self_radius,self_count,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,,
0.26,53,0.031174229,0.7556,0.987042683,0.518,0.679433368,0.0068,,,,,,,,,
0.41,9,0.008659508,0.7524,0.963970588,0.5244,0.679274611,0.0196,,,,,,,,,
0.39,3,0.013162452,0.7547,0.98147448,0.5192,0.679136691,0.0098,,,,,,,,,
0.24,47,0.007273987,0.7559,0.990794016,0.5166,0.679111345,0.0048,,,,,,,,,
0.18,85,0.01039141,0.7542,0.978539157,0.5198,0.678944619,0.0114,,,,,,,,,
0.19,79,0.039140977,0.7552,0.986651411,0.5174,0.678824456,0.007,,,,,,,,,
0.22,68,0.006581226,0.7543,0.981446422,0.5184,0.67844523,0.0098,,,,,,,,,
0.44,5,0.01039141,0.7526,0.969516729,0.5216,0.678283485,0.0164,,,,,,,,,
0.17,94,0.013508833,0.7549,0.987380497,0.5164,0.678135259,0.0066,,,,,,,,,
0.22,41,0.020436439,0.7509,0.958013874,0.5248,0.678123789,0.023,,,,,,,,,
0.01,4,0.992033253,0.5257,0.513216086,0.998,0.677850981,0.9466,,,,,,,,,
0.18,81,0.015587115,0.7521,0.968413229,0.5212,0.677675205,0.017,,,,,,,,,
0.5,5,0.017319016,0.7543,0.985120183,0.5164,0.677601365,0.0078,,,,,,,,,
0.41,3,0.023900242,0.7405,0.894650476,0.5452,0.677519573,0.0642,,,,,,,,,
0.2,50,0.058191895,0.752,0.968401487,0.521,0.677503251,0.017,,,,,,,,,
0.21,47,0.043643921,0.7531,0.976647834,0.5186,0.677465709,0.0124,,,,,,,,,
0.47,8,0.013508833,0.7538,0.983244478,0.5164,0.677157094,0.0088,,,,,,,,,
0.39,9,0.012469692,0.7508,0.961368653,0.5226,0.677118424,0.021,,,,,,,,,
0.52,3,0.006581226,0.7543,0.988099808,0.5148,0.676923077,0.0062,,,,,,,,,
0.21,60,0.039140977,0.7538,0.984351145,0.5158,0.676902887,0.0082,,,,,,,,,
0.16,100,0.012469692,0.7537,0.983606557,0.516,0.676898859,0.0086,,,,,,,,,
0.16,72,0.017319016,0.7528,0.977702192,0.5174,0.676693696,0.0118,,,,,,,,,
0.12,98,0.037409075,0.7422,0.907469717,0.5394,0.676618164,0.055,,,,,,,,,
0.24,24,0.028056806,0.7464,0.933802817,0.5304,0.676530612,0.0376,,,,,,,,,
0.42,8,0.009352269,0.7522,0.975131876,0.5176,0.676247714,0.0132,,,,,,,,,
0.4,9,0.001731902,0.7517,0.971878515,0.5184,0.676144515,0.015,,,,,,,,,
0.24,35,0.028749567,0.7516,0.971514243,0.5184,0.676056338,0.0152,,,,,,,,,
0.49,3,0.006234846,0.7535,0.985818321,0.5144,0.67604153,0.0074,,,,,,,,,
0.22,42,0.073779009,0.7414,0.905305574,0.5392,0.675858611,0.0564,,,,,,,,,
0.2,73,0.01108417,0.7542,0.992254067,0.5124,0.675811132,0.004,,,,,,,,,
0.21,41,0.011776931,0.7515,0.972211791,0.5178,0.675714472,0.0148,,,,,,,,,
0.19,91,0.006927607,0.7534,0.986933128,0.5136,0.675611681,0.0068,,,,,,,,,
0.28,14,0.012469692,0.7515,0.973634652,0.517,0.675375572,0.014,,,,,,,,,
0.02,1,1,0.5186,0.509476258,1,0.675037127,0.9628,,,,,,,,,
0.24,43,0.006927607,0.7514,0.974339623,0.5164,0.67503268,0.0136,,,,,,,,,
0.24,33,0.034291652,0.7509,0.970731707,0.5174,0.675016308,0.0156,,,,,,,,,
0.32,12,0.038448216,0.7496,0.961880089,0.5198,0.674889639,0.0206,,,,,,,,,
0.37,3,0.008313128,0.7526,0.984279141,0.5134,0.674815983,0.0082,,,,,,,,,
0.2,70,0.036023554,0.7537,0.993771896,0.5106,0.674593738,0.0032,,,,,,,,,
0.25,49,0.004849325,0.7518,0.980901451,0.5136,0.674192701,0.01,,,,,,,,,
0.24,39,0.018011777,0.7493,0.964591875,0.5176,0.673695171,0.019,,,,,,,,,
0.19,35,0.08520956,0.7501,0.971353185,0.5154,0.673461388,0.0152,,,,,,,,,
0.2,64,0.023553862,0.7521,0.986491702,0.5112,0.673429061,0.007,,,,,,,,,
0.23,48,0.048839626,0.7523,0.988764045,0.5104,0.673262103,0.0058,,,,,,,,,
0.18,20,0.030135088,0.7476,0.954478708,0.52,0.673226308,0.0248,,,,,,,,,
0.46,8,0.020436439,0.7521,0.988376598,0.5102,0.672998285,0.006,,,,,,,,,
0.17,97,0.006234846,0.7516,0.986465584,0.5102,0.672554706,0.007,,,,,,,,,
0.01,2,0.995150675,0.5138,0.507006499,0.9986,0.672548491,0.971,,,,,,,,,
0.27,23,0.004502944,0.7497,0.97309587,0.5136,0.672339311,0.0142,,,,,,,,,
0.16,99,0.046414964,0.751,0.984182099,0.5102,0.672023182,0.0082,,,,,,,,,
0.23,54,0.020090059,0.7512,0.986068111,0.5096,0.671940928,0.0072,,,,,,,,,
0.18,96,0.009005888,0.7505,0.983404091,0.5096,0.671321302,0.0086,,,,,,,,,
0.17,91,0.03221337,0.7508,0.987937743,0.5078,0.670805812,0.0062,,,,,,,,,
0.25,44,0.034984413,0.7507,0.987553481,0.5078,0.67071721,0.0064,,,,,,,,,
0.17,63,0.013162452,0.7491,0.978854287,0.5092,0.669911854,0.011,,,,,,,,,
0.25,38,0.030135088,0.7491,0.979222778,0.509,0.669824977,0.0108,,,,,,,,,
0.23,59,0.006927607,0.7503,0.989440751,0.506,0.669577875,0.0054,,,,,,,,,
0.01,1,1,0.5062,0.50311934,1,0.669433659,0.9876,,,,,,,,,
0.14,70,0.060962937,0.735,0.89140573,0.5352,0.668832792,0.0652,,,,,,,,,
0.25,14,0.049186006,0.7463,0.963841808,0.5118,0.668582626,0.0192,,,,,,,,,
0.37,12,0.030481469,0.748,0.976556495,0.5082,0.668508287,0.0122,,,,,,,,,
0.41,5,0.005888466,0.7466,0.967045455,0.5106,0.668324607,0.0174,,,,,,,,,
0.25,54,0.003810184,0.7496,0.990566038,0.504,0.668080594,0.0048,,,,,,,,,
0.16,95,0.003117423,0.7486,0.982905983,0.506,0.668074993,0.0088,,,,,,,,,
0.28,49,0.006927607,0.7497,0.991729027,0.5036,0.667993103,0.0042,,,,,,,,,
0.28,53,0.033945272,0.749,0.987470634,0.5044,0.667725708,0.0064,,,,,,,,,
0.2,66,0.013162452,0.7469,0.97208413,0.5084,0.667629678,0.0146,,,,,,,,,
0.47,3,0.012123311,0.746,0.965556397,0.5102,0.667626276,0.0182,,,,,,,,,
0.42,5,0.033252511,0.7497,0.993673389,0.5026,0.667552132,0.0032,,,,,,,,,
0.27,46,0.01073779,0.7484,0.985535575,0.5042,0.6671077,0.0074,,,,,,,,,
0.27,33,0.044336682,0.7481,0.983625731,0.5046,0.667019167,0.0084,,,,,,,,,
0.15,74,0.036716315,0.7455,0.966907569,0.5084,0.666404509,0.0174,,,,,,,,,
0.22,83,0.040872878,0.7472,0.980559876,0.5044,0.666138405,0.01,,,,,,,,,
0.35,9,0.011430551,0.7436,0.959969789,0.5084,0.664748954,0.0212,,,,,,,,,
0.23,57,0.036023554,0.7482,0.994422311,0.4992,0.664713715,0.0028,,,,,,,,,
0.41,12,0.01039141,0.7456,0.975968992,0.5036,0.664379947,0.0124,,,,,,,,,
0.23,49,0.027364046,0.7465,0.98352295,0.5014,0.664193933,0.0084,,,,,,,,,
0.41,6,0.018011777,0.7472,0.988924051,0.5,0.664187035,0.0056,,,,,,,,,
0.21,27,0.068929685,0.7445,0.969650403,0.5048,0.663948441,0.0158,,,,,,,,,
0.19,73,0.013508833,0.7465,0.985045258,0.5006,0.663837687,0.0076,,,,,,,,,
0.25,34,0.001731902,0.7469,0.988137604,0.4998,0.663833178,0.006,,,,,,,,,
0.34,9,0.031174229,0.7455,0.978557505,0.502,0.663582287,0.011,,,,,,,,,
0.19,37,0.060616557,0.7419,0.953505812,0.5086,0.663362463,0.0248,,,,,,,,,
0.25,82,0.002078282,0.747,0.991249006,0.4984,0.663295182,0.0044,,,,,,,,,
0.18,93,0.004849325,0.7471,0.992035046,0.4982,0.663293836,0.004,,,,,,,,,
0.21,25,0.021821961,0.7463,0.987336763,0.499,0.662946725,0.0064,,,,,,,,,
0.19,68,0.076550052,0.7463,0.987722772,0.4988,0.662857143,0.0062,,,,,,,,,
0.27,30,0.019743679,0.7455,0.981939537,0.5002,0.662779913,0.0092,,,,,,,,,
0.23,89,0.024246623,0.746,0.986550633,0.4988,0.662592986,0.0068,,,,,,,,,
0.51,1,0.04295116,0.7425,0.962962963,0.5044,0.662029138,0.0194,,,,,,,,,
0.15,99,0.056113613,0.735,0.914023961,0.5188,0.661903547,0.0488,,,,,,,,,
0.24,50,0.003463803,0.7451,0.983050847,0.4988,0.661801778,0.0086,,,,,,,,,
0.24,31,0.01039141,0.7461,0.992003199,0.4962,0.661511798,0.004,,,,,,,,,
0.25,51,0.040872878,0.7445,0.981488775,0.4984,0.661095636,0.0094,,,,,,,,,
0.27,32,0.012816072,0.7457,0.991203519,0.4958,0.660978536,0.0044,,,,,,,,,
0.3,17,0.027710426,0.7444,0.984152139,0.4968,0.660287081,0.008,,,,,,,,,
0.1,100,0.105299619,0.7412,0.961009174,0.5028,0.660189076,0.0204,,,,,,,,,
0.22,16,0.067197783,0.7417,0.964986533,0.5016,0.660086854,0.0182,,,,,,,,,
0.15,72,0.040180118,0.7415,0.964244521,0.5016,0.659913169,0.0186,,,,,,,,,
0.26,14,0.049532387,0.7427,0.973468591,0.499,0.659791088,0.0136,,,,,,,,,
0.25,23,0.008659508,0.7449,0.992360273,0.4936,0.659276079,0.0038,,,,,,,,,
0.23,47,0.032559751,0.7431,0.980624753,0.496,0.658786027,0.0098,,,,,,,,,
0.2,37,0.032559751,0.7413,0.968180054,0.499,0.658571994,0.0164,,,,,,,,,
0.19,94,0.017665397,0.743,0.982525814,0.4948,0.658153764,0.0088,,,,,,,,,
0.11,94,0.101489435,0.7404,0.963734568,0.4996,0.658061117,0.0188,,,,,,,,,
0.27,16,0.04295116,0.7435,0.987194878,0.4934,0.657954394,0.0064,,,,,,,,,
0.21,95,0.002424662,0.7441,0.991938734,0.4922,0.657933431,0.004,,,,,,,,,
0.3,18,0.005888466,0.7433,0.986794718,0.4932,0.657687692,0.0066,,,,,,,,,
0.49,7,0.010045029,0.7431,0.987565183,0.4924,0.65714667,0.0062,,,,,,,,,
0.45,4,0.001731902,0.7433,0.991118288,0.491,0.656680487,0.0044,,,,,,,,,
0.24,80,0.002771043,0.7438,0.996740016,0.4892,0.656291924,0.0016,,,,,,,,,
0.26,13,0.039487357,0.7425,0.986752308,0.4916,0.656254172,0.0066,,,,,,,,,
0.23,88,0.004849325,0.7434,0.993912338,0.4898,0.656216506,0.003,,,,,,,,,
0.29,45,0.006927607,0.74,0.96875,0.496,0.656084656,0.016,,,,,,,,,
0.17,15,0.11742293,0.7384,0.958814473,0.4982,0.655698868,0.0214,,,,,,,,,
0.34,12,0.008313128,0.7388,0.963869464,0.4962,0.655135992,0.0186,,,,,,,,,
0.24,28,0.023553862,0.7407,0.978528827,0.4922,0.654956753,0.0108,,,,,,,,,
0.21,75,0.008659508,0.7398,0.972047244,0.4938,0.654907162,0.0142,,,,,,,,,
0.4,5,0.02078282,0.7407,0.979673177,0.4916,0.654681049,0.0102,,,,,,,,,
0.27,35,0.045722203,0.7413,0.986688181,0.4892,0.654098141,0.0066,,,,,,,,,
0.24,78,0.011776931,0.7417,0.990263692,0.4882,0.653985265,0.0048,,,,,,,,,
0.09,96,0.07447177,0.7283,0.900666901,0.5132,0.653841254,0.0566,,,,,,,,,
0.26,23,0.004849325,0.7413,0.988263861,0.4884,0.653727747,0.0058,,,,,,,,,
0.18,87,0.016626256,0.7411,0.987070707,0.4886,0.653645485,0.0064,,,,,,,,,
0.25,46,0.012123311,0.7385,0.96819788,0.4932,0.653504704,0.0162,,,,,,,,,
0.19,51,0.082092137,0.7359,0.952088923,0.4968,0.652911026,0.025,,,,,,,,,
0.37,11,0.008313128,0.7411,0.990239935,0.487,0.652902534,0.0048,,,,,,,,,
0.21,61,0.006581226,0.7417,0.995083982,0.4858,0.652869238,0.0024,,,,,,,,,
0.19,36,0.0422584,0.7324,0.930051813,0.5026,0.652557777,0.0378,,,,,,,,,
0.18,56,0.041219259,0.7384,0.972640761,0.4906,0.652220154,0.0138,,,,,,,,,
0.19,86,0.010045029,0.7402,0.986628849,0.487,0.652115694,0.0066,,,,,,,,,
0.23,45,0.046761344,0.7382,0.97299444,0.49,0.651769088,0.0136,,,,,,,,,
0.28,37,0.003810184,0.7313,0.925966851,0.5028,0.651717434,0.0402,,,,,,,,,
0.15,97,0.013162452,0.7399,0.986612576,0.4864,0.651574012,0.0066,,,,,,,,,
0.2,52,0.0422584,0.7377,0.970693069,0.4902,0.651428571,0.0148,,,,,,,,,
0.27,65,0.008659508,0.7403,0.990608412,0.4852,0.651362599,0.0046,,,,,,,,,
0.19,62,0.071700727,0.7376,0.970681458,0.49,0.651249335,0.0148,,,,,,,,,
0.26,30,0.02078282,0.7395,0.985407377,0.4862,0.651131646,0.0072,,,,,,,,,
0.24,73,0.005542085,0.7393,0.985395538,0.4858,0.650770261,0.0072,,,,,,,,,
0.17,89,0.014201593,0.7363,0.963879073,0.491,0.650589638,0.0184,,,,,,,,,
0.09,91,0.047454105,0.7334,0.944402133,0.496,0.650406504,0.0292,,,,,,,,,
0.26,70,0.01073779,0.7402,0.995871181,0.4824,0.64995958,0.002,,,,,,,,,
0.24,34,0.018704538,0.7365,0.967946181,0.4892,0.64992693,0.0162,,,,,,,,,
0.3,10,0.005195705,0.7376,0.977876106,0.4862,0.649479028,0.011,,,,,,,,,
0.23,38,0.052649809,0.7357,0.964891519,0.4892,0.649236894,0.0178,,,,,,,,,
0.17,100,0.019050918,0.7377,0.981759222,0.4844,0.648721039,0.009,,,,,,,,,
0.24,64,0.008313128,0.7377,0.981759222,0.4844,0.648721039,0.009,,,,,,,,,
0.31,12,0.044336682,0.7326,0.945935583,0.4934,0.648527865,0.0282,,,,,,,,,
0.25,25,0.028403187,0.7351,0.96407422,0.4884,0.648347272,0.0182,,,,,,,,,
0.17,58,0.011776931,0.7345,0.959984308,0.4894,0.648297788,0.0204,,,,,,,,,
0.22,73,0.005195705,0.736,0.97275641,0.4856,0.647812166,0.0136,,,,,,,,,
0.47,4,0.001039141,0.7382,0.990123457,0.4812,0.647644684,0.0048,,,,,,,,,
0.26,45,0.010045029,0.7379,0.988501027,0.4814,0.647478144,0.0056,,,,,,,,,
0.23,64,0.025285764,0.7366,0.981285598,0.4824,0.646822204,0.0092,,,,,,,,,
0.35,11,0.01108417,0.7348,0.968102073,0.4856,0.646776771,0.016,,,,,,,,,
0.28,41,0.034291652,0.7371,0.986458761,0.4808,0.646497244,0.0066,,,,,,,,,
0.21,90,0.003117423,0.7368,0.986442071,0.4802,0.645951036,0.0066,,,,,,,,,
0.22,98,0.01039141,0.7376,0.993355482,0.4784,0.645788337,0.0032,,,,,,,,,
0.24,49,0.003810184,0.7361,0.982427462,0.4808,0.645629112,0.0086,,,,,,,,,
0.14,80,0.051610669,0.7336,0.965338645,0.4846,0.645272969,0.0174,,,,,,,,,
0.2,63,0.039140977,0.736,0.983210483,0.4802,0.645256651,0.0082,,,,,,,,,
0.25,40,0.036369934,0.736,0.984400657,0.4796,0.644970414,0.0076,,,,,,,,,
0.26,29,0.002424662,0.7359,0.983996717,0.4796,0.64488369,0.0078,,,,,,,,,
0.25,27,0.009005888,0.7334,0.9668,0.4834,0.644533333,0.0166,,,,,,,,,
0.22,84,0.008659508,0.7363,0.99167707,0.4766,0.643793057,0.004,,,,,,,,,
0.27,14,0.002771043,0.7276,0.930408472,0.492,0.643642072,0.0368,,,,,,,,,
0.3,13,0.014201593,0.7361,0.991670137,0.4762,0.643426564,0.004,,,,,,,,,
0.17,81,0.043990301,0.7322,0.9644,0.4822,0.642933333,0.0178,,,,,,,,,
0.23,73,0.019743679,0.735,0.986743993,0.4764,0.642568114,0.0064,,,,,,,,,
0.18,67,0.019743679,0.7326,0.969330105,0.4804,0.642417759,0.0152,,,,,,,,,
0.22,57,0.009005888,0.7351,0.989180191,0.4754,0.642172092,0.0052,,,,,,,,,
0.18,90,0.005888466,0.7342,0.983884298,0.4762,0.641778976,0.0078,,,,,,,,,
0.37,9,0.005542085,0.7334,0.978671042,0.4772,0.641570315,0.0104,,,,,,,,,
0.26,34,0.027364046,0.7325,0.972753152,0.4784,0.641372838,0.0134,,,,,,,,,
0.31,22,0.006581226,0.7337,0.982253405,0.476,0.641250168,0.0086,,,,,,,,,
0.2,97,0.018011777,0.7347,0.989979123,0.4742,0.641244084,0.0048,,,,,,,,,
0.26,22,0.014201593,0.7349,0.99245283,0.4734,0.641029113,0.0036,,,,,,,,,
0.3,33,0.002771043,0.7342,0.990779547,0.4728,0.640129976,0.0044,,,,,,,,,
0.15,73,0.012123311,0.7292,0.954761905,0.4812,0.639893617,0.0228,,,,,,,,,
0.15,85,0.069622445,0.7301,0.962977867,0.4786,0.639412158,0.0184,,,,,,,,,
0.18,78,0.050571528,0.7316,0.974201474,0.4758,0.639344262,0.0126,,,,,,,,,
0.16,69,0.036023554,0.7296,0.960674157,0.4788,0.639081687,0.0196,,,,,,,,,
0.24,57,0.007273987,0.7327,0.984589754,0.4728,0.63883259,0.0074,,,,,,,,,
0.52,6,0.006581226,0.733,0.987040134,0.4722,0.638798701,0.0062,,,,,,,,,
0.16,96,0.038794596,0.7328,0.985809683,0.4724,0.638723634,0.0068,,,,,,,,,
0.28,67,0.007620367,0.7339,0.994503171,0.4704,0.638696538,0.0026,,,,,,,,,
0.17,69,0.024593003,0.7314,0.975349219,0.4748,0.638687113,0.012,,,,,,,,,
0.27,27,0.010045029,0.7304,0.968292683,0.4764,0.638605898,0.0156,,,,,,,,,
0.31,19,0.044683062,0.733,0.988264878,0.4716,0.63850528,0.0056,,,,,,,,,
0.19,76,0.019050918,0.7325,0.984576907,0.4724,0.638464657,0.0074,,,,,,,,,
0.2,77,0.006234846,0.7323,0.983756768,0.4724,0.638292123,0.0078,,,,,,,,,
0.29,27,0.011776931,0.7312,0.976504534,0.4738,0.638028548,0.0114,,,,,,,,,
0.23,36,0.017665397,0.729,0.960579244,0.4776,0.637990916,0.0196,,,,,,,,,
0.23,53,0.012816072,0.73,0.967860049,0.4758,0.637972647,0.0158,,,,,,,,,
0.2,94,0.018011777,0.7326,0.989066442,0.4704,0.637571157,0.0052,,,,,,,,,
0.18,38,0.041219259,0.7148,0.874738311,0.5014,0.637426901,0.0718,,,,,,,,,
0.24,20,0.045029442,0.7294,0.966260163,0.4754,0.637265416,0.0166,,,,,,,,,
0.27,36,0.007966747,0.7331,0.995325117,0.4684,0.637018904,0.0022,,,,,,,,,
0.13,73,0.062694839,0.7269,0.951093439,0.4784,0.63659348,0.0246,,,,,,,,,
0.29,18,0.018358157,0.7301,0.97443299,0.4726,0.636498316,0.0124,,,,,,,,,
0.2,55,0.043297541,0.7321,0.989869143,0.469,0.636449993,0.0048,,,,,,,,,
0.51,6,0.009005888,0.7284,0.963098135,0.475,0.636217519,0.0182,,,,,,,,,
0.29,48,0.04260478,0.7295,0.972805933,0.4722,0.63578834,0.0132,,,,,,,,,
0.23,52,0.017319016,0.729,0.969647252,0.4728,0.635654746,0.0148,,,,,,,,,
0.32,27,0.005195705,0.7305,0.982419422,0.4694,0.635268643,0.0084,,,,,,,,,
0.44,10,0.002424662,0.7316,0.991094148,0.4674,0.635226964,0.0042,,,,,,,,,
0.31,29,0.008659508,0.7298,0.979549249,0.4694,0.634667388,0.0098,,,,,,,,,
0.21,92,0.005542085,0.7316,0.995295124,0.4654,0.634232761,0.0022,,,,,,,,,
0.19,66,0.083131278,0.7298,0.981963087,0.4682,0.634073673,0.0086,,,,,,,,,
0.53,5,0.006581226,0.7313,0.994865212,0.465,0.633774022,0.0024,,,,,,,,,
0.15,88,0.027710426,0.7261,0.957877683,0.473,0.633284242,0.0208,,,,,,,,,
0.28,13,0.029788708,0.7282,0.973837209,0.469,0.633099352,0.0126,,,,,,,,,
0.22,32,0.089366124,0.7278,0.971440397,0.4694,0.632955771,0.0138,,,,,,,,,
0.26,28,0.014547974,0.7289,0.981084489,0.4668,0.632606044,0.009,,,,,,,,,
0.19,77,0.036369934,0.7298,0.990606319,0.464,0.631980387,0.0044,,,,,,,,,
0.15,90,0.005542085,0.7284,0.980639731,0.466,0.631778742,0.0092,,,,,,,,,
0.32,26,0.011776931,0.7271,0.97135741,0.468,0.631664192,0.0138,,,,,,,,,
0.55,2,0.002078282,0.7293,0.98891258,0.4638,0.631449966,0.0052,,,,,,,,,
0.26,66,0.006234846,0.7294,0.989752348,0.4636,0.631435576,0.0048,,,,,,,,,
0.32,28,0.002078282,0.7269,0.9709423,0.4678,0.63139425,0.014,,,,,,,,,
0.26,41,0.007273987,0.7297,0.992706993,0.4628,0.631291775,0.0034,,,,,,,,,
0.21,52,0.013855213,0.7278,0.978973928,0.4656,0.631065329,0.01,,,,,,,,,
0.39,15,0.016279875,0.7287,0.985975351,0.464,0.631034952,0.0066,,,,,,,,,
0.22,45,0.090405265,0.7282,0.983474576,0.4642,0.630706522,0.0078,,,,,,,,,
0.24,45,0.003810184,0.7283,0.984302079,0.464,0.630691858,0.0074,,,,,,,,,
0.36,11,0.015240734,0.7244,0.956097561,0.4704,0.630563003,0.0216,,,,,,,,,
0.18,50,0.012816072,0.7268,0.973684211,0.4662,0.630511225,0.0126,,,,,,,,,
0.13,75,0.117769311,0.7101,0.869504045,0.4944,0.630371031,0.0742,,,,,,,,,
0.18,82,0.047107724,0.7276,0.980574324,0.4644,0.63029316,0.0092,,,,,,,,,
0.16,89,0.020436439,0.7247,0.959885387,0.469,0.630122263,0.0196,,,,,,,,,
0.2,71,0.01108417,0.7285,0.988874626,0.4622,0.629957748,0.0052,,,,,,,,,
0.18,60,0.029095947,0.7232,0.952554745,0.4698,0.629252612,0.0234,,,,,,,,,
0.19,75,0.007273987,0.7273,0.983000425,0.4626,0.629130967,0.008,,,,,,,,,
0.2,75,0.009352269,0.7265,0.978453739,0.4632,0.62874983,0.0102,,,,,,,,,
0.43,5,0.007273987,0.7274,0.986313088,0.4612,0.628509131,0.0064,,,,,,,,,
0.22,67,0.010045029,0.7261,0.982913285,0.4602,0.626890069,0.008,,,,,,,,,
0.19,74,0.049532387,0.7258,0.981244672,0.4604,0.626735638,0.0088,,,,,,,,,
0.23,99,0.005195705,0.7271,0.99177133,0.458,0.626624709,0.0038,,,,,,,,,
0.26,19,0.013855213,0.7249,0.975878121,0.4612,0.626375119,0.0114,,,,,,,,,
0.15,75,0.027710426,0.7232,0.965,0.4632,0.625945946,0.0168,,,,,,,,,
0.19,70,0.009352269,0.7225,0.960281341,0.4642,0.625859512,0.0192,,,,,,,,,
0.25,68,0.004156564,0.7265,0.993034393,0.4562,0.625188434,0.0032,,,,,,,,,
0.28,56,0.01039141,0.7263,0.993458352,0.4556,0.624708625,0.003,,,,,,,,,
0.33,16,0.027364046,0.7235,0.972515856,0.46,0.624575696,0.013,,,,,,,,,
0.46,5,0.048493246,0.7234,0.97250423,0.4598,0.624388919,0.013,,,,,,,,,
0.22,71,0.005195705,0.7256,0.990008688,0.4558,0.624212545,0.0046,,,,,,,,,
0.45,12,0.007273987,0.7254,0.989149306,0.4558,0.624041621,0.005,,,,,,,,,
0.28,51,0.006927607,0.7253,0.991277802,0.4546,0.623337447,0.004,,,,,,,,,
0.26,16,0.013508833,0.7224,0.971986418,0.458,0.62262099,0.0132,,,,,,,,,
0.28,65,0.05299619,0.725,0.995158451,0.4522,0.621837184,0.0022,,,,,,,,,
0.26,62,0.003463803,0.7247,0.993412385,0.4524,0.62168476,0.003,,,,,,,,,
0.24,40,0.037409075,0.7212,0.967060811,0.458,0.621606949,0.0156,,,,,,,,,
0.24,13,0.07412539,0.7181,0.94601227,0.4626,0.621356615,0.0264,,,,,,,,,
0.33,17,0.020090059,0.723,0.984782609,0.453,0.620547945,0.007,,,,,,,,,
0.14,34,0.215102182,0.7026,0.85769774,0.4858,0.620275792,0.0806,,,,,,,,,
0.29,16,0.001039141,0.7198,0.96965812,0.4538,0.618256131,0.0142,,,,,,,,,
0.21,42,0.028403187,0.7175,0.954450481,0.4568,0.61788178,0.0218,,,,,,,,,
0.17,82,0.041219259,0.7193,0.967989757,0.4536,0.617731173,0.015,,,,,,,,,
0.53,6,0.007620367,0.7223,0.991162174,0.4486,0.617651108,0.004,,,,,,,,,
0.14,88,0.031174229,0.7165,0.948983824,0.4576,0.617460532,0.0246,,,,,,,,,
0.23,68,0.008659508,0.7208,0.985061511,0.4484,0.616272677,0.0068,,,,,,,,,
0.28,26,0.006927607,0.7184,0.968267581,0.4516,0.615930169,0.0148,,,,,,,,,
0.27,53,0.038101836,0.7213,0.990687361,0.4468,0.615851137,0.0042,,,,,,,,,
0.18,98,0.016626256,0.7198,0.97907585,0.4492,0.615848643,0.0096,,,,,,,,,
0.25,95,0.003117423,0.7217,0.994204191,0.446,0.615766947,0.0026,,,,,,,,,
0.5,6,0.001385521,0.7221,0.997758853,0.4452,0.615682478,0.001,,,,,,,,,
0.24,93,0.008659508,0.7209,0.989800443,0.4464,0.615299793,0.0046,,,,,,,,,
0.29,47,0.015587115,0.7215,0.995969548,0.4448,0.614959215,0.0018,,,,,,,,,
0.17,72,0.019050918,0.7169,0.962473348,0.4514,0.614567733,0.0176,,,,,,,,,
0.27,42,0.008313128,0.721,0.994186047,0.4446,0.614427861,0.0026,,,,,,,,,
0.26,35,0.008659508,0.7173,0.967311828,0.4498,0.614061433,0.0152,,,,,,,,,
0.17,95,0.009698649,0.7193,0.982402112,0.4466,0.614051973,0.008,,,,,,,,,
0.27,91,0.006234846,0.7203,0.99108337,0.4446,0.613834047,0.004,,,,,,,,,
0.12,88,0.048146865,0.7159,0.959948871,0.4506,0.613311556,0.0188,,,,,,,,,
0.27,29,0.011430551,0.7183,0.980202376,0.4456,0.612677025,0.009,,,,,,,,,
0.33,11,0.041912019,0.7132,0.944166667,0.4532,0.612432432,0.0268,,,,,,,,,
0.24,74,0.003117423,0.72,0.995495495,0.442,0.612188366,0.002,,,,,,,,,
0.53,1,0.04260478,0.7143,0.953065539,0.4508,0.612084182,0.0222,,,,,,,,,
0.3,37,0.002078282,0.7192,0.990599821,0.4426,0.611833011,0.0042,,,,,,,,,
0.24,46,0.038101836,0.7151,0.959811885,0.449,0.611799973,0.0188,,,,,,,,,
0.21,49,0.084516799,0.7161,0.969986951,0.446,0.611042609,0.0138,,,,,,,,,
0.14,85,0.052649809,0.7159,0.969960818,0.4456,0.610661916,0.0138,,,,,,,,,
0.34,13,0.005195705,0.7176,0.984416741,0.4422,0.610267734,0.007,,,,,,,,,
0.28,18,0.059231036,0.717,0.980513729,0.4428,0.610085423,0.0088,,,,,,,,,
0.35,13,0.028056806,0.7174,0.985701519,0.4412,0.609560652,0.0064,,,,,,,,,
0.4,12,0.008313128,0.7171,0.983518931,0.4416,0.60952381,0.0074,,,,,,,,,
0.18,84,0.033945272,0.716,0.975770925,0.443,0.609353508,0.011,,,,,,,,,
0.26,72,0.000692761,0.7179,0.995452478,0.4378,0.608140019,0.002,,,,,,,,,
0.58,1,0.024246623,0.7165,0.985643786,0.4394,0.607829575,0.0064,,,,,,,,,
0.42,2,0.018704538,0.6996,0.875470278,0.4654,0.607730478,0.0662,,,,,,,,,
0.21,54,0.006927607,0.7158,0.981696429,0.4398,0.607458564,0.0082,,,,,,,,,
0.14,87,0.015240734,0.7154,0.978666667,0.4404,0.607448276,0.0096,,,,,,,,,
0.13,77,0.043990301,0.7108,0.948129252,0.446,0.60663765,0.0244,,,,,,,,,
