threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
0.39,0.99656945,0.7789,0.702072163,0.969,0.814217293,0.4112
0.38,0.99656945,0.7788,0.701853461,0.9694,0.814211322,0.4118
0.44,0.99656945,0.7792,0.702789076,0.9676,0.814203972,0.4092
1.97,0.93996567,0.8197,0.839889432,0.79,0.814181181,0.1506
0.45,0.99656945,0.7793,0.703068198,0.967,0.814178665,0.4084
0.43,0.99656945,0.7791,0.702687001,0.9676,0.814135465,0.4094
0.37,0.99656945,0.7786,0.701591896,0.9696,0.814105793,0.4124
0.35,0.99656945,0.7781,0.700910273,0.9702,0.813857898,0.414
0.34,0.99656945,0.778,0.700693041,0.9706,0.813852088,0.4146
1.98,0.93996567,0.8195,0.840400597,0.7888,0.813783142,0.1498
1.99,0.9382504,0.8196,0.841015792,0.7882,0.813751807,0.149
0.33,0.99656945,0.7777,0.700331842,0.9708,0.813678652,0.4154
0.36,0.99656945,0.7779,0.700823818,0.9698,0.813658864,0.414
0.32,0.99656945,0.7774,0.69991352,0.9712,0.813536606,0.4164
0.23,0.99656945,0.7761,0.697073519,0.9766,0.813494377,0.4244
0.22,0.99656945,0.776,0.696861626,0.977,0.813488759,0.425
0.24,0.99656945,0.7762,0.697398513,0.9758,0.813437813,0.4234
2,0.9382504,0.8194,0.841239316,0.7874,0.813429752,0.1486
2,0.9382504,0.8194,0.841239316,0.7874,0.813429752,0.1486
0.25,0.99656945,0.7762,0.697511442,0.9754,0.813375584,0.423
0.21,0.99656945,0.7758,0.696662864,0.977,0.813353313,0.4254
0.26,0.99656945,0.7762,0.697681076,0.9748,0.813282163,0.4224
0.3,0.99656945,0.7767,0.698864453,0.9724,0.81324747,0.419
2.01,0.9365352,0.8194,0.842116538,0.7862,0.81319818,0.1474
0.2,0.99656945,0.7755,0.696308964,0.9772,0.813181326,0.4262
0.31,0.99656945,0.7768,0.699251368,0.9714,0.813159216,0.4178
0.27,0.99656945,0.7762,0.69790771,0.974,0.813157455,0.4216
0.29,0.99656945,0.7764,0.698506176,0.9726,0.813074737,0.4198
0.28,0.99656945,0.7762,0.698134864,0.9732,0.813032581,0.4208
0.19,0.99656945,0.7751,0.695912263,0.9772,0.81291074,0.427
2.03,0.9348199,0.8193,0.842964554,0.7848,0.812843086,0.1462
2.04,0.9348199,0.8193,0.843111971,0.7846,0.81280431,0.146
2.02,0.9365352,0.8192,0.842636325,0.785,0.812797681,0.1466
0.18,0.99656945,0.7746,0.695305832,0.9776,0.812635079,0.4284
0.17,0.99656945,0.7744,0.694997157,0.978,0.812562313,0.4292
