threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,
1.04,0.7515765,0.7527,0.718787879,0.8302,0.770487239,0.3248,,,,,,,,
1.05,0.7513645,0.7527,0.71924345,0.829,0.770231348,0.3236,,,,,,,,
1.06,0.7495098,0.7528,0.719979116,0.8274,0.769960916,0.3218,,,,,,,,
1.07,0.7478141,0.7529,0.720719148,0.8258,0.769689626,0.32,,,,,,,,
1.08,0.74770814,0.7524,0.720938375,0.8236,0.768857356,0.3188,,,,,,,,
1.11,0.7455355,0.7527,0.722564735,0.8204,0.768380631,0.315,,,,,,,,
1.17,0.7420381,0.7542,0.726559715,0.8152,0.768331762,0.3068,,,,,,,,
1.1,0.7466483,0.7523,0.721899736,0.8208,0.768179691,0.3162,,,,,,,,
1.12,0.74505854,0.7527,0.722957473,0.8194,0.768163495,0.314,,,,,,,,
1.2,0.73816967,0.755,0.72906935,0.8116,0.768124172,0.3016,,,,,,,,
1.09,0.74696624,0.7519,0.721003685,0.8218,0.768109169,0.318,,,,,,,,
1.18,0.73981243,0.7543,0.727337744,0.8136,0.768054376,0.305,,,,,,,,
1.19,0.73901755,0.7544,0.727875314,0.8126,0.767907768,0.3038,,,,,,,,
1.15,0.7428329,0.7534,0.725284495,0.8158,0.767884036,0.309,,,,,,,,
1.21,0.7373748,0.7549,0.729267854,0.8108,0.767875746,0.301,,,,,,,,
1.16,0.74251497,0.7535,0.725654264,0.8152,0.767825186,0.3082,,,,,,,,
1.14,0.74373376,0.7529,0.724162383,0.817,0.767784983,0.3112,,,,,,,,
1.22,0.73594403,0.7548,0.72971511,0.8094,0.767494785,0.2998,,,,,,,,
1.13,0.74373376,0.7521,0.722978949,0.8174,0.767295597,0.3132,,,,,,,,
1.23,0.73546714,0.7545,0.729817591,0.8082,0.767011483,0.2992,,,,,,,,
1.29,0.73149276,0.7562,0.734873487,0.8016,0.766787832,0.2892,,,,,,,,
1.28,0.7319167,0.7556,0.733552632,0.8028,0.766615737,0.2916,,,,,,,,
1.27,0.7319167,0.7553,0.732810505,0.8036,0.766574454,0.293,,,,,,,,
1.24,0.73387736,0.7543,0.730135747,0.8068,0.766555819,0.2982,,,,,,,,
1.25,0.73387736,0.7543,0.730636677,0.8056,0.766289356,0.297,,,,,,,,
1.26,0.7321287,0.7546,0.731538741,0.8044,0.766241189,0.2952,,,,,,,,
1.3,0.7306449,0.7556,0.734753857,0.8,0.765990042,0.2888,,,,,,,,
1.31,0.72916114,0.7553,0.735126174,0.7982,0.765365807,0.2876,,,,,,,,
1.32,0.7289492,0.7551,0.735375531,0.797,0.764948652,0.2868,,,,,,,,
