threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
0.77,0.9691856,0.787,0.714179104,0.957,0.817948718,0.383
0.68,0.97040844,0.7861,0.711957327,0.961,0.817941953,0.3888
0.82,0.96771824,0.7874,0.715313156,0.9548,0.8178859,0.38
0.86,0.96674,0.7878,0.716325917,0.953,0.817885342,0.3774
0.79,0.9684519,0.7871,0.71460607,0.956,0.817862948,0.3818
1.01,0.96356076,0.789,0.719471446,0.9474,0.81785221,0.3694
0.76,0.96967477,0.7868,0.713902148,0.9572,0.817840055,0.3836
0.75,0.9699193,0.7867,0.713731922,0.9574,0.817801315,0.384
0.78,0.96894103,0.7869,0.714264376,0.9564,0.817785378,0.3826
1,0.9640499,0.7888,0.719119879,0.9478,0.817773943,0.3702
1,0.9640499,0.7888,0.719119879,0.9478,0.817773943,0.3702
0.72,0.9701639,0.7862,0.712566845,0.9594,0.817763382,0.387
0.74,0.9699193,0.7865,0.713328369,0.958,0.817755015,0.385
0.94,0.964539,0.7883,0.717913832,0.9498,0.817735687,0.3732
0.66,0.97040844,0.7857,0.711410389,0.9614,0.81772561,0.39
0.81,0.9679628,0.7871,0.714927384,0.955,0.817706995,0.3808
0.95,0.964539,0.7883,0.717979737,0.9496,0.817704297,0.373
0.7,0.9701639,0.786,0.712229148,0.9598,0.817686148,0.3878
0.67,0.97040844,0.7857,0.711535614,0.961,0.817663575,0.3896
0.93,0.9650281,0.7881,0.717565322,0.9502,0.817657689,0.374
0.71,0.9701639,0.786,0.712355212,0.9594,0.817623999,0.3874
0.73,0.9699193,0.7862,0.712883071,0.9584,0.817607917,0.386
0.64,0.9711421,0.7853,0.710864745,0.9618,0.817509562,0.3912
0.99,0.9640499,0.7884,0.718683652,0.9478,0.817491806,0.371
0.65,0.970653,0.7853,0.710989499,0.9614,0.817447496,0.3908
0.96,0.964539,0.7881,0.718026336,0.9488,0.817437753,0.3726
0.61,0.97260946,0.785,0.710301063,0.9626,0.817425272,0.3926
0.63,0.9711421,0.7851,0.710592407,0.962,0.817401648,0.3918
0.62,0.9723649,0.785,0.710363153,0.9624,0.817394259,0.3924
0.98,0.96429443,0.7882,0.718399515,0.948,0.817382307,0.3716
0.97,0.96429443,0.788,0.718049667,0.9484,0.817304378,0.3724
0.6,0.97334313,0.7844,0.709487331,0.9632,0.817102138,0.3944
2.15,0.90388846,0.8206,0.834236864,0.8002,0.816864026,0.159
0.59,0.9740768,0.784,0.709069494,0.9632,0.816824966,0.3952
0.58,0.9740768,0.7838,0.708737864,0.9636,0.816748601,0.396
0.57,0.97432137,0.7833,0.708155768,0.9638,0.816433715,0.3972
0.56,0.9745659,0.7831,0.707825576,0.9642,0.816357633,0.398
0.45,0.9757887,0.7818,0.704915649,0.9694,0.816268104,0.4058
0.46,0.9757887,0.7818,0.704975269,0.9692,0.816237157,0.4056
0.53,0.9748105,0.7827,0.707166935,0.965,0.816205701,0.3996
0.55,0.9748105,0.7828,0.707513942,0.9642,0.81615033,0.3986
0.47,0.9757887,0.7818,0.705214098,0.9684,0.816113265,0.4048
0.54,0.9748105,0.7826,0.707184751,0.9646,0.81607445,0.3994
0.48,0.9757887,0.7819,0.705556366,0.9676,0.816058025,0.4038
2.16,0.90291023,0.8201,0.835042914,0.7978,0.815996727,0.1576
0.52,0.97505504,0.7823,0.706631533,0.9654,0.815991886,0.4008
0.51,0.97505504,0.7821,0.706243603,0.966,0.815947293,0.4018
0.5,0.97554415,0.7819,0.705796467,0.9668,0.815933834,0.403
0.44,0.9760333,0.7813,0.70440343,0.9694,0.815924585,0.4068
0.49,0.97554415,0.7818,0.705633392,0.967,0.815896051,0.4034
0.43,0.9760333,0.7808,0.703891955,0.9694,0.815581356,0.4078
0.42,0.9760333,0.7806,0.703628447,0.9696,0.815475189,0.4084
2.17,0.9026657,0.8198,0.835642317,0.7962,0.81544449,0.1566
0.41,0.9762778,0.7803,0.703322211,0.9696,0.815269486,0.409
0.4,0.97676694,0.7798,0.702694871,0.97,0.814989077,0.4104
0.39,0.9770115,0.7797,0.702475749,0.9704,0.814982783,0.411
0.38,0.9775006,0.7794,0.702053804,0.9708,0.814839684,0.412
0.37,0.9775006,0.7793,0.701835525,0.9712,0.814833459,0.4126
0.36,0.9775006,0.7792,0.701675816,0.9714,0.814796175,0.413
0.32,0.9782343,0.7788,0.700864553,0.9728,0.814740369,0.4152
0.33,0.9777452,0.7789,0.701139478,0.9722,0.814715495,0.4144
0.3,0.97896796,0.7786,0.700547077,0.9732,0.814665997,0.416
0.31,0.97896796,0.7785,0.70050396,0.973,0.814566764,0.416
0.35,0.9775006,0.7788,0.701270575,0.9714,0.814522891,0.4138
0.34,0.9775006,0.7787,0.701053239,0.9718,0.814516805,0.4144
2.18,0.90095377,0.819,0.835789474,0.794,0.814358974,0.156
0.29,0.97896796,0.7781,0.699985618,0.9734,0.814356229,0.4172
0.28,0.97896796,0.7776,0.699425287,0.9736,0.814046823,0.4184
0.27,0.9792125,0.7774,0.699224361,0.9736,0.813910717,0.4188
0.26,0.9794571,0.7771,0.698923187,0.9736,0.813706644,0.4194
2.19,0.90046465,0.8186,0.836644125,0.7918,0.813604603,0.1546
0.25,0.97970164,0.7768,0.698622273,0.9736,0.813502674,0.42
0.24,0.98019075,0.7766,0.698364888,0.9738,0.813397928,0.4206
0.23,0.9804353,0.7762,0.69790771,0.974,0.813157455,0.4216
2.2,0.90046465,0.8183,0.837110782,0.7904,0.813085074,0.1538
0.19,0.981169,0.7757,0.697125697,0.975,0.812974235,0.4236
0.2,0.9809244,0.7757,0.697182091,0.9748,0.812943041,0.4234
0.22,0.98067987,0.7758,0.697451317,0.9742,0.812917223,0.4226
0.21,0.9809244,0.7756,0.697195192,0.9744,0.812812813,0.4232
0.18,0.981169,0.7754,0.696770506,0.9752,0.812802134,0.4244
0.17,0.981169,0.7753,0.696614769,0.9754,0.812765603,0.4248
0.14,0.981169,0.7751,0.696247682,0.976,0.81272379,0.4258
0.15,0.981169,0.775,0.696204338,0.9758,0.812624917,0.4258
0.16,0.981169,0.775,0.696260348,0.9756,0.812593703,0.4256
0.1,0.9816581,0.7743,0.695120216,0.9772,0.812370106,0.4286
0.12,0.981169,0.7745,0.695596409,0.9762,0.812349172,0.4272
0.09,0.98190266,0.7742,0.69496587,0.9774,0.812333777,0.429
0.13,0.981169,0.7745,0.695652174,0.976,0.812317936,0.427
0.11,0.98141354,0.7742,0.695187927,0.9766,0.812208916,0.4282
0.08,0.9821472,0.7738,0.694349801,0.9782,0.812188642,0.4306
2.21,0.8994864,0.8177,0.837906828,0.7878,0.812081229,0.1524
0.03,0.9828809,0.7734,0.693680929,0.9792,0.812074971,0.4324
0.07,0.9823918,0.7735,0.693999149,0.9784,0.812017595,0.4314
0.02,0.9828809,0.7733,0.69358266,0.9792,0.812007629,0.4326
0.04,0.98263633,0.7733,0.693747342,0.9786,0.811914046,0.432
0.05,0.98263633,0.7733,0.693747342,0.9786,0.811914046,0.432
0.06,0.98263633,0.7733,0.693747342,0.9786,0.811914046,0.432
0.01,0.98312545,0.773,0.69328802,0.9792,0.811805671,0.4332
0,0.98337,0.7728,0.693091733,0.9792,0.811671088,0.4336
2.24,0.8933725,0.8172,0.84019734,0.7834,0.810805216,0.149
2.22,0.8972854,0.8167,0.837849371,0.7854,0.81077733,0.152
2.25,0.891416,0.8169,0.840386681,0.7824,0.810357328,0.1486
2.23,0.8960626,0.8163,0.83828877,0.7838,0.810129199,0.1512
2.26,0.8901932,0.8158,0.840155106,0.78,0.808960797,0.1484
2.27,0.88994867,0.8158,0.840889465,0.779,0.808762458,0.1474
2.29,0.8887259,0.8158,0.84192291,0.7776,0.808484092,0.146
2.28,0.88945955,0.8157,0.841444949,0.778,0.808479684,0.1466
2.3,0.8877476,0.8154,0.842379505,0.776,0.807828441,0.1452
2.31,0.88725847,0.8153,0.842791911,0.7752,0.807584123,0.1446
2.34,0.88554657,0.8156,0.844391096,0.7738,0.807555834,0.1426
2.37,0.88383466,0.816,0.846491228,0.772,0.807531381,0.14
2.36,0.8848129,0.8158,0.845514223,0.7728,0.807523511,0.1412
2.35,0.885302,0.8155,0.844507534,0.7734,0.807391168,0.1424
2.32,0.88676935,0.8153,0.843538897,0.7742,0.80738346,0.1436
2.33,0.88676935,0.8153,0.843838604,0.7738,0.807303078,0.1432
2.38,0.883101,0.8159,0.846914123,0.7712,0.807285669,0.1394
2.39,0.8826119,0.8157,0.84730473,0.7702,0.806914615,0.1388
2.92,0.8564441,0.8222,0.885591192,0.74,0.806275877,0.0956
2.4,0.8826119,0.8152,0.847289555,0.769,0.806248689,0.1386
2.93,0.8554659,0.8223,0.886543536,0.7392,0.806194787,0.0946
2.91,0.858156,0.8218,0.884376493,0.7404,0.806009144,0.0968
2.94,0.8547322,0.8222,0.887259615,0.7382,0.805895197,0.0938
2.96,0.85277575,0.8224,0.888996139,0.7368,0.805774278,0.092
2.9,0.8593788,0.8212,0.882563125,0.741,0.805609915,0.0986
2.97,0.8517975,0.8223,0.889345252,0.7362,0.805558595,0.0916
2.95,0.8535094,0.822,0.887764933,0.7372,0.805506993,0.0932
2.42,0.8813891,0.8147,0.84758118,0.7674,0.805500157,0.138
