threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
3.59,0.47354499,0.8145,0.908972692,0.699,0.790276993,0.07
3.61,0.47354499,0.8145,0.909611878,0.6984,0.790134631,0.0694
3.62,0.47354499,0.8139,0.909470389,0.6972,0.789312804,0.0694
3.63,0.47089946,0.813,0.909471481,0.6952,0.788029925,0.0692
3.64,0.47089946,0.8128,0.909638554,0.6946,0.787706963,0.069
3.65,0.47089946,0.8123,0.910165485,0.693,0.786874077,0.0684
3.66,0.47089946,0.8118,0.910263158,0.6918,0.786136364,0.0682
3.67,0.47089946,0.8116,0.910648392,0.691,0.78576302,0.0678
3.68,0.47089946,0.8115,0.910841467,0.6906,0.785576157,0.0676
3.69,0.47089946,0.8114,0.911034847,0.6902,0.785389167,0.0674
3.7,0.47089946,0.811,0.911158117,0.6892,0.784787064,0.0672
3.71,0.47089946,0.8101,0.910946197,0.6874,0.783540408,0.0672
