threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
0.84,0.7995711,0.7873,0.719614738,0.9414,0.815700546,0.3668
0.81,0.8038601,0.787,0.719017094,0.9422,0.815616343,0.3682
2.19,0.41883868,0.8195,0.834274953,0.7974,0.8154208,0.1584
0.8,0.80468494,0.7866,0.718578401,0.9422,0.815334026,0.369
0.78,0.80715936,0.7864,0.718159659,0.9428,0.815288827,0.37
0.75,0.8112834,0.7862,0.717808219,0.9432,0.815211755,0.3708
0.76,0.8094688,0.7862,0.717808219,0.9432,0.815211755,0.3708
0.79,0.80600464,0.7863,0.718183204,0.9424,0.815154398,0.3698
0.64,0.82415044,0.7853,0.715646259,0.9468,0.81515282,0.3762
0.63,0.82464534,0.7851,0.715234788,0.9474,0.815107976,0.3772
0.62,0.82547015,0.785,0.714996982,0.9478,0.815101479,0.3778
0.61,0.82613,0.7849,0.714759536,0.9482,0.815094988,0.3784
0.77,0.8084791,0.7861,0.717831582,0.9428,0.815077375,0.3706
0.73,0.812933,0.7859,0.717414449,0.9434,0.815032397,0.3716
0.74,0.8122732,0.7859,0.717414449,0.9434,0.815032397,0.3716
0.59,0.8282745,0.7847,0.714414822,0.9486,0.815018472,0.3792
0.6,0.82678986,0.7847,0.714544084,0.9482,0.814954878,0.3788
0.53,0.83404815,0.7842,0.713491587,0.9498,0.8148593,0.3814
0.66,0.8220059,0.7851,0.715821347,0.9456,0.814821198,0.3754
0.71,0.81557244,0.7855,0.716846423,0.9438,0.814814815,0.3728
0.58,0.8290993,0.7844,0.714092141,0.9486,0.814808452,0.3798
2.2,0.41801387,0.8191,0.834696874,0.7958,0.814784478,0.1576
0.54,0.8330584,0.7841,0.713512701,0.9494,0.814725822,0.3812
0.65,0.82283074,0.7849,0.715539416,0.9458,0.814712723,0.376
0.72,0.81326294,0.7854,0.716869301,0.9434,0.814680484,0.3726
0.68,0.8192016,0.785,0.715909091,0.945,0.814655172,0.375
0.52,0.83454305,0.7839,0.713170146,0.9498,0.814649627,0.382
0.7,0.81722206,0.7852,0.716454159,0.944,0.81463583,0.3736
0.56,0.8312438,0.7841,0.713769752,0.9486,0.81459854,0.3804
0.57,0.8300891,0.7841,0.713769752,0.9486,0.81459854,0.3804
0.69,0.81804687,0.785,0.716040024,0.9446,0.814591238,0.3746
0.67,0.8198614,0.7849,0.715800636,0.945,0.81458495,0.3752
0.5,0.83602774,0.7837,0.712828207,0.9502,0.814573511,0.3828
0.51,0.83487296,0.7837,0.712956013,0.9498,0.814509905,0.3824
0.55,0.83190364,0.7839,0.71349075,0.9488,0.814490514,0.381
0.49,0.83619267,0.7835,0.712614369,0.9502,0.814433873,0.3832
0.48,0.83685255,0.7834,0.712443778,0.9504,0.814395887,0.3836
0.28,0.8538436,0.7822,0.70959596,0.9554,0.814353904,0.391
0.27,0.8543385,0.7821,0.709366187,0.9558,0.814347789,0.3916
0.06,0.8670406,0.781,0.706800118,0.9604,0.814312362,0.3984
0.3,0.8526889,0.7822,0.709720571,0.955,0.814290587,0.3906
0.05,0.8673705,0.7809,0.7066961,0.9604,0.814243323,0.3986
0.32,0.8490597,0.7823,0.710075904,0.9542,0.814233296,0.3896
0.31,0.8507093,0.7822,0.70984533,0.9546,0.814227226,0.3902
0.29,0.85318375,0.7821,0.709615099,0.955,0.814221161,0.3908
0.46,0.839162,0.7831,0.712059925,0.9506,0.814218415,0.3844
0.47,0.8378423,0.7831,0.712123483,0.9504,0.814186584,0.3842
0.07,0.8660508,0.7809,0.706817847,0.96,0.814180307,0.3982
0.1,0.86506104,0.781,0.707104953,0.9594,0.814154786,0.3974
0.26,0.85450345,0.7818,0.709050445,0.9558,0.814139693,0.3922
0.45,0.8406466,0.7829,0.711783201,0.9508,0.814110797,0.385
0.12,0.86374134,0.7811,0.707453875,0.9586,0.814097665,0.3964
0.24,0.85598814,0.7816,0.708654416,0.9564,0.814096016,0.3932
0.11,0.86440116,0.781,0.707227139,0.959,0.814091681,0.397
0.4,0.843451,0.7824,0.710620525,0.9528,0.814080656,0.388
0.08,0.86572087,0.7808,0.706774669,0.9598,0.814079729,0.3982
0.37,0.84576046,0.7823,0.71038903,0.9532,0.814074643,0.3886
0.25,0.8556582,0.7816,0.708716276,0.9562,0.814064362,0.393
0.44,0.8416364,0.7827,0.71144353,0.9512,0.814035088,0.3858
0.33,0.84806997,0.7821,0.709989579,0.9538,0.814030895,0.3896
0.34,0.8469152,0.7821,0.709989579,0.9538,0.814030895,0.3896
0.23,0.85631806,0.7815,0.708549415,0.9564,0.814026726,0.3934
0.38,0.84493566,0.7823,0.710514541,0.9528,0.814011106,0.3882
0.39,0.84361595,0.7823,0.710514541,0.9528,0.814011106,0.3882
0.03,0.8675355,0.7805,0.706219674,0.9606,0.813998814,0.3996
0.21,0.8574728,0.7814,0.708382701,0.9566,0.813989108,0.3938
0.35,0.8465853,0.7821,0.710114703,0.9534,0.813967387,0.3892
0.04,0.8673705,0.7805,0.706280335,0.9604,0.813967285,0.3994
0.22,0.8569779,0.7814,0.708444444,0.9564,0.813957447,0.3936
0.41,0.8429561,0.7824,0.710872162,0.952,0.813953488,0.3872
0.09,0.865226,0.7807,0.706792397,0.9594,0.813947569,0.398
0.36,0.84642035,0.7821,0.710177321,0.9532,0.813935616,0.389
0.14,0.8615968,0.781,0.707533235,0.958,0.81393373,0.396
0.17,0.8604421,0.7811,0.707883449,0.9572,0.813876371,0.395
2.21,0.41735402,0.8185,0.835192591,0.7936,0.813865245,0.1566
0.13,0.8622567,0.7809,0.70742874,0.958,0.813864582,0.3962
0.02,0.86803037,0.7803,0.706012054,0.9606,0.813860883,0.4
0.42,0.8426262,0.7823,0.710828977,0.9518,0.813852074,0.3872
0.2,0.8591224,0.7812,0.708172935,0.9566,0.813850604,0.3942
0.18,0.8596173,0.7811,0.707944962,0.957,0.813844715,0.3948
0.16,0.8606071,0.781,0.707778764,0.9572,0.813807176,0.3952
0.01,0.8683603,0.7801,0.705804555,0.9606,0.813722999,0.4004
0.19,0.8594523,0.781,0.707963292,0.9566,0.813712147,0.3946
0.15,0.8611019,0.7808,0.707508129,0.9574,0.813700493,0.3958
0.43,0.8421313,0.7822,0.710911809,0.9512,0.813686912,0.3868
0,0.8686902,0.7799,0.705597179,0.9606,0.813585161,0.4008
2.22,0.41619927,0.8178,0.83494941,0.7922,0.813013136,0.1566
2.92,0.36885515,0.828,0.89066222,0.7478,0.813002827,0.0918
2.23,0.4155394,0.8176,0.835304054,0.7912,0.812654067,0.156
2.91,0.3700099,0.8274,0.888836105,0.7484,0.812595005,0.0936
2.26,0.41141537,0.8179,0.837688549,0.7886,0.81240342,0.1528
2.89,0.37099966,0.8269,0.886863905,0.7494,0.812357724,0.0956
2.9,0.37066975,0.827,0.887624467,0.7488,0.812323714,0.0948
2.25,0.41207522,0.8177,0.837046467,0.789,0.812313394,0.1536
2.27,0.4109205,0.818,0.838586031,0.7876,0.812293729,0.1516
2.86,0.37314418,0.8265,0.884751355,0.7508,0.812290382,0.0978
2.24,0.41355988,0.8175,0.836263503,0.7896,0.812262113,0.1546
2.88,0.37149456,0.8267,0.886261528,0.7496,0.812222343,0.0962
2.96,0.36506104,0.8278,0.893234165,0.7446,0.812172775,0.089
2.95,0.3660508,0.8277,0.892643182,0.745,0.81216614,0.0896
2.93,0.36786538,0.8273,0.89066603,0.7462,0.812057895,0.0916
2.87,0.37248433,0.8264,0.885269122,0.75,0.812039844,0.0972
2.94,0.36720553,0.8273,0.891226393,0.7456,0.811935097,0.091
2.85,0.37363908,0.826,0.883349012,0.7512,0.811932555,0.0992
2.28,0.4099307,0.8178,0.839095177,0.7864,0.811893454,0.1508
2.84,0.373969,0.8257,0.882366753,0.7516,0.811750729,0.1002
2.83,0.3742989,0.8255,0.881236824,0.7524,0.811738052,0.1014
2.82,0.3752887,0.825,0.879495563,0.7532,0.811463047,0.1032
2.29,0.40943584,0.8176,0.83989726,0.7848,0.811414392,0.1496
2.97,0.3644012,0.8272,0.89308025,0.7434,0.811394892,0.089
2.99,0.36291653,0.8273,0.894242351,0.7424,0.811277456,0.0878
2.81,0.3761135,0.8246,0.878321678,0.7536,0.811194833,0.1044
2.8,0.3769383,0.8245,0.877940834,0.7538,0.811148176,0.1048
2.3,0.40811613,0.8174,0.839974293,0.7842,0.811129499,0.1494
2.98,0.36374134,0.8268,0.893166506,0.7424,0.810834426,0.0888
2.79,0.378258,0.8239,0.876190476,0.7544,0.81074691,0.1066
3.01,0.360937,0.827,0.895118415,0.7408,0.810680674,0.0868
3,0.36225668,0.8267,0.894279508,0.741,0.810456087,0.0876
3,0.36225668,0.8267,0.894279508,0.741,0.810456087,0.0876
2.31,0.40712637,0.8168,0.839914163,0.7828,0.810351967,0.1492
2.78,0.3787529,0.8233,0.874797125,0.7546,0.810265221,0.108
