self_radius,self_count,accuracy,precision,recall,f1,far,uc
0.01,152,0.8213,0.7686005684668116,0.9194,0.8372643657226118,0.2768,0.9577634754625906
0.01,153,0.8213,0.7686005684668116,0.9194,0.8372643657226118,0.2768,0.9577634754625906
0.01,154,0.8213,0.7686005684668116,0.9194,0.8372643657226118,0.2768,0.9577634754625906
0.01,155,0.8213,0.7686005684668116,0.9194,0.8372643657226118,0.2768,0.9577634754625906
0.01,156,0.8213,0.7686005684668116,0.9194,0.8372643657226118,0.2768,0.9577634754625906
0.01,157,0.8219,0.7693723849372385,0.9194,0.8377220956719817,0.2756,0.9577634754625906
0.01,158,0.8219,0.7693723849372385,0.9194,0.8377220956719817,0.2756,0.9577634754625906
0.01,159,0.8222,0.7697588747488279,0.9194,0.8379511483776887,0.275,0.9577634754625906
0.01,160,0.8222,0.7697588747488279,0.9194,0.8379511483776887,0.275,0.9577634754625906
0.01,161,0.8222,0.7697588747488279,0.9194,0.8379511483776887,0.275,0.9577634754625906
0.01,162,0.8222,0.7697588747488279,0.9194,0.8379511483776887,0.275,0.9577634754625906
0.01,163,0.8222,0.7697588747488279,0.9194,0.8379511483776887,0.275,0.9577634754625906
0.01,164,0.8222,0.7697588747488279,0.9194,0.8379511483776887,0.275,0.9577634754625906
0.01,165,0.8229,0.7706621961441743,0.9194,0.838486092111263,0.2736,0.9577634754625906
0.01,166,0.8229,0.7706621961441743,0.9194,0.838486092111263,0.2736,0.9577634754625906
0.01,167,0.8229,0.7706621961441743,0.9194,0.838486092111263,0.2736,0.9577634754625906
0.01,168,0.8229,0.7706621961441743,0.9194,0.838486092111263,0.2736,0.9577634754625906
0.01,169,0.8229,0.7706621961441743,0.9194,0.838486092111263,0.2736,0.9577634754625906
0.01,170,0.8229,0.7706621961441743,0.9194,0.838486092111263,0.2736,0.9577634754625906
0.01,171,0.8215,0.7703952901597981,0.916,0.8369118318867064,0.273,0.9570930544381872
0.01,172,0.8216,0.7705248990578735,0.916,0.8369883040935673,0.2728,0.9570930544381872
0.01,173,0.8216,0.7705248990578735,0.916,0.8369883040935673,0.2728,0.9570930544381872
0.01,174,0.8217,0.7706545515732794,0.916,0.8370647902768894,0.2726,0.9570930544381872
0.01,175,0.8217,0.7706545515732794,0.916,0.8370647902768894,0.2726,0.9570930544381872
0.01,176,0.8217,0.7706545515732794,0.916,0.8370647902768894,0.2726,0.9570930544381872
0.01,177,0.8217,0.7706545515732794,0.916,0.8370647902768894,0.2726,0.9570930544381872
0.01,178,0.8217,0.7712936414235115,0.9146,0.8368560710037515,0.2712,0.9570930544381872
0.01,179,0.8231,0.7736744028460105,0.9134,0.8377510776850409,0.2672,0.9570930544381872
