self_radius,self_count,uc,accuracy,precision,recall,f1,far,,,,,,,,,
0.16,67,0.06252062,0.6081,0.828971394,0.2724,0.410055698,0.0562,,,,,,,,,
0.23,27,0.087759815,0.6137,0.867485456,0.2684,0.40995876,0.041,,,,,,,,,
0.09,46,0.155559221,0.4538,0.445698166,0.3792,0.409768749,0.4716,,,,,,,,,
0.04,93,0.1730452,0.5091,0.513717214,0.3408,0.409763136,0.3226,,,,,,,,,
0.2,71,0.063015506,0.6188,0.907407407,0.2646,0.409724373,0.027,,,,,,,,,
0.04,84,0.156713956,0.464,0.455860716,0.3718,0.409561577,0.4438,,,,,,,,,
0.03,73,0.232596503,0.4533,0.445174924,0.3792,0.409547467,0.4726,,,,,,,,,
0.37,4,0.037281425,0.6199,0.917770035,0.2634,0.409324009,0.0236,,,,,,,,,
0.23,32,0.074232926,0.6046,0.809101655,0.2738,0.409145248,0.0646,,,,,,,,,
0.16,51,0.109534807,0.5654,0.638912489,0.3008,0.4090291,0.17,,,,,,,,,
0.36,13,0.069943913,0.6121,0.859064702,0.2682,0.40877915,0.044,,,,,,,,,
0.14,33,0.113493896,0.5533,0.604386996,0.3086,0.408579372,0.202,,,,,,,,,
0.17,31,0.079016826,0.5944,0.754036598,0.2802,0.408573928,0.0914,,,,,,,,,
0.14,69,0.085450346,0.5842,0.707389163,0.2872,0.408534851,0.1188,,,,,,,,,
0.25,27,0.096502804,0.6107,0.850538315,0.2686,0.408268734,0.0472,,,,,,,,,
0.3,4,0.078356978,0.5898,0.732642487,0.2828,0.408080808,0.1032,,,,,,,,,
0.3,21,0.062355658,0.6091,0.840299439,0.2694,0.407996365,0.0512,,,,,,,,,
0.14,53,0.132134609,0.5356,0.562587904,0.32,0.407955125,0.2488,,,,,,,,,
0.03,88,0.174034972,0.4806,0.474284199,0.3578,0.407888737,0.3966,,,,,,,,,
0.16,68,0.104256021,0.5723,0.662618084,0.2946,0.407863769,0.15,,,,,,,,,
0.12,59,0.149620587,0.5396,0.571377073,0.317,0.407769488,0.2378,,,,,,,,,
0.52,3,0.049158694,0.6182,0.908713693,0.2628,0.407694694,0.0264,,,,,,,,,
0.12,41,0.155064335,0.5102,0.515615432,0.3368,0.407452214,0.3164,,,,,,,,,
0.15,61,0.082151105,0.581,0.695652174,0.288,0.407355021,0.126,,,,,,,,,
0.34,10,0.058891455,0.6133,0.87196323,0.2656,0.407174613,0.039,,,,,,,,,
0.09,72,0.119432531,0.5716,0.660826595,0.2942,0.40714088,0.151,,,,,,,,,
0.3,26,0.053612669,0.6194,0.921015515,0.2612,0.406980368,0.0224,,,,,,,,,
0.14,32,0.119762455,0.5575,0.616917446,0.3034,0.406756938,0.1884,,,,,,,,,
0.21,22,0.066974596,0.6032,0.805687204,0.272,0.406698565,0.0656,,,,,,,,,
0.13,39,0.130979875,0.5605,0.625779626,0.301,0.406482107,0.18,,,,,,,,,
0.12,58,0.116133289,0.5305,0.552423513,0.3214,0.406372487,0.2604,,,,,,,,,
0.08,55,0.191026064,0.4723,0.464386732,0.3612,0.406344921,0.4166,,,,,,,,,
0.11,33,0.183437809,0.4353,0.428286411,0.3864,0.406266428,0.5158,,,,,,,,,
0.14,63,0.097492577,0.5693,0.65379494,0.2946,0.406176754,0.156,,,,,,,,,
0.36,8,0.092048829,0.6112,0.859637775,0.2658,0.406049496,0.0434,,,,,,,,,
0.13,69,0.071923458,0.601,0.794289044,0.2726,0.405896367,0.0706,,,,,,,,,
0.08,85,0.127515671,0.5348,0.561484099,0.3178,0.40587484,0.2482,,,,,,,,,
0.16,25,0.132464533,0.5345,0.560846561,0.318,0.405871091,0.249,,,,,,,,,
0.18,65,0.066149786,0.6048,0.817575758,0.2698,0.405714286,0.0602,,,,,,,,,
0.18,36,0.080996371,0.5895,0.734661772,0.2802,0.405675402,0.1012,,,,,,,,,
0.05,89,0.1682613,0.5051,0.507664563,0.3378,0.405668308,0.3276,,,,,,,,,
0.13,63,0.118772682,0.5683,0.650905877,0.2946,0.405617513,0.158,,,,,,,,,
0.22,25,0.105575718,0.5928,0.750810811,0.2778,0.405547445,0.0922,,,,,,,,,
0.4,6,0.058231607,0.6139,0.880936455,0.2634,0.405542725,0.0356,,,,,,,,,
0.08,97,0.121082151,0.5582,0.61985173,0.301,0.405223479,0.1846,,,,,,,,,
0.11,59,0.147970967,0.5211,0.534578827,0.3262,0.40516706,0.284,,,,,,,,,
0.2,65,0.053942593,0.6008,0.794736842,0.2718,0.405067064,0.0702,,,,,,,,,
0.23,17,0.092213791,0.5937,0.756150902,0.2766,0.405037341,0.0892,,,,,,,,,
0.12,46,0.114978555,0.5355,0.56323477,0.3162,0.405021135,0.2452,,,,,,,,,
0.05,98,0.148135929,0.5446,0.584024115,0.31,0.405016985,0.2208,,,,,,,,,
0.19,47,0.068294292,0.604,0.814389359,0.2694,0.404869252,0.0614,,,,,,,,,
0.2,23,0.09617288,0.5629,0.63422962,0.2972,0.404739207,0.1714,,,,,,,,,
0.14,31,0.123556582,0.5669,0.647032967,0.2944,0.40467354,0.1606,,,,,,,,,
0.21,58,0.063510393,0.6171,0.909154437,0.2602,0.404602706,0.026,,,,,,,,,
0.2,49,0.07208842,0.6075,0.837837838,0.2666,0.404490973,0.0516,,,,,,,,,
0.05,83,0.209666777,0.5165,0.526450786,0.3284,0.404483311,0.2954,,,,,,,,,
0.22,21,0.113163972,0.5695,0.656039515,0.2922,0.404317144,0.1532,,,,,,,,,
0.2,45,0.067799406,0.5932,0.755202629,0.2758,0.404043364,0.0894,,,,,,,,,
0.13,70,0.1169581,0.5428,0.580149813,0.3098,0.403911343,0.2242,,,,,,,,,
0.14,39,0.095183108,0.5374,0.567753623,0.3134,0.403865979,0.2386,,,,,,,,,
0.04,92,0.200428901,0.4875,0.482605065,0.3468,0.403584313,0.3718,,,,,,,,,
0.13,54,0.129990102,0.5445,0.584376185,0.3082,0.403561608,0.2192,,,,,,,,,
0.15,47,0.074892775,0.5891,0.735839068,0.278,0.403541878,0.0998,,,,,,,,,
0.16,30,0.099142197,0.5622,0.633019675,0.296,0.403379667,0.1716,,,,,,,,,
0.15,58,0.109699769,0.5663,0.646357616,0.2928,0.403028217,0.1602,,,,,,,,,
0.2,51,0.065984823,0.6036,0.815853659,0.2676,0.403012048,0.0604,,,,,,,,,
0.05,85,0.1634774,0.5146,0.523322684,0.3276,0.40295203,0.2984,,,,,,,,,
0.17,59,0.080831409,0.5833,0.710459828,0.2812,0.402923055,0.1146,,,,,,,,,
0.05,87,0.114153745,0.5227,0.537921818,0.322,0.402852496,0.2766,,,,,,,,,
0.14,56,0.072748268,0.5916,0.749183896,0.2754,0.402749342,0.0922,,,,,,,,,
0.08,77,0.131804685,0.5589,0.623480084,0.2974,0.402708192,0.1796,,,,,,,,,
0.13,46,0.084790498,0.5259,0.544122658,0.3194,0.402520479,0.2676,,,,,,,,,
0.17,49,0.064500165,0.5997,0.793407887,0.2696,0.402448127,0.0702,,,,,,,,,
0.11,71,0.097822501,0.5548,0.611836735,0.2998,0.402416107,0.1902,,,,,,,,,
0.21,56,0.071593533,0.6133,0.885112169,0.2604,0.402410756,0.0338,,,,,,,,,
0.12,69,0.107225338,0.5585,0.622538752,0.2972,0.402328415,0.1802,,,,,,,,,
0.1,50,0.195150115,0.4776,0.470053476,0.3516,0.40228833,0.3964,,,,,,,,,
0.18,70,0.065654899,0.611,0.868037135,0.2618,0.402274124,0.0398,,,,,,,,,
0.16,55,0.069449027,0.5913,0.748502994,0.275,0.402223197,0.0924,,,,,,,,,
0.24,27,0.065654899,0.6127,0.881516588,0.2604,0.402037981,0.035,,,,,,,,,
0.13,71,0.075882547,0.5885,0.735247209,0.2766,0.401976457,0.0996,,,,,,,,,
0.19,43,0.072418344,0.5952,0.769230769,0.272,0.401891253,0.0816,,,,,,,,,
0.13,64,0.139227978,0.5216,0.536024016,0.3214,0.401850463,0.2782,,,,,,,,,
0.55,2,0.05691191,0.6109,0.868438538,0.2614,0.401844735,0.0396,,,,,,,,,
0.24,18,0.087924777,0.608,0.847938144,0.2632,0.401709402,0.0472,,,,,,,,,
0.15,36,0.113328934,0.5592,0.625211506,0.2956,0.401412276,0.1772,,,,,,,,,
0.2,67,0.043055097,0.61,0.86327609,0.2614,0.40128953,0.0414,,,,,,,,,
0.42,9,0.061200924,0.6179,0.926864591,0.256,0.401191036,0.0202,,,,,,,,,
0.19,66,0.048993731,0.6122,0.880081301,0.2598,0.401173564,0.0354,,,,,,,,,
0.14,71,0.099307159,0.5683,0.654594839,0.2892,0.40116521,0.1526,,,,,,,,,
0.46,3,0.054767403,0.6143,0.897150799,0.2582,0.400993943,0.0296,,,,,,,,,
0.2,69,0.060706038,0.6103,0.866445183,0.2608,0.400922367,0.0402,,,,,,,,,
0.21,27,0.058561531,0.6055,0.832807571,0.264,0.400911162,0.053,,,,,,,,,
0.12,34,0.122896734,0.5151,0.524409958,0.3244,0.400840232,0.2942,,,,,,,,,
0.17,24,0.117617948,0.5282,0.549060543,0.3156,0.400812802,0.2592,,,,,,,,,
0.12,52,0.09452326,0.5353,0.564065336,0.3108,0.400773694,0.2402,,,,,,,,,
0.22,43,0.064005279,0.5924,0.756381798,0.2726,0.400764481,0.0878,,,,,,,,,
0.21,68,0.036291653,0.6135,0.891649413,0.2584,0.400682276,0.0314,,,,,,,,,
0.2,56,0.046024414,0.6109,0.871898055,0.26,0.400554614,0.0382,,,,,,,,,
0.04,89,0.166776641,0.4761,0.468039583,0.35,0.40050349,0.3978,,,,,,,,,
0.21,45,0.057241834,0.6117,0.878131347,0.2594,0.400494056,0.036,,,,,,,,,
0.16,56,0.076872319,0.5879,0.734650294,0.2752,0.400407391,0.0994,,,,,,,,,
0.25,29,0.048168921,0.6172,0.923410405,0.2556,0.40037594,0.0212,,,,,,,,,
0.06,95,0.120587265,0.5372,0.568432671,0.309,0.400362788,0.2346,,,,,,,,,
0.16,52,0.098812273,0.5713,0.665891112,0.2862,0.400335711,0.1436,,,,,,,,,
0.18,47,0.081656219,0.5784,0.693103448,0.2814,0.400284495,0.1246,,,,,,,,,
0.05,97,0.180963378,0.5031,0.504718417,0.3316,0.4002414,0.3254,,,,,,,,,
0.16,37,0.064170241,0.5945,0.768313458,0.2706,0.400236651,0.0816,,,,,,,,,
0.44,12,0.034642032,0.6244,0.993650794,0.2504,0.4,0.0016,,,,,,,,,
0.19,54,0.046519301,0.6111,0.875084402,0.2592,0.399938281,0.037,,,,,,,,,
0.09,30,0.182448037,0.4466,0.436759829,0.3688,0.399913251,0.4756,,,,,,,,,
0.13,55,0.081161333,0.5855,0.724174095,0.2762,0.399884175,0.1052,,,,,,,,,
0.21,41,0.075882547,0.5975,0.785588752,0.2682,0.399880722,0.0732,,,,,,,,,
0.39,9,0.069613989,0.6179,0.931236284,0.2546,0.399874352,0.0188,,,,,,,,,
0.23,23,0.093368525,0.589,0.740800866,0.2738,0.399824766,0.0958,,,,,,,,,
0.18,69,0.061365886,0.6073,0.847699287,0.2616,0.399816598,0.047,,,,,,,,,
0.17,56,0.061035962,0.6036,0.822942643,0.264,0.399757723,0.0568,,,,,,,,,
0.14,36,0.124711316,0.545,0.587209302,0.303,0.399736148,0.213,,,,,,,,,
0.23,59,0.059881227,0.6142,0.900420757,0.2568,0.399626517,0.0284,,,,,,,,,
0.34,9,0.059056417,0.62,0.951807229,0.2528,0.399494311,0.0128,,,,,,,,,
0.18,40,0.093533487,0.584,0.718068536,0.2766,0.399364713,0.1086,,,,,,,,,
0.26,20,0.08891455,0.5879,0.736163353,0.274,0.399358694,0.0982,,,,,,,,,
0.08,70,0.143681953,0.5254,0.543793103,0.3154,0.399240506,0.2646,,,,,,,,,
0.14,44,0.106235566,0.5088,0.513853904,0.3264,0.399217221,0.3088,,,,,,,,,
0.12,72,0.108709997,0.5753,0.681971967,0.2822,0.399207809,0.1316,,,,,,,,,
0.21,39,0.053117783,0.6029,0.819763828,0.2638,0.399152671,0.058,,,,,,,,,
0.05,80,0.18030353,0.4912,0.487305251,0.3378,0.399007796,0.3554,,,,,,,,,
0.07,97,0.123886506,0.5583,0.62409536,0.2932,0.398965846,0.1766,,,,,,,,,
0.18,23,0.103761135,0.5583,0.62409536,0.2932,0.398965846,0.1766,,,,,,,,,
0.16,61,0.073078192,0.5798,0.700704225,0.2786,0.398683457,0.119,,,,,,,,,
0.06,83,0.130155064,0.5285,0.550158395,0.3126,0.398673639,0.2556,,,,,,,,,
0.2,25,0.106730452,0.5649,0.645190157,0.2884,0.39861783,0.1586,,,,,,,,,
0.19,71,0.057076872,0.6076,0.853018373,0.26,0.39852851,0.0448,,,,,,,,,
0.2,59,0.049323656,0.6112,0.879781421,0.2576,0.398514851,0.0352,,,,,,,,,
0.21,18,0.064500165,0.5997,0.801208459,0.2652,0.39849737,0.0658,,,,,,,,,
0.09,64,0.115968327,0.5155,0.525384867,0.3208,0.398360859,0.2898,,,,,,,,,
0.1,61,0.11778291,0.5443,0.586086281,0.3016,0.398256966,0.213,,,,,,,,,
0.26,22,0.057901683,0.6096,0.868775236,0.2582,0.39808819,0.039,,,,,,,,,
0.1,43,0.173375124,0.46,0.449622166,0.357,0.397993311,0.437,,,,,,,,,
0.08,76,0.154569449,0.5192,0.532150033,0.3178,0.397946406,0.2794,,,,,,,,,
0.04,73,0.256516001,0.4387,0.429100162,0.371,0.397940577,0.4936,,,,,,,,,
0.11,79,0.127680633,0.5624,0.637566138,0.2892,0.397908641,0.1644,,,,,,,,,
0.05,60,0.215275487,0.4491,0.438659918,0.364,0.397857689,0.4658,,,,,,,,,
0.1,80,0.126031013,0.5409,0.577964163,0.3032,0.39774367,0.2214,,,,,,,,,
0.16,48,0.067634444,0.5869,0.733727811,0.2728,0.397725616,0.099,,,,,,,,,
0.54,1,0.037611349,0.6008,0.80958231,0.2636,0.397706699,0.062,,,,,,,,,
0.19,44,0.0560871,0.595,0.775522042,0.2674,0.397679952,0.0774,,,,,,,,,
0.16,59,0.087759815,0.5655,0.647989155,0.2868,0.397615417,0.1558,,,,,,,,,
0.1,92,0.082810953,0.6018,0.816149068,0.2628,0.397579425,0.0592,,,,,,,,,
0.51,2,0.061200924,0.6133,0.899788285,0.255,0.397381954,0.0284,,,,,,,,,
0.1,77,0.07934675,0.6045,0.834293026,0.2608,0.397379247,0.0518,,,,,,,,,
0.23,29,0.060046189,0.6057,0.842514582,0.26,0.397371236,0.0486,,,,,,,,,
0.22,17,0.069284065,0.5884,0.741794311,0.2712,0.397188049,0.0944,,,,,,,,,
0.21,21,0.066149786,0.578,0.695,0.278,0.397142857,0.122,,,,,,,,,
0.07,81,0.150940284,0.5336,0.561403509,0.3072,0.397104447,0.24,,,,,,,,,
0.44,9,0.051138238,0.6192,0.953576865,0.2506,0.396895787,0.0122,,,,,,,,,
0.28,24,0.053447707,0.6105,0.879203844,0.2562,0.39677869,0.0352,,,,,,,,,
0.2,36,0.060376113,0.5935,0.769142199,0.2672,0.396615704,0.0802,,,,,,,,,
0.19,33,0.069613989,0.5679,0.657103193,0.284,0.396592655,0.1482,,,,,,,,,
0.07,98,0.051963048,0.5928,0.765446224,0.2676,0.396561944,0.082,,,,,,,,,
0.04,88,0.143681953,0.4899,0.485375036,0.3352,0.396545605,0.3554,,,,,,,,,
0.19,64,0.043549984,0.6078,0.859813084,0.2576,0.396429671,0.042,,,,,,,,,
0.17,43,0.07208842,0.5834,0.719242902,0.2736,0.396406839,0.1068,,,,,,,,,
0.1,69,0.128340482,0.5151,0.524892845,0.3184,0.396364994,0.2882,,,,,,,,,
0.19,57,0.042230287,0.6066,0.851583113,0.2582,0.396255371,0.045,,,,,,,,,
0.1,33,0.134938964,0.4975,0.496238339,0.3298,0.396251352,0.3348,,,,,,,,,
0.15,65,0.091883867,0.565,0.647459165,0.2854,0.396168795,0.1554,,,,,,,,,
0.42,11,0.023424612,0.6167,0.933184855,0.2514,0.396092642,0.018,,,,,,,,,
0.11,56,0.105410756,0.5468,0.593450479,0.2972,0.396055437,0.2036,,,,,,,,,
0.17,70,0.061530848,0.5996,0.805896806,0.2624,0.395896198,0.0632,,,,,,,,,
0.19,52,0.056417024,0.5947,0.777387229,0.2654,0.395705979,0.076,,,,,,,,,
0.12,78,0.078356978,0.5848,0.726737968,0.2718,0.395633188,0.1022,,,,,,,,,
0.14,18,0.136093698,0.5325,0.559414991,0.306,0.395604396,0.241,,,,,,,,,
0.02,94,0.211976245,0.4443,0.433579776,0.3636,0.395518329,0.475,,,,,,,,,
0.37,7,0.048663807,0.6096,0.875857339,0.2554,0.395478476,0.0362,,,,,,,,,
0.18,59,0.069613989,0.6047,0.840155945,0.2586,0.395473314,0.0492,,,,,,,,,
0.37,6,0.04965358,0.6111,0.88764829,0.2544,0.395460905,0.0322,,,,,,,,,
0.14,50,0.110359617,0.5484,0.598134631,0.295,0.395124565,0.1982,,,,,,,,,
0.15,73,0.0560871,0.5991,0.804548248,0.2618,0.395050551,0.0636,,,,,,,,,
0.19,46,0.056581986,0.5991,0.804548248,0.2618,0.395050551,0.0636,,,,,,,,,
0.18,33,0.073903002,0.5859,0.732791328,0.2704,0.395032871,0.0986,,,,,,,,,
0.16,36,0.084790498,0.5791,0.702095043,0.2748,0.394997844,0.1166,,,,,,,,,
0.2,57,0.073078192,0.5979,0.797568389,0.2624,0.394883371,0.0666,,,,,,,,,
0.22,19,0.091883867,0.5693,0.663984856,0.2806,0.394488964,0.142,,,,,,,,,
0.24,68,0.043220059,0.6138,0.912917271,0.2516,0.394481029,0.024,,,,,,,,,
0.13,45,0.113658858,0.5121,0.519790644,0.3178,0.394439618,0.2936,,,,,,,,,
0.2,53,0.072418344,0.5796,0.704943357,0.2738,0.394410833,0.1146,,,,,,,,,
0.14,42,0.101451666,0.5261,0.54619469,0.3086,0.394376997,0.2564,,,,,,,,,
0.19,62,0.053777631,0.5964,0.789663462,0.2628,0.394357743,0.07,,,,,,,,,
0.09,33,0.142857143,0.4809,0.473256791,0.338,0.394353051,0.3762,,,,,,,,,
0.1,44,0.149290663,0.4821,0.474795832,0.3372,0.394339843,0.373,,,,,,,,,
0.26,27,0.04404487,0.6133,0.909616775,0.2516,0.394172019,0.025,,,,,,,,,
0.09,92,0.080666447,0.5742,0.682938856,0.277,0.394137735,0.1286,,,,,,,,,
0.17,17,0.079016826,0.5711,0.670995671,0.279,0.394123464,0.1368,,,,,,,,,
0.19,34,0.07934675,0.5762,0.69107322,0.2756,0.394052045,0.1232,,,,,,,,,
0.08,74,0.148465853,0.5395,0.575990766,0.2994,0.39399921,0.2204,,,,,,,,,
0.26,24,0.035631805,0.6133,0.910209993,0.2514,0.393982134,0.0248,,,,,,,,,
0.25,31,0.057406796,0.5976,0.797560976,0.2616,0.393975904,0.0664,,,,,,,,,
0.23,50,0.045859452,0.6132,0.909551375,0.2514,0.393920401,0.025,,,,,,,,,
0.18,64,0.059881227,0.5984,0.802583026,0.261,0.393902807,0.0642,,,,,,,,,
0.22,24,0.064995051,0.586,0.735229759,0.2688,0.393673111,0.0968,,,,,,,,,
0.18,48,0.054932366,0.596,0.788808664,0.2622,0.393575503,0.0702,,,,,,,,,
0.12,20,0.12900033,0.4969,0.495295903,0.3264,0.393490054,0.3326,,,,,,,,,
0.17,33,0.054932366,0.5864,0.737623762,0.2682,0.39337049,0.0954,,,,,,,,,
0.2,18,0.06252062,0.581,0.712486884,0.2716,0.393281205,0.1096,,,,,,,,,
0.19,39,0.052787859,0.6004,0.816519546,0.259,0.393258427,0.0582,,,,,,,,,
0.21,36,0.038106236,0.6016,0.824393359,0.2582,0.393237892,0.055,,,,,,,,,
0.23,21,0.058231607,0.6062,0.856375839,0.2552,0.393220339,0.0428,,,,,,,,,
0.3,15,0.044539756,0.6064,0.858008075,0.255,0.393154487,0.0422,,,,,,,,,
0.16,43,0.107885186,0.5522,0.609756098,0.29,0.39306045,0.1856,,,,,,,,,
0.19,56,0.042395249,0.6,0.814465409,0.259,0.393019727,0.059,,,,,,,,,
0.14,68,0.070603761,0.5805,0.710622711,0.2716,0.392996672,0.1106,,,,,,,,,
0.14,48,0.082975916,0.5751,0.688032048,0.2748,0.392739746,0.1246,,,,,,,,,
0.19,36,0.056581986,0.5924,0.769859813,0.2636,0.39272944,0.0788,,,,,,,,,
0.31,12,0.049983504,0.6126,0.908563135,0.2504,0.392599561,0.0252,,,,,,,,,
0.01,90,0.183437809,0.4366,0.425830604,0.364,0.392495148,0.4908,,,,,,,,,
0.35,10,0.045859452,0.6149,0.929051531,0.2488,0.392490929,0.019,,,,,,,,,
0.3,29,0.050973276,0.6142,0.922962963,0.2492,0.392440945,0.0208,,,,,,,,,
0.18,67,0.039590894,0.6073,0.866712235,0.2536,0.392387436,0.039,,,,,,,,,
0.07,92,0.098647311,0.5465,0.594397077,0.2928,0.392335522,0.1998,,,,,,,,,
0.28,22,0.060871,0.5904,0.759770115,0.2644,0.392284866,0.0836,,,,,,,,,
0.18,68,0.055757176,0.6062,0.858783784,0.2542,0.392283951,0.0418,,,,,,,,,
0.17,45,0.087264929,0.5714,0.673976608,0.2766,0.392229155,0.1338,,,,,,,,,
0.21,28,0.069449027,0.5871,0.742889013,0.2664,0.392168409,0.0922,,,,,,,,,
0.12,71,0.126360937,0.5435,0.586687923,0.2944,0.392062858,0.2074,,,,,,,,,
0.08,100,0.051963048,0.5664,0.655722326,0.2796,0.392035895,0.1468,,,,,,,,,
0.17,55,0.060706038,0.5837,0.726583649,0.2684,0.391996495,0.101,,,,,,,,,
0.1,57,0.158033652,0.488,0.48245614,0.33,0.39192399,0.354,,,,,,,,,
0.11,54,0.148300891,0.4892,0.484117647,0.3292,0.391904762,0.3508,,,,,,,,,
0.05,93,0.124546354,0.5049,0.507800064,0.319,0.391843754,0.3092,,,,,,,,,
0.18,41,0.061365886,0.5803,0.711204629,0.2704,0.391827271,0.1098,,,,,,,,,
0.06,92,0.083965688,0.5396,0.577102804,0.2964,0.391649049,0.2172,,,,,,,,,
0.21,51,0.049983504,0.5952,0.787787183,0.2606,0.391644124,0.0702,,,,,,,,,
0.2,66,0.056417024,0.6076,0.871034483,0.2526,0.391627907,0.0374,,,,,,,,,
0.2,68,0.054932366,0.6106,0.895,0.2506,0.3915625,0.0294,,,,,,,,,
0.2,52,0.046684263,0.6006,0.821611253,0.257,0.391529555,0.0558,,,,,,,,,
0.18,53,0.058891455,0.5942,0.782713085,0.2608,0.391239124,0.0724,,,,,,,,,
0.43,6,0.014021775,0.6199,0.982300885,0.2442,0.391158097,0.0044,,,,,,,,,
0.09,69,0.161002969,0.4886,0.483225427,0.3284,0.391045487,0.3512,,,,,,,,,
0.25,19,0.046024414,0.6022,0.833550914,0.2554,0.390998163,0.051,,,,,,,,,
0.15,48,0.106235566,0.5585,0.630057803,0.2834,0.390950476,0.1664,,,,,,,,,
0.09,95,0.082810953,0.5792,0.70754717,0.27,0.390851187,0.1116,,,,,,,,,
0.07,87,0.087759815,0.5405,0.579630358,0.2948,0.390825931,0.2138,,,,,,,,,
0.28,23,0.048003959,0.6036,0.844414894,0.254,0.390528905,0.0468,,,,,,,,,
0.05,84,0.147806005,0.4836,0.476382488,0.3308,0.390462701,0.3636,,,,,,,,,
0.09,50,0.195809964,0.4691,0.458344567,0.34,0.390400735,0.4018,,,,,,,,,
0.41,3,0.090234246,0.5936,0.780912365,0.2602,0.390339034,0.073,,,,,,,,,
0.29,23,0.041900363,0.6156,0.943251534,0.246,0.390228426,0.0148,,,,,,,,,
0.07,82,0.11860772,0.5177,0.530422826,0.3086,0.390188393,0.2732,,,,,,,,,
0.12,47,0.071428571,0.5504,0.60623946,0.2876,0.390124797,0.1868,,,,,,,,,
0.17,69,0.08413065,0.5768,0.698142415,0.2706,0.390025944,0.117,,,,,,,,,
0.13,36,0.11299901,0.5432,0.58681672,0.292,0.389957265,0.2056,,,,,,,,,
0.26,16,0.047838997,0.6071,0.872133426,0.251,0.389812083,0.0368,,,,,,,,,
0.16,16,0.107885186,0.5407,0.580530273,0.2934,0.389796732,0.212,,,,,,,,,
0.11,60,0.083800726,0.5422,0.584332534,0.2924,0.38976273,0.208,,,,,,,,,
0.16,42,0.110029693,0.5407,0.580594059,0.2932,0.389634551,0.2118,,,,,,,,,
0.11,94,0.069119103,0.5717,0.677739217,0.2734,0.389625196,0.13,,,,,,,,,
0.18,22,0.09617288,0.5681,0.664254703,0.2754,0.389368019,0.1392,,,,,,,,,
0.11,36,0.153579677,0.4718,0.461369863,0.3368,0.389364162,0.3932,,,,,,,,,
0.12,38,0.132629495,0.5119,0.519879719,0.3112,0.389340673,0.2874,,,,,,,,,
0.22,70,0.05047839,0.6019,0.835418038,0.2538,0.389323516,0.05,,,,,,,,,
0.17,68,0.049818542,0.6056,0.863136176,0.251,0.388906105,0.0398,,,,,,,,,
0.12,51,0.15061036,0.5185,0.532129212,0.3064,0.388881838,0.2694,,,,,,,,,
0.12,39,0.12256681,0.5222,0.539389638,0.304,0.388846252,0.2596,,,,,,,,,
0.4,10,0.017321016,0.6164,0.95754717,0.2436,0.388392857,0.0108,,,,,,,,,
0.22,31,0.046024414,0.6049,0.859492803,0.2508,0.388295402,0.041,,,,,,,,,
0.17,26,0.129660178,0.5176,0.53049203,0.3062,0.388283033,0.271,,,,,,,,,
0.19,38,0.056581986,0.6025,0.842351369,0.2522,0.38817916,0.0472,,,,,,,,,
0.19,61,0.042890135,0.5998,0.824025974,0.2538,0.388073394,0.0542,,,,,,,,,
0.41,12,0.049983504,0.6143,0.938603223,0.2446,0.388069173,0.016,,,,,,,,,
0.21,61,0.036456615,0.6088,0.890804598,0.248,0.387984981,0.0304,,,,,,,,,
0.15,24,0.176344441,0.4713,0.460544405,0.335,0.387866157,0.3924,,,,,,,,,
0.13,52,0.111514352,0.5164,0.528275862,0.3064,0.387848101,0.2736,,,,,,,,,
0.26,28,0.05526229,0.5994,0.821891192,0.2538,0.387836186,0.055,,,,,,,,,
0.25,69,0.017980864,0.6138,0.935015291,0.2446,0.387761573,0.017,,,,,,,,,
0.66,3,0.012702079,0.6152,0.948598131,0.2436,0.387651178,0.0132,,,,,,,,,
0.24,20,0.094193336,0.5822,0.72557629,0.2644,0.387569628,0.1,,,,,,,,,
0.11,96,0.052457935,0.5942,0.789667897,0.2568,0.387564141,0.0684,,,,,,,,,
0.24,29,0.057901683,0.5778,0.705602537,0.267,0.387405688,0.1114,,,,,,,,,
0.23,30,0.043220059,0.6049,0.861973775,0.2498,0.387346875,0.04,,,,,,,,,
0.11,51,0.116298251,0.4891,0.483677748,0.323,0.387336611,0.3448,,,,,,,,,
0.17,50,0.070108875,0.5845,0.737226277,0.2626,0.387258516,0.0936,,,,,,,,,
0.08,80,0.104915869,0.5225,0.540308133,0.3016,0.387113336,0.2566,,,,,,,,,
0.34,12,0.042395249,0.6099,0.903154806,0.2462,0.386924407,0.0264,,,,,,,,,
0.28,20,0.070933685,0.6029,0.848341232,0.2506,0.386907519,0.0448,,,,,,,,,
0.09,96,0.093533487,0.5601,0.63816092,0.2776,0.386898955,0.1574,,,,,,,,,
0.15,43,0.105410756,0.5325,0.561904762,0.295,0.386885246,0.23,,,,,,,,,
0.21,59,0.040250742,0.6038,0.85499316,0.25,0.386877128,0.0424,,,,,,,,,
0.16,45,0.075552623,0.571,0.677855711,0.2706,0.386792453,0.1286,,,,,,,,,
0.17,54,0.061365886,0.5858,0.744583808,0.2612,0.386733787,0.0896,,,,,,,,,
0.19,60,0.045199604,0.6003,0.830586684,0.252,0.386680988,0.0514,,,,,,,,,
0.12,42,0.096832728,0.5461,0.596081701,0.286,0.386538721,0.1938,,,,,,,,,
0.22,71,0.053117783,0.5924,0.781021898,0.2568,0.386514148,0.072,,,,,,,,,
0.21,43,0.054602441,0.6113,0.916853933,0.2448,0.386424625,0.0222,,,,,,,,,
