self_radius,self_count,uc,accuracy,precision,recall,f1,far,,,,,,,,,
0.18,11,0.227116705,0.6307,0.624168725,0.657,0.640163695,0.3956,,,,,,,,,
0.38,3,0.041762014,0.714,0.863451087,0.5084,0.639979859,0.0804,,,,,,,,,
0.19,11,0.467391304,0.6171,0.603941062,0.6804,0.639894668,0.4462,,,,,,,,,
0.02,78,0.419336384,0.5871,0.567404427,0.7332,0.639734753,0.559,,,,,,,,,
0.04,8,0.624713959,0.517,0.510114231,0.8574,0.639659803,0.8234,,,,,,,,,
0.21,3,0.467963387,0.6094,0.593760713,0.6928,0.63946834,0.474,,,,,,,,,
0.03,12,0.708524027,0.4989,0.499381675,0.8884,0.639366679,0.8906,,,,,,,,,
0.06,9,0.69221968,0.5123,0.507217463,0.8644,0.639301827,0.8398,,,,,,,,,
0.11,3,0.805778032,0.4923,0.495756641,0.8996,0.639238258,0.915,,,,,,,,,
0.19,13,0.088672769,0.6775,0.725310993,0.5714,0.639221389,0.2164,,,,,,,,,
0.21,15,0.233981693,0.6383,0.637666733,0.6406,0.639130001,0.364,,,,,,,,,
0.19,3,0.466819222,0.604,0.587073007,0.7012,0.639081298,0.4932,,,,,,,,,
0.03,28,0.551487414,0.5336,0.521217479,0.8254,0.638953398,0.7582,,,,,,,,,
0.07,6,0.61784897,0.5247,0.515129242,0.841,0.638912102,0.7916,,,,,,,,,
0.04,14,0.697940503,0.4983,0.499043762,0.8872,0.63877889,0.8906,,,,,,,,,
