self_radius,self_count,uc,accuracy,precision,recall,f1,far
0.17,42,0.272727273,0.5793,0.698746867,0.2788,0.398570407,0.1202
0.19,46,0.051457976,0.6149,0.909479686,0.2552,0.398563174,0.0254
0.21,43,0.142367067,0.6076,0.853018373,0.26,0.39852851,0.0448
0.31,6,0.053173242,0.6136,0.898876404,0.256,0.398505604,0.0288
0.48,1,0.15780446,0.5861,0.728867624,0.2742,0.398488592,0.102
0.38,15,0.193825043,0.6203,0.958810069,0.2514,0.398352084,0.0108
0.17,58,0.077186964,0.5899,0.747658402,0.2714,0.398239178,0.0916
0.16,67,0.096054889,0.5958,0.779137529,0.2674,0.398153663,0.0758
0.13,63,0.226415094,0.5448,0.587431694,0.301,0.398042846,0.2114
0.07,99,0.058319039,0.5978,0.791071429,0.2658,0.397904192,0.0702
0.19,56,0.097770154,0.6002,0.805860806,0.264,0.397710154,0.0636
0.05,86,0.209262436,0.5301,0.55373081,0.3102,0.397641328,0.25
0.11,97,0.212692967,0.6,0.804878049,0.264,0.397590361,0.064
0.19,21,0.262435678,0.5809,0.706693919,0.2766,0.397585166,0.1148
0.2,61,0.080617496,0.6111,0.881786942,0.2566,0.397521301,0.0344
0.18,41,0.22813036,0.5633,0.640854473,0.288,0.397405823,0.1614
0.16,26,0.202401372,0.5545,0.613873799,0.2938,0.397402949,0.1848
0.09,62,0.240137221,0.5211,0.535799118,0.3158,0.39738266,0.2736
0.13,42,0.387650086,0.497,0.495517035,0.3316,0.39731608,0.3376
0.07,78,0.212692967,0.4781,0.470073791,0.344,0.397274512,0.3878
0.15,43,0.281303602,0.5485,0.597428686,0.2974,0.39711577,0.2004
0.11,38,0.265866209,0.4884,0.483352468,0.3368,0.396982555,0.36
0.44,3,0.132075472,0.6174,0.936755952,0.2518,0.396910467,0.017
0.11,75,0.133790738,0.573,0.675480769,0.281,0.396892655,0.135
0.54,1,0.054888508,0.6034,0.828462516,0.2608,0.396714329,0.054
0.17,44,0.197255575,0.5681,0.657858136,0.2838,0.396534861,0.1476
0.18,42,0.274442539,0.5583,0.625809236,0.29,0.396337297,0.1734
0.1,73,0.085763293,0.5936,0.770207852,0.2668,0.396316102,0.0796
0.04,76,0.084048027,0.4474,0.436657033,0.3626,0.396197552,0.4678
0.18,56,0.104631218,0.594,0.772938444,0.2662,0.396013091,0.0782
0.12,66,0.132075472,0.5714,0.670324427,0.281,0.395997745,0.1382
0.15,61,0.216123499,0.547,0.59407526,0.2968,0.39583889,0.2028
0.16,41,0.126929674,0.5805,0.707153886,0.2748,0.395794325,0.1138
0.17,62,0.048027444,0.5981,0.797092671,0.2632,0.395729965,0.067
0.19,23,0.142367067,0.5831,0.718799368,0.273,0.395709523,0.1068
0.08,69,0.312178388,0.498,0.496975197,0.3286,0.395617626,0.3326
0.2,56,0.106346484,0.6084,0.866711773,0.2562,0.395492436,0.0394
0.14,66,0.121783877,0.5784,0.69858156,0.2758,0.395468884,0.119
0.31,11,0.032590051,0.608,0.863881402,0.2564,0.395434917,0.0404
0.08,61,0.432246998,0.4493,0.438306157,0.3602,0.395433088,0.4616
0.05,87,0.320754717,0.4621,0.451372851,0.3518,0.395414185,0.4276
0.4,6,0.068610635,0.6057,0.847468771,0.2578,0.395338138,0.0464
0.15,57,0.120068611,0.5622,0.63896336,0.286,0.395136778,0.1616
0.15,77,0.224699828,0.6029,0.828753994,0.2594,0.395125666,0.0536
0.19,60,0.164665523,0.5967,0.790041992,0.2634,0.395080246,0.07
0.14,35,0.238421955,0.5314,0.557174071,0.306,0.395042603,0.2432
0.15,69,0.082332762,0.581,0.710280374,0.2736,0.395033208,0.1116
0.11,56,0.161234991,0.5428,0.58372457,0.2984,0.394917946,0.2128
0.21,27,0.109777015,0.5934,0.771827707,0.2652,0.394760345,0.0784
0.15,70,0.10806175,0.5669,0.655220418,0.2824,0.394689029,0.1486
0.17,67,0.197255575,0.5822,0.716315789,0.2722,0.394492754,0.1078
0.39,13,0.042881647,0.6061,0.852491694,0.2566,0.394465796,0.0444
0.1,82,0.259005146,0.5907,0.757816941,0.2666,0.394437047,0.0852
0.61,1,0.02915952,0.6158,0.930803571,0.2502,0.394388398,0.0186
0.24,19,0.135506003,0.6071,0.860121049,0.2558,0.394327116,0.0416
0.37,8,0.044596913,0.6031,0.831938184,0.2584,0.394323211,0.0522
0.03,90,0.231560892,0.4628,0.451913133,0.3496,0.394226432,0.424
0.2,23,0.156089194,0.5823,0.717150396,0.2718,0.394198695,0.1072
0.05,79,0.404802744,0.4544,0.443085372,0.355,0.394181657,0.4462
0.11,68,0.281303602,0.522,0.538088643,0.3108,0.394016227,0.2668
0.45,4,0.161234991,0.6124,0.902578797,0.252,0.393996248,0.0272
0.16,69,0.037735849,0.6,0.8125,0.26,0.393939394,0.06
0.2,40,0.168096055,0.599,0.806311881,0.2606,0.393893591,0.0626
0.12,35,0.308747856,0.4878,0.482318841,0.3328,0.393846154,0.3572
0.57,1,0.084048027,0.5999,0.812382739,0.2598,0.393696015,0.06
0.08,73,0.144082333,0.4951,0.492631579,0.3276,0.393513514,0.3374
0.19,40,0.106346484,0.5903,0.757264957,0.2658,0.393486306,0.0852
0.45,8,0.041166381,0.6127,0.906859206,0.2512,0.393422083,0.0258
0.18,67,0.032590051,0.6018,0.82544757,0.2582,0.393357709,0.0546
0.15,40,0.089193825,0.5679,0.660066007,0.28,0.393203202,0.1442
0.14,57,0.171526587,0.5723,0.676599902,0.277,0.393075067,0.1324
0.17,64,0.186963979,0.5954,0.786314526,0.262,0.393039304,0.0712
0.14,40,0.202401372,0.5364,0.56899166,0.3002,0.393034826,0.2274
0.19,67,0.04974271,0.6028,0.832901554,0.2572,0.393031785,0.0516
0.16,53,0.138936535,0.5805,0.710622711,0.2716,0.392996672,0.1106
0.14,30,0.308747856,0.5105,0.517140059,0.3168,0.392905866,0.2958
0.33,10,0.037735849,0.6149,0.927773641,0.2492,0.392874034,0.0194
0.16,33,0.252144082,0.5456,0.59178744,0.294,0.392838055,0.2028
0.15,42,0.202401372,0.5454,0.591311344,0.294,0.392733102,0.2032
0.39,6,0.135506003,0.6193,0.970055162,0.2462,0.392726113,0.0076
0.43,6,0.027444254,0.6152,0.931784108,0.2486,0.392485002,0.0182
0.15,49,0.221269297,0.5514,0.607802013,0.2898,0.392470206,0.187
0.12,36,0.373927959,0.4842,0.477363897,0.3332,0.39246172,0.3648
0.17,40,0.150943396,0.565,0.650462963,0.281,0.392458101,0.151
0.05,96,0.121783877,0.5235,0.541329581,0.3078,0.392451868,0.2608
0.14,23,0.22813036,0.5119,0.51961754,0.3152,0.392381427,0.2914
0.11,41,0.264150943,0.5094,0.515289525,0.3168,0.392370572,0.298
0.18,37,0.090909091,0.5803,0.710540115,0.271,0.392355581,0.1104
0.22,39,0.046312178,0.597,0.797181373,0.2602,0.392340169,0.0662
0.15,59,0.051457976,0.588,0.747469066,0.2658,0.392151077,0.0898
0.05,77,0.255574614,0.4651,0.45406686,0.345,0.39209001,0.4148
0.06,84,0.298456261,0.4905,0.485950902,0.3286,0.392077318,0.3476
0.25,55,0.217838765,0.6165,0.945677123,0.2472,0.391945457,0.0142
0.22,23,0.058319039,0.6075,0.869415808,0.253,0.391944229,0.038
0.09,74,0.138936535,0.5656,0.652985075,0.28,0.39193729,0.1488
0.2,34,0.156089194,0.591,0.763615295,0.2636,0.391911983,0.0816
0.21,59,0.080617496,0.6121,0.906453952,0.25,0.391910958,0.0258
0.21,42,0.070325901,0.5916,0.767211202,0.263,0.391718797,0.0798
0.06,92,0.145797599,0.5515,0.608512432,0.2888,0.391699444,0.1858
0.17,54,0.044596913,0.6061,0.859661017,0.2536,0.391660232,0.0414
0.07,83,0.061749571,0.5268,0.548236141,0.3046,0.391617382,0.251
0.19,36,0.142367067,0.591,0.764227642,0.2632,0.391550134,0.0812
0.08,42,0.40651801,0.424,0.414912674,0.3706,0.391506444,0.5226
0.2,39,0.066895369,0.6019,0.830629461,0.256,0.391377465,0.0522
0.14,55,0.097770154,0.5624,0.642465753,0.2814,0.391376912,0.1566
0.15,35,0.186963979,0.5375,0.572143132,0.2974,0.391367285,0.2224
0.23,29,0.068610635,0.6043,0.847435043,0.2544,0.391324412,0.0458
0.08,81,0.126929674,0.5453,0.591737546,0.2922,0.39121703,0.2016
0.11,55,0.248713551,0.5224,0.539381153,0.3068,0.391126976,0.262
0.07,67,0.22813036,0.4843,0.477344877,0.3308,0.390785588,0.3622
0.14,38,0.186963979,0.5472,0.597039474,0.2904,0.390742734,0.196
0.18,40,0.084048027,0.5911,0.766218586,0.2622,0.390701833,0.08
0.06,93,0.234991424,0.5043,0.506858054,0.3178,0.390657652,0.3092
0.21,26,0.068610635,0.595,0.789281364,0.2592,0.390243902,0.0692
0.16,38,0.171526587,0.5823,0.722552731,0.2672,0.390129946,0.1026
0.5,1,0.065180103,0.5891,0.756476684,0.2628,0.390084607,0.0846
0.17,52,0.200686106,0.5866,0.744081172,0.264,0.389725421,0.0908
0.24,27,0.186963979,0.6082,0.880985915,0.2502,0.389719626,0.0338
0.17,57,0.238421955,0.5623,0.643482266,0.2794,0.389624878,0.1548
0.17,49,0.22813036,0.5603,0.636858829,0.2806,0.389559906,0.16
0.09,79,0.061749571,0.563,0.645968489,0.2788,0.389494272,0.1528
0.37,12,0.025728988,0.613,0.922272048,0.2468,0.389397286,0.0208
0.17,70,0.090909091,0.573,0.683417085,0.272,0.389127325,0.126
0.19,61,0.034305317,0.605,0.858117326,0.2516,0.38911228,0.0416
0.26,24,0.034305317,0.5963,0.799626633,0.257,0.388981383,0.0644
0.18,69,0.070325901,0.587,0.747440273,0.2628,0.388872447,0.0888
0.21,46,0.066895369,0.6079,0.881272085,0.2494,0.388776306,0.0336
0.2,59,0.042881647,0.6078,0.881188119,0.2492,0.388525101,0.0336
0.1,89,0.104631218,0.5832,0.72907489,0.2648,0.388497653,0.0984
0.12,42,0.397941681,0.4566,0.444158518,0.3452,0.388476255,0.432
0.21,58,0.054888508,0.6039,0.851726473,0.2516,0.388451444,0.0438
0.07,76,0.255574614,0.524,0.543134436,0.3022,0.388332048,0.2542
0.29,22,0.156089194,0.6024,0.841333333,0.2524,0.388307692,0.0476
0.12,44,0.425385935,0.4565,0.444015444,0.345,0.388294879,0.432
0.24,29,0.10806175,0.5995,0.821590175,0.2542,0.388269436,0.0552
0.19,38,0.054888508,0.5965,0.802507837,0.256,0.388172858,0.063
0.1,68,0.147512864,0.5428,0.586569579,0.29,0.388115632,0.2044
0.1,74,0.176672384,0.5598,0.636280766,0.2792,0.388101195,0.1596
0.22,22,0.051457976,0.5983,0.814459373,0.2546,0.387932348,0.058
0.13,59,0.101200686,0.5724,0.682275932,0.271,0.387918695,0.1262
0.13,65,0.243567753,0.5279,0.551419093,0.2992,0.387916505,0.2434
0.08,87,0.23670669,0.567,0.661523626,0.2744,0.38789935,0.1404
0.11,95,0.118353345,0.5909,0.770053476,0.2592,0.387849768,0.0774
0.24,30,0.048027444,0.5994,0.821891192,0.2538,0.387836186,0.055
0.13,58,0.104631218,0.5629,0.647031323,0.2768,0.387729374,0.151
0.21,62,0.044596913,0.5973,0.808497146,0.255,0.387714764,0.0604
0.15,36,0.250428816,0.521,0.537207654,0.3032,0.387624648,0.2612
0.2,21,0.234991424,0.5636,0.649717514,0.276,0.387422796,0.1488
0.12,79,0.168096055,0.5963,0.803020768,0.2552,0.387312187,0.0626
0.13,41,0.147512864,0.5407,0.581563126,0.2902,0.387191461,0.2088
0.23,55,0.02058319,0.6059,0.870020964,0.249,0.387187063,0.0372
0.2,45,0.09948542,0.5907,0.770101251,0.2586,0.38718371,0.0772
0.22,24,0.101200686,0.5941,0.789895256,0.2564,0.387135739,0.0682
0.22,57,0.024013722,0.6039,0.855092276,0.2502,0.387126721,0.0424
0.2,20,0.234991424,0.5568,0.62735426,0.2798,0.386998617,0.1662
0.15,63,0.109777015,0.5466,0.597245409,0.2862,0.386965928,0.193
0.29,54,0.008576329,0.6096,0.900584795,0.2464,0.386934673,0.0272
0.14,64,0.27787307,0.5227,0.540754039,0.3012,0.386897881,0.2558
0.17,35,0.259005146,0.5406,0.581460674,0.2898,0.3868126,0.2086
0.16,36,0.096054889,0.5859,0.745008557,0.2612,0.386791056,0.0894
0.1,77,0.106346484,0.57,0.673956262,0.2712,0.386765545,0.1312
0.17,47,0.152658662,0.586,0.745995423,0.2608,0.386484884,0.0888
0.1,52,0.27787307,0.4914,0.486914181,0.32,0.38619358,0.3372
0.08,78,0.224699828,0.5221,0.53967684,0.3006,0.386127168,0.2564
0.23,16,0.060034305,0.5953,0.799497172,0.2544,0.385980883,0.0638
0.12,53,0.305317324,0.5123,0.520911255,0.3064,0.385845611,0.2818
0.14,56,0.120068611,0.568,0.667158309,0.2714,0.385840205,0.1354
0.18,49,0.070325901,0.5899,0.768038163,0.2576,0.385802007,0.0778
0.11,33,0.313893654,0.4798,0.470876586,0.3266,0.385687293,0.367
0.32,12,0.02915952,0.6115,0.921390779,0.2438,0.385576467,0.0208
0.28,21,0.058319039,0.6016,0.842318059,0.25,0.385564466,0.0468
0.18,47,0.154373928,0.5859,0.746981024,0.2598,0.385517139,0.088
0.17,59,0.072041166,0.5894,0.765755054,0.2576,0.385513319,0.0788
0.21,32,0.097770154,0.6072,0.885057471,0.2464,0.385481852,0.032
0.15,48,0.161234991,0.5472,0.599662162,0.284,0.385450597,0.1896
0.27,22,0.060034305,0.6096,0.905325444,0.2448,0.385390428,0.0256
0.26,68,0.006861063,0.6132,0.938080495,0.2424,0.385251113,0.016
0.23,22,0.039451115,0.593,0.787037037,0.255,0.385196375,0.069
0.56,3,0,0.6118,0.925418569,0.2432,0.3851758,0.0196
0.54,2,0.027444254,0.6127,0.933795227,0.2426,0.385140498,0.0172
0.36,11,0.120068611,0.6069,0.883704235,0.2462,0.385108713,0.0324
0.35,10,0.041166381,0.608,0.8930131,0.2454,0.385001569,0.0294
0.18,73,0.034305317,0.6146,0.952606635,0.2412,0.384934568,0.012
0.14,73,0.120068611,0.5912,0.777035237,0.2558,0.384893169,0.0734
0.06,91,0.317324185,0.4917,0.487281643,0.318,0.384848118,0.3346
0.18,57,0.037735849,0.5924,0.784132841,0.255,0.38484757,0.0702
0.12,100,0.066895369,0.5959,0.805608668,0.2528,0.384837875,0.061
0.11,83,0.15780446,0.5932,0.789081886,0.2544,0.384754991,0.068
0.03,93,0.301886792,0.4405,0.427279394,0.3496,0.384556154,0.4686
0.05,89,0.222984563,0.4718,0.460636516,0.33,0.384525752,0.3864
0.25,38,0.054888508,0.611,0.920454545,0.243,0.384493671,0.021
0.11,77,0.101200686,0.581,0.724252492,0.2616,0.384366735,0.0996
0.15,37,0.039451115,0.5774,0.707618026,0.2638,0.384324009,0.109
0.17,72,0.070325901,0.6107,0.918367347,0.243,0.384311245,0.0216
0.18,53,0.111492281,0.5847,0.74269341,0.2592,0.384284655,0.0898
0.19,68,0.022298456,0.6042,0.864845938,0.247,0.384256378,0.0386
0.13,55,0.142367067,0.5401,0.581206966,0.287,0.38425492,0.2068
0.14,86,0.202401372,0.6066,0.884005764,0.2454,0.384157796,0.0322
0.11,32,0.313893654,0.4943,0.49112426,0.3154,0.384118865,0.3268
0.13,54,0.156089194,0.54,0.581037277,0.2868,0.384038565,0.2068
0.2,71,0.073756432,0.6031,0.857241857,0.2474,0.383982617,0.0412
0.16,45,0.121783877,0.5585,0.634979234,0.2752,0.38398214,0.1582
0.13,75,0.109777015,0.5973,0.816525699,0.251,0.383968181,0.0564
0.22,55,0.032590051,0.6014,0.844897959,0.2484,0.383925811,0.0456
0.25,23,0.046312178,0.6014,0.844897959,0.2484,0.383925811,0.0456
0.07,100,0.113207547,0.5478,0.602136752,0.2818,0.383923706,0.1862
0.3,19,0.135506003,0.5956,0.805626598,0.252,0.383912249,0.0608
0.2,28,0.056603774,0.5814,0.726867336,0.2608,0.383868119,0.098
0.11,40,0.2864494,0.4919,0.48751926,0.3164,0.383747726,0.3326
0.18,46,0.104631218,0.5894,0.768953069,0.2556,0.383668568,0.0768
0.2,17,0.154373928,0.5655,0.659834065,0.2704,0.383600511,0.1394
0.1,56,0.310463122,0.47,0.458310172,0.3298,0.383577576,0.3898
0.15,52,0.219554031,0.5371,0.573933838,0.288,0.383539752,0.2138
0.6,1,0.018867925,0.611,0.923664122,0.242,0.383518225,0.02
0.2,25,0.042881647,0.5842,0.741399083,0.2586,0.383451957,0.0902
0.54,4,0.030874786,0.6129,0.942051684,0.2406,0.383304126,0.0148
0.18,68,0.162950257,0.5794,0.718131868,0.2614,0.383284457,0.1026
0.15,46,0.142367067,0.5672,0.666666667,0.2688,0.383124287,0.1344
0.24,59,0.024013722,0.6098,0.914652568,0.2422,0.382985452,0.0226
0.09,84,0.094339623,0.5755,0.700904737,0.2634,0.382904492,0.1124
0.11,34,0.358490566,0.4559,0.442232119,0.3376,0.382896677,0.4258
0.11,37,0.305317324,0.4864,0.479530403,0.3186,0.382840663,0.3458
0.18,70,0.041166381,0.5969,0.81645983,0.25,0.382789772,0.0562
0.19,51,0.226415094,0.5612,0.64516129,0.272,0.382667417,0.1496
0.07,74,0.102915952,0.4982,0.497122762,0.311,0.382627953,0.3146
0.12,77,0.080617496,0.5739,0.694371383,0.264,0.382553253,0.1162
0.12,57,0.162950257,0.5361,0.571826502,0.2874,0.382536936,0.2152
0.19,65,0.060034305,0.5857,0.750731422,0.2566,0.382471307,0.0852
0.23,69,0.082332762,0.6083,0.903201787,0.2426,0.382468863,0.026
0.18,35,0.154373928,0.575,0.699256111,0.2632,0.382446963,0.1132
0.27,16,0.044596913,0.6005,0.842069435,0.2474,0.382439326,0.0464
0.25,28,0.150943396,0.5947,0.803331198,0.2508,0.382258802,0.0614
0.24,51,0.066895369,0.6089,0.909090909,0.242,0.382246091,0.0242
0.17,43,0.096054889,0.5759,0.703485255,0.2624,0.382228696,0.1106
0.42,11,0,0.6107,0.925441968,0.2408,0.382161562,0.0194
0.5,12,0.063464837,0.6123,0.940392157,0.2398,0.382151394,0.0152
0.19,64,0.032590051,0.6061,0.885818182,0.2436,0.382117647,0.0314
0.21,55,0.048027444,0.5954,0.808139535,0.2502,0.382101405,0.0594
0.21,52,0.039451115,0.5943,0.801277955,0.2508,0.382025895,0.0622
0.13,45,0.305317324,0.5111,0.519065613,0.3022,0.381999747,0.28
0.07,75,0.126929674,0.5038,0.506274769,0.3066,0.381913303,0.299
0.19,53,0.147512864,0.5635,0.654051431,0.2696,0.381815607,0.1426
0.11,90,0.066895369,0.5826,0.735730594,0.2578,0.381812796,0.0926
0.21,68,0.013722127,0.6064,0.889458272,0.243,0.381715363,0.0302
0.06,90,0.20754717,0.5039,0.506450546,0.3062,0.381652748,0.2984
0.18,62,0.039451115,0.5865,0.756676558,0.255,0.38145101,0.082
0.07,95,0.104631218,0.5439,0.592498946,0.2812,0.381391564,0.1934
0.24,23,0.085763293,0.5674,0.669176707,0.2666,0.381292906,0.1318
0.16,56,0.008576329,0.5884,0.767554479,0.2536,0.381238725,0.0768
0.23,46,0.027444254,0.6088,0.911497731,0.241,0.381208478,0.0234
0.22,20,0.036020583,0.5932,0.796060991,0.2506,0.381198661,0.0642
0.24,69,0.073756432,0.6131,0.952038369,0.2382,0.381059031,0.012
0.09,90,0.101200686,0.5541,0.622787108,0.2744,0.380952381,0.1662
0.13,32,0.200686106,0.5212,0.538771031,0.2946,0.380915438,0.2522
0.3,20,0.024013722,0.5962,0.816031537,0.2484,0.380864765,0.056
0.12,63,0.101200686,0.5214,0.539222874,0.2942,0.380693582,0.2514
0.27,34,0.02058319,0.6084,0.909984871,0.2406,0.380575767,0.0238
0.12,96,0.096054889,0.5839,0.744321491,0.2556,0.380527021,0.0878
0.23,45,0.030874786,0.6096,0.920890937,0.2398,0.380514123,0.0206
0.18,65,0.032590051,0.5829,0.739180612,0.2562,0.380513887,0.0904
0.21,67,0.027444254,0.6008,0.849030471,0.2452,0.380509001,0.0436
0.2,32,0.085763293,0.5913,0.785848466,0.251,0.380475974,0.0684
0.21,57,0.039451115,0.6033,0.868139701,0.2436,0.380446666,0.037
0.24,46,0.013722127,0.6102,0.927131783,0.2392,0.380286169,0.0188
0.04,97,0.094339623,0.4848,0.47705314,0.316,0.380173244,0.3464
0.09,93,0.053173242,0.5875,0.764350453,0.253,0.380165289,0.078
0.15,56,0.253859348,0.5346,0.568979266,0.2854,0.380127864,0.2162
0.23,47,0.032590051,0.6062,0.892751479,0.2414,0.380037783,0.029
0.11,74,0.085763293,0.5647,0.660069273,0.2668,0.380002849,0.1374
0.14,67,0.161234991,0.5472,0.602519548,0.2774,0.379895919,0.183
0.47,9,0.005145798,0.6163,0.98989048,0.235,0.379828673,0.0024
0.16,66,0.034305317,0.5921,0.792010146,0.2498,0.379808423,0.0656
0.16,55,0.084048027,0.5664,0.666834171,0.2654,0.379685265,0.1326
0.18,38,0.051457976,0.5865,0.75975976,0.253,0.379594899,0.08
0.22,47,0.037735849,0.6041,0.876900797,0.2422,0.379564332,0.034
0.57,2,0.027444254,0.6155,0.98245614,0.2352,0.379538486,0.0042
0.23,35,0.039451115,0.6072,0.903007519,0.2402,0.379462875,0.0258
0.25,26,0.054888508,0.6024,0.864153627,0.243,0.379331876,0.0382
0.06,83,0.14922813,0.5228,0.542410714,0.2916,0.379292404,0.246
0.43,14,0.012006861,0.6082,0.912347561,0.2394,0.379277567,0.023
0.19,37,0.030874786,0.5969,0.824514401,0.2462,0.379177576,0.0524
0.19,50,0.068610635,0.6011,0.854736842,0.2436,0.379143969,0.0414
0.18,48,0.054888508,0.5897,0.779091475,0.2504,0.378991978,0.071
0.26,47,0.037735849,0.6102,0.931818182,0.2378,0.37890376,0.0174
0.22,40,0.07890223,0.5907,0.785399622,0.2496,0.378813173,0.0682
0.2,53,0.066895369,0.606,0.894932936,0.2402,0.378744875,0.0282
0.12,81,0.094339623,0.5902,0.782581454,0.2498,0.378714372,0.0694
0.09,56,0.337907376,0.455,0.440349947,0.3322,0.37870497,0.4222
0.28,42,0.015437393,0.6059,0.894266567,0.2402,0.378685165,0.0284
0.06,86,0.150943396,0.5421,0.588856057,0.279,0.378613109,0.1948
0.05,88,0.272727273,0.4064,0.397188049,0.3616,0.378559464,0.5488
0.41,11,0.003430532,0.6105,0.936069455,0.2372,0.378490506,0.0162
0.17,36,0.04974271,0.5721,0.691449814,0.2604,0.378323405,0.1162
0.19,48,0.070325901,0.5767,0.711995578,0.2576,0.378322808,0.1042
0.2,24,0.137221269,0.5747,0.70287887,0.2588,0.378307265,0.1094
0.16,52,0.072041166,0.5763,0.710192837,0.2578,0.378283199,0.1052
0.14,78,0.066895369,0.6071,0.905989386,0.239,0.378224403,0.0248
0.12,84,0.156089194,0.5788,0.722096956,0.2562,0.378210806,0.0986
0.13,72,0.324185249,0.532,0.563341251,0.2846,0.378155727,0.2206
0.23,33,0,0.5986,0.839064649,0.244,0.378060118,0.0468
0.08,77,0.10806175,0.5318,0.56289557,0.2846,0.37805526,0.221
0.16,17,0.217838765,0.514,0.524875622,0.2954,0.378039416,0.2674
0.36,7,0.022298456,0.6013,0.859474805,0.2422,0.37790607,0.0396
0.08,98,0.065180103,0.553,0.621336996,0.2714,0.377783964,0.1654
0.24,38,0.048027444,0.5961,0.822266935,0.2452,0.377753813,0.053
0.27,55,0.061749571,0.6132,0.965460526,0.2348,0.377734878,0.0084
0.22,33,0.015437393,0.5987,0.84057971,0.2436,0.377732982,0.0462
0.5,13,0.005145798,0.6101,0.935177866,0.2366,0.377653631,0.0164
0.09,81,0.120068611,0.5511,0.615558571,0.2722,0.377478852,0.17
0.19,49,0.126929674,0.5702,0.684348739,0.2606,0.377462341,0.1202
0.19,41,0.063464837,0.5734,0.698164147,0.2586,0.377408056,0.1118
0.23,56,0.056603774,0.5928,0.801298701,0.2468,0.377370031,0.0612
0.17,33,0.097770154,0.5862,0.761846902,0.2508,0.377369847,0.0784
0.22,21,0.109777015,0.5623,0.653523903,0.2652,0.377294067,0.1406
0.2,44,0.072041166,0.5896,0.781761006,0.2486,0.37723824,0.0694
0.33,18,0.017152659,0.6064,0.903030303,0.2384,0.37721519,0.0256
0.16,70,0.065180103,0.5671,0.672139559,0.262,0.377032667,0.1278
0.2,54,0.003430532,0.603,0.875364431,0.2402,0.376961707,0.0342
0.18,55,0.032590051,0.5917,0.795235029,0.247,0.376926599,0.0636
0.18,36,0.156089194,0.5562,0.632422243,0.2684,0.376860432,0.156
0.19,45,0.04974271,0.5985,0.841302841,0.2428,0.376843086,0.0458
0.24,71,0.042881647,0.6104,0.940894569,0.2356,0.376839411,0.0148
0.1,59,0.116638079,0.5039,0.506585613,0.3,0.376837081,0.2922
0.09,94,0.063464837,0.5697,0.682939633,0.2602,0.376828385,0.1208
0.18,30,0.118353345,0.5699,0.683850605,0.26,0.376756992,0.1202
0.23,36,0.039451115,0.6048,0.891044776,0.2388,0.376656151,0.0292
0.21,30,0.068610635,0.5977,0.836200964,0.243,0.376569038,0.0476
0.17,63,0.080617496,0.5917,0.795997418,0.2466,0.376546038,0.0632
0.13,76,0.138936535,0.5935,0.807768269,0.2454,0.376438104,0.0584
0.25,37,0.07890223,0.6077,0.917118513,0.2368,0.376410746,0.0214
0.52,2,0.039451115,0.6077,0.917118513,0.2368,0.376410746,0.0214
0.19,33,0.066895369,0.5805,0.733063115,0.2532,0.376393638,0.0922
0.18,54,0.053173242,0.5863,0.7642376,0.2496,0.376300317,0.077
0.54,3,0.046312178,0.6067,0.908812261,0.2372,0.376209358,0.0238
0.13,70,0.152658662,0.5284,0.55546875,0.2844,0.376190476,0.2276
0.14,43,0.193825043,0.5327,0.565636291,0.2818,0.376184755,0.2164
0.09,72,0.168096055,0.534,0.568825911,0.281,0.376171352,0.213
0.24,41,0.036020583,0.5962,0.826766304,0.2434,0.376081582,0.051
0.09,73,0.118353345,0.5378,0.578488372,0.2786,0.376079914,0.203
0.21,45,0.032590051,0.5917,0.797148412,0.246,0.375974324,0.0626
0.13,67,0.17838765,0.5266,0.551430781,0.2852,0.375955708,0.232
0.1,79,0.063464837,0.5613,0.651059635,0.2642,0.37587139,0.1416
