self_radius,self_count,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,,,
0.01,32,0.596,0.421,0.421063149,0.4214,0.421231507,0.5794,,,,,,,,,,
0.02,45,0.596,0.3164,0.365119013,0.497,0.420972387,0.8642,,,,,,,,,,
0.04,8,0.596,0.4122,0.414691022,0.4268,0.420658388,0.6024,,,,,,,,,,
0.28,2,0.588,0.43,0.427596194,0.4134,0.420378279,0.5534,,,,,,,,,,
0.01,69,0.596,0.4428,0.437960954,0.4038,0.420187305,0.5182,,,,,,,,,,
0.14,4,0.632,0.3037,0.359965758,0.5046,0.420184861,0.8972,,,,,,,,,,
0.01,28,0.596,0.3254,0.368365501,0.4886,0.420048143,0.8378,,,,,,,,,,
0.05,30,0.596,0.3156,0.364411765,0.4956,0.42,0.8644,,,,,,,,,,
0.04,6,0.596,0.2973,0.357554462,0.5088,0.419975237,0.9142,,,,,,,,,,
0.02,17,0.596,0.4389,0.43454039,0.4056,0.419571739,0.5278,,,,,,,,,,
0.02,22,0.596,0.3987,0.405450812,0.4344,0.419426475,0.637,,,,,,,,,,
0.29,6,0.432,0.5451,0.5795976,0.3284,0.419251883,0.2382,,,,,,,,,,
0.01,72,0.596,0.4526,0.446307204,0.394,0.4185256,0.4888,,,,,,,,,,
0.11,7,0.596,0.4387,0.434100194,0.4038,0.418402238,0.5264,,,,,,,,,,
0.09,9,0.588,0.4181,0.418181818,0.4186,0.418390805,0.5824,,,,,,,,,,
0.1,23,0.596,0.45,0.443895871,0.3956,0.418358714,0.4956,,,,,,,,,,
0.03,32,0.596,0.3308,0.369886189,0.481,0.418188141,0.8194,,,,,,,,,,
0.15,6,0.508,0.4757,0.469662921,0.3762,0.417767907,0.4248,,,,,,,,,,
0.05,21,0.596,0.4355,0.431222009,0.4044,0.417380535,0.5334,,,,,,,,,,
0.03,55,0.596,0.4351,0.430795479,0.404,0.416967695,0.5338,,,,,,,,,,
0.08,16,0.596,0.4092,0.411500975,0.4222,0.416781836,0.6038,,,,,,,,,,
0.06,14,0.588,0.3748,0.390482855,0.4464,0.416573348,0.6968,,,,,,,,,,
0.1,56,0.588,0.4718,0.465116279,0.376,0.415837204,0.4324,,,,,,,,,,
0.05,20,0.588,0.311,0.360865724,0.4902,0.415705563,0.8682,,,,,,,,,,
0.07,21,0.596,0.4128,0.413560666,0.4172,0.415372362,0.5916,,,,,,,,,,
0.26,4,0.588,0.4559,0.448780488,0.3864,0.415260613,0.4746,,,,,,,,,,
0.04,12,0.596,0.3834,0.39484127,0.4378,0.415212443,0.671,,,,,,,,,,
0.05,40,0.44,0.4391,0.433674581,0.3982,0.415180899,0.52,,,,,,,,,,
0.09,41,0.596,0.3914,0.399481673,0.4316,0.414920208,0.6488,,,,,,,,,,
0.02,46,0.596,0.3219,0.364809473,0.4806,0.414775179,0.8368,,,,,,,,,,
0.08,21,0.444,0.4084,0.410231282,0.4186,0.414373391,0.6018,,,,,,,,,,
0.03,39,0.436,0.462,0.454480115,0.3794,0.413560061,0.4554,,,,,,,,,,
0.06,39,0.588,0.4124,0.412504994,0.413,0.412752349,0.5882,,,,,,,,,,
0.07,19,0.588,0.418,0.416428863,0.4086,0.412477286,0.5726,,,,,,,,,,
0.05,8,0.588,0.3453,0.373755508,0.458,0.411611396,0.7674,,,,,,,,,,
0.07,68,0.444,0.45,0.44247584,0.3846,0.411512947,0.4846,,,,,,,,,,
0.02,15,0.596,0.3215,0.363092499,0.4734,0.410973175,0.8304,,,,,,,,,,
0.03,54,0.596,0.3355,0.368966067,0.4632,0.410747539,0.7922,,,,,,,,,,
0.05,17,0.588,0.4343,0.428571429,0.3942,0.410667778,0.5256,,,,,,,,,,
0.04,77,0.588,0.3665,0.383892851,0.4414,0.41064285,0.7084,,,,,,,,,,
0.09,8,0.596,0.4397,0.432895615,0.389,0.409775624,0.5096,,,,,,,,,,
0.4,2,0.304,0.3666,0.383228291,0.4378,0.408700523,0.7046,,,,,,,,,,
0.02,27,0.588,0.3477,0.373567989,0.45,0.408237322,0.7546,,,,,,,,,,
0.02,67,0.588,0.4257,0.420906962,0.3954,0.407754976,0.544,,,,,,,,,,
0.05,46,0.596,0.4284,0.423010753,0.3934,0.407668394,0.5366,,,,,,,,,,
0.09,37,0.588,0.4782,0.47137605,0.359,0.407584015,0.4026,,,,,,,,,,
0.16,5,0.588,0.326,0.36346516,0.4632,0.407316215,0.8112,,,,,,,,,,
0.05,11,0.596,0.4138,0.411680328,0.4018,0.406680162,0.5742,,,,,,,,,,
0.1,16,0.596,0.4624,0.453603159,0.3676,0.4060981,0.4428,,,,,,,,,,
0.05,38,0.63,0.4226,0.418043202,0.3948,0.406089282,0.5496,,,,,,,,,,
0.06,8,0.588,0.4436,0.435350757,0.3798,0.405682546,0.4926,,,,,,,,,,
0.02,8,0.628,0.4176,0.414095079,0.3972,0.405471621,0.562,,,,,,,,,,
0.01,47,0.596,0.4187,0.414904752,0.3964,0.405441342,0.559,,,,,,,,,,
0.08,9,0.596,0.4159,0.412813601,0.3982,0.40537514,0.5664,,,,,,,,,,
0.22,2,0.426,0.3331,0.365641604,0.4542,0.405137811,0.788,,,,,,,,,,
0.17,25,0.44,0.4467,0.437951106,0.3762,0.404733728,0.4828,,,,,,,,,,
0.03,23,0.436,0.424,0.418733961,0.3916,0.404712691,0.5436,,,,,,,,,,
0.24,3,0.596,0.3239,0.361491269,0.4596,0.404684336,0.8118,,,,,,,,,,
0.05,18,0.588,0.4341,0.426794046,0.3842,0.404378486,0.516,,,,,,,,,,
0.02,52,0.596,0.4437,0.4351233,0.3776,0.404325945,0.4902,,,,,,,,,,
0.08,7,0.588,0.4248,0.419243986,0.3904,0.404308202,0.5408,,,,,,,,,,
0.1,43,0.444,0.4542,0.444978376,0.3704,0.404278542,0.462,,,,,,,,,,
0.01,33,0.596,0.3857,0.392393146,0.4168,0.404228494,0.6454,,,,,,,,,,
0.04,28,0.596,0.31,0.3556231,0.468,0.404145078,0.848,,,,,,,,,,
0.02,18,0.588,0.4237,0.418255839,0.3904,0.403848143,0.543,,,,,,,,,,
0.02,9,0.596,0.327,0.362436387,0.4558,0.403791637,0.8018,,,,,,,,,,
0.08,8,0.596,0.4265,0.420402859,0.3882,0.403660185,0.5352,,,,,,,,,,
0.08,27,0.596,0.4181,0.413880126,0.3936,0.403485392,0.5574,,,,,,,,,,
0.07,34,0.596,0.4351,0.427388678,0.382,0.403421692,0.5118,,,,,,,,,,
0.06,23,0.596,0.418,0.413720539,0.3932,0.403199344,0.5572,,,,,,,,,,
0.09,16,0.596,0.3379,0.366934822,0.447,0.403029483,0.7712,,,,,,,,,,
0.01,10,0.596,0.3806,0.388909565,0.418,0.402930403,0.6568,,,,,,,,,,
0.1,33,0.596,0.4521,0.442607237,0.3694,0.402703587,0.4652,,,,,,,,,,
0.05,26,0.596,0.428,0.421328671,0.3856,0.40267335,0.5296,,,,,,,,,,
0.14,9,0.444,0.433,0.425389755,0.382,0.402528978,0.516,,,,,,,,,,
0.05,48,0.588,0.3472,0.370989531,0.4394,0.40230727,0.745,,,,,,,,,,
0.08,100,0.44,0.5085,0.513186472,0.3308,0.40228627,0.3138,,,,,,,,,,
0.06,12,0.596,0.4041,0.403501711,0.401,0.402246966,0.5928,,,,,,,,,,
0.08,17,0.436,0.4347,0.426744447,0.3804,0.402241726,0.511,,,,,,,,,,
0.06,19,0.588,0.4216,0.416167665,0.3892,0.402232327,0.546,,,,,,,,,,
0.17,6,0.596,0.4159,0.411826379,0.3928,0.402088238,0.561,,,,,,,,,,
0.02,35,0.596,0.4183,0.413581553,0.391,0.401973887,0.5544,,,,,,,,,,
0.11,21,0.596,0.4263,0.419734263,0.3854,0.401835054,0.5328,,,,,,,,,,
0.11,26,0.598,0.4069,0.405289929,0.3984,0.401815431,0.5846,,,,,,,,,,
0.03,72,0.596,0.482,0.475396391,0.3478,0.401709402,0.3838,,,,,,,,,,
0.29,2,0.588,0.4351,0.42689795,0.379,0.401525585,0.5088,,,,,,,,,,
0.1,11,0.596,0.4496,0.439942803,0.3692,0.401478904,0.47,,,,,,,,,,
0.12,14,0.592,0.4356,0.427280939,0.3784,0.401357658,0.5072,,,,,,,,,,
0.03,31,0.44,0.4239,0.417622862,0.3858,0.401081193,0.538,,,,,,,,,,
0.35,1,0.426,0.4727,0.464107284,0.353,0.400999659,0.4076,,,,,,,,,,
0.07,6,0.596,0.3529,0.373211515,0.433,0.400888807,0.7272,,,,,,,,,,
0.06,5,0.628,0.2938,0.347845336,0.4714,0.400305707,0.8838,,,,,,,,,,
0.05,22,0.596,0.3672,0.38036036,0.4222,0.400189573,0.6878,,,,,,,,,,
0.07,30,0.588,0.4526,0.44255938,0.3652,0.400175323,0.46,,,,,,,,,,
0.07,7,0.596,0.3447,0.368900895,0.437,0.40007324,0.7476,,,,,,,,,,
0.06,64,0.436,0.518,0.529683377,0.3212,0.399900398,0.2852,,,,,,,,,,
0.05,94,0.444,0.4604,0.450276243,0.3586,0.39924293,0.4378,,,,,,,,,,
0.01,23,0.604,0.3913,0.393992588,0.404,0.398933544,0.6214,,,,,,,,,,
0.02,68,0.588,0.4456,0.435575557,0.3678,0.398828887,0.4766,,,,,,,,,,
0.04,27,0.596,0.4419,0.432110306,0.3698,0.398534325,0.486,,,,,,,,,,
0.01,24,0.588,0.3738,0.383321006,0.4146,0.398347425,0.667,,,,,,,,,,
0.05,59,0.596,0.4516,0.441176471,0.363,0.398288348,0.4598,,,,,,,,,,
0.03,35,0.596,0.4277,0.419862558,0.3788,0.398275681,0.5234,,,,,,,,,,
0.02,50,0.78,0.3646,0.378193595,0.4204,0.398181474,0.6912,,,,,,,,,,
0.13,7,0.596,0.4456,0.435361217,0.3664,0.397914857,0.4752,,,,,,,,,,
0.09,29,0.436,0.4525,0.441974102,0.3618,0.397888486,0.4568,,,,,,,,,,
0.03,22,0.596,0.4016,0.40036452,0.3954,0.397866774,0.5922,,,,,,,,,,
0.06,10,0.588,0.4118,0.407352941,0.3878,0.397336066,0.5642,,,,,,,,,,
0.03,18,0.588,0.4261,0.418161683,0.3776,0.396847084,0.5254,,,,,,,,,,
0.01,51,0.44,0.4514,0.440615836,0.3606,0.396612407,0.4578,,,,,,,,,,
0.08,29,0.596,0.4077,0.404153686,0.3892,0.396535914,0.5738,,,,,,,,,,
0.03,12,0.596,0.3602,0.375178571,0.4202,0.396415094,0.6998,,,,,,,,,,
0.08,94,0.596,0.453,0.442003949,0.3582,0.395713654,0.4522,,,,,,,,,,
0.03,37,0.596,0.4014,0.399469821,0.3918,0.395597738,0.589,,,,,,,,,,
0.03,17,0.588,0.4218,0.414367061,0.3784,0.395567635,0.5348,,,,,,,,,,
0.03,27,0.592,0.4097,0.405127128,0.3856,0.395122451,0.5662,,,,,,,,,,
0.01,74,0.588,0.4084,0.403983229,0.3854,0.394472876,0.5686,,,,,,,,,,
0.11,13,0.436,0.4435,0.432529257,0.3622,0.394252748,0.4752,,,,,,,,,,
0.07,17,0.588,0.4722,0.462553879,0.3434,0.394168962,0.399,,,,,,,,,,
0.05,33,0.444,0.4417,0.430743645,0.3626,0.393745249,0.4792,,,,,,,,,,
0.2,6,0.436,0.5201,0.534476844,0.3116,0.393682881,0.2714,,,,,,,,,,
0.01,61,0.592,0.4647,0.453832069,0.347,0.393290264,0.4176,,,,,,,,,,
0.17,34,0.444,0.4798,0.471740347,0.3372,0.393282015,0.3776,,,,,,,,,,
0.1,46,0.436,0.4835,0.476515798,0.3348,0.393280865,0.3678,,,,,,,,,,
0.09,6,0.596,0.366,0.376973926,0.4106,0.393069117,0.6786,,,,,,,,,,
0.09,12,0.596,0.4029,0.39958635,0.3864,0.392882562,0.5806,,,,,,,,,,
0.13,9,0.588,0.434,0.423469388,0.3652,0.392182131,0.4972,,,,,,,,,,
0.08,32,0.596,0.4187,0.410913872,0.375,0.392136359,0.5376,,,,,,,,,,
0.24,11,0.596,0.4046,0.400417537,0.3836,0.391828396,0.5744,,,,,,,,,,
0.18,22,0.436,0.4615,0.450038931,0.3468,0.391731616,0.4238,,,,,,,,,,
0.02,97,0.444,0.4299,0.419702176,0.3664,0.391243994,0.5066,,,,,,,,,,
0.05,14,0.596,0.4155,0.408172136,0.3756,0.391209249,0.5446,,,,,,,,,,
0.14,5,0.588,0.4309,0.420483314,0.3654,0.391011236,0.5036,,,,,,,,,,
0.05,25,0.588,0.4264,0.416704391,0.3682,0.390953493,0.5154,,,,,,,,,,
0.01,82,0.588,0.4647,0.453417788,0.3436,0.390943224,0.4142,,,,,,,,,,
0.11,36,0.584,0.4654,0.454062666,0.342,0.390143737,0.4112,,,,,,,,,,
0.03,34,0.588,0.4535,0.441183911,0.3488,0.389590082,0.4418,,,,,,,,,,
0.02,32,0.588,0.4197,0.410797601,0.3698,0.389222187,0.5304,,,,,,,,,,
0.08,13,0.444,0.4465,0.434097068,0.3524,0.389005409,0.4594,,,,,,,,,,
0.12,12,0.444,0.4182,0.409393,0.3696,0.388480135,0.5332,,,,,,,,,,
0.11,10,0.588,0.452,0.439393939,0.348,0.388392857,0.444,,,,,,,,,,
0.02,81,0.596,0.4459,0.433325117,0.3516,0.388208016,0.4598,,,,,,,,,,
0.3,3,0.588,0.4526,0.439908722,0.347,0.387969589,0.4418,,,,,,,,,,
0.2,16,0.436,0.4515,0.438716199,0.3472,0.387629787,0.4442,,,,,,,,,,
0.01,9,0.596,0.3678,0.375705152,0.3996,0.387284357,0.664,,,,,,,,,,
0.25,5,0.588,0.4152,0.406649053,0.3694,0.387130581,0.539,,,,,,,,,,
0.07,8,0.588,0.4291,0.417844728,0.3606,0.387117552,0.5024,,,,,,,,,,
0.04,54,0.436,0.4534,0.440530883,0.3452,0.387082305,0.4384,,,,,,,,,,
0.11,9,0.432,0.46,0.447478992,0.3408,0.386920981,0.4208,,,,,,,,,,
0.01,48,0.588,0.4207,0.410878849,0.3656,0.386919251,0.5242,,,,,,,,,,
0.05,24,0.588,0.425,0.414266118,0.3624,0.386601237,0.5124,,,,,,,,,,
0.05,70,0.588,0.3447,0.36336442,0.413,0.386595526,0.7236,,,,,,,,,,
0.18,21,0.432,0.454,0.441025641,0.344,0.386516854,0.436,,,,,,,,,,
0.06,98,0.432,0.464,0.451820128,0.3376,0.386446886,0.4096,,,,,,,,,,
0.05,32,0.436,0.4009,0.395793901,0.3764,0.385853409,0.5746,,,,,,,,,,
0.07,14,0.588,0.4285,0.416879795,0.3586,0.385549941,0.5016,,,,,,,,,,
0.03,13,0.596,0.4379,0.425126598,0.3526,0.385481579,0.4768,,,,,,,,,,
0.05,88,0.588,0.4411,0.428012711,0.3502,0.385216148,0.468,,,,,,,,,,
0.01,37,0.588,0.3957,0.391917098,0.3782,0.384936387,0.5868,,,,,,,,,,
0.09,31,0.588,0.4438,0.43047996,0.348,0.384870604,0.4604,,,,,,,,,,
0.03,8,0.596,0.4151,0.405561735,0.3646,0.383991575,0.5344,,,,,,,,,,
0.03,77,0.588,0.3256,0.353346788,0.4202,0.383884524,0.769,,,,,,,,,,
0.13,24,0.436,0.4541,0.440466926,0.3396,0.38351214,0.4314,,,,,,,,,,
0.13,28,0.44,0.4311,0.418461538,0.3536,0.383306233,0.4914,,,,,,,,,,
0.03,44,0.44,0.4912,0.486428131,0.3154,0.382674108,0.333,,,,,,,,,,
0.08,92,0.432,0.4757,0.465216147,0.325,0.38266808,0.3736,,,,,,,,,,
0.11,6,0.588,0.4313,0.418427927,0.3524,0.382586038,0.4898,,,,,,,,,,
0.07,40,0.588,0.4149,0.404873687,0.3622,0.382349836,0.5324,,,,,,,,,,
0.05,13,0.588,0.4116,0.402342024,0.3642,0.382322066,0.541,,,,,,,,,,
0.12,17,0.436,0.4442,0.43011022,0.3434,0.381895018,0.455,,,,,,,,,,
0.09,18,0.588,0.4401,0.426031119,0.345,0.381257598,0.4648,,,,,,,,,,
0.14,7,0.588,0.3761,0.377979122,0.3838,0.380867322,0.6316,,,,,,,,,,
0.08,36,0.588,0.4689,0.456479149,0.3262,0.380496909,0.3884,,,,,,,,,,
0.15,11,0.436,0.4421,0.427570678,0.3418,0.379904413,0.4576,,,,,,,,,,
0.15,18,0.588,0.4445,0.429871114,0.3402,0.37981467,0.4512,,,,,,,,,,
0.01,65,0.588,0.4414,0.426713357,0.3412,0.379195377,0.4584,,,,,,,,,,
0.03,10,0.596,0.4214,0.409027778,0.3534,0.379184549,0.5106,,,,,,,,,,
0.01,76,0.6,0.4429,0.428031258,0.3396,0.378721981,0.4538,,,,,,,,,,
0.08,31,0.596,0.3456,0.360246198,0.398,0.3781832,0.7068,,,,,,,,,,
0.02,47,0.596,0.4419,0.42680776,0.3388,0.377745568,0.455,,,,,,,,,,
0.12,10,0.432,0.5147,0.526259378,0.2946,0.377740736,0.2652,,,,,,,,,,
0.06,16,0.596,0.4207,0.407897793,0.3512,0.377431488,0.5098,,,,,,,,,,
0.15,31,0.596,0.4003,0.392169587,0.3626,0.37680557,0.562,,,,,,,,,,
0.12,41,0.444,0.4646,0.450696379,0.3236,0.376717113,0.3944,,,,,,,,,,
0.03,82,0.596,0.4543,0.439017881,0.329,0.376128959,0.4204,,,,,,,,,,
0.02,69,0.588,0.441,0.425392008,0.3364,0.375698012,0.4544,,,,,,,,,,
0.02,57,0.596,0.4127,0.400953029,0.3534,0.375677687,0.528,,,,,,,,,,
0.07,20,0.444,0.4266,0.412200957,0.3446,0.375381264,0.4914,,,,,,,,,,
0.08,18,0.588,0.4253,0.41105025,0.3452,0.37525818,0.4946,,,,,,,,,,
0.04,61,0.588,0.4635,0.449008103,0.3214,0.374635738,0.3944,,,,,,,,,,
0.26,3,0.596,0.4209,0.407094198,0.3466,0.374419358,0.5048,,,,,,,,,,
0.02,70,0.588,0.4594,0.444230769,0.3234,0.374305556,0.4046,,,,,,,,,,
0.06,13,0.444,0.4387,0.422698613,0.3352,0.373898494,0.4578,,,,,,,,,,
0.02,39,0.596,0.39,0.383966245,0.364,0.373716632,0.584,,,,,,,,,,
0.04,41,0.588,0.4505,0.43422801,0.3268,0.372931644,0.4258,,,,,,,,,,
0.12,34,0.436,0.4746,0.462403789,0.3124,0.372881356,0.3632,,,,,,,,,,
0.07,35,0.588,0.4431,0.426618519,0.3308,0.372648417,0.4446,,,,,,,,,,
0.07,9,0.596,0.3951,0.38669259,0.358,0.37179354,0.5678,,,,,,,,,,
0.11,16,0.436,0.4575,0.441476177,0.3206,0.371451744,0.4056,,,,,,,,,,
0.02,38,0.588,0.4074,0.39534358,0.3498,0.371179966,0.535,,,,,,,,,,
0.01,77,0.588,0.424,0.408345393,0.3386,0.370216488,0.4906,,,,,,,,,,
0.31,1,0.588,0.3904,0.382855921,0.3582,0.370117793,0.5774,,,,,,,,,,
0.03,47,0.436,0.4437,0.426405229,0.3262,0.369631728,0.4388,,,,,,,,,,
0.07,24,0.444,0.4245,0.408573504,0.3374,0.369591412,0.4884,,,,,,,,,,
0.13,20,0.452,0.4396,0.422285126,0.3282,0.369345037,0.449,,,,,,,,,,
0.01,93,0.596,0.4669,0.452042886,0.312,0.369187078,0.3782,,,,,,,,,,
0.05,43,0.596,0.4113,0.397219003,0.3428,0.368008588,0.5202,,,,,,,,,,
0.06,34,0.588,0.4509,0.433378562,0.3194,0.367760507,0.4176,,,,,,,,,,
0.02,78,0.588,0.4757,0.463036203,0.3044,0.367322312,0.353,,,,,,,,,,
0.08,55,0.432,0.4697,0.455137696,0.3074,0.366957145,0.368,,,,,,,,,,
0.04,52,0.588,0.3519,0.358440069,0.375,0.366533086,0.6712,,,,,,,,,,
0.06,35,0.592,0.4399,0.421724407,0.3238,0.366331033,0.444,,,,,,,,,,
0.17,30,0.436,0.4561,0.43867002,0.314,0.366010024,0.4018,,,,,,,,,,
0.13,54,0.444,0.4952,0.491891892,0.2912,0.365829146,0.3008,,,,,,,,,,
0.06,38,0.436,0.4395,0.421080094,0.3228,0.365447753,0.4438,,,,,,,,,,
0.13,11,0.588,0.4455,0.427080546,0.3192,0.365342795,0.4282,,,,,,,,,,
0.07,42,0.596,0.3503,0.356801224,0.373,0.364720837,0.6724,,,,,,,,,,
0.09,71,0.596,0.3401,0.351421669,0.3782,0.36431943,0.698,,,,,,,,,,
0.25,3,0.588,0.458,0.44013683,0.3088,0.362952515,0.3928,,,,,,,,,,
0.11,84,0.432,0.4888,0.481469226,0.291,0.362752431,0.3134,,,,,,,,,,
0.18,27,0.584,0.4517,0.432860717,0.3114,0.362219379,0.408,,,,,,,,,,
0.04,66,0.596,0.4424,0.422912206,0.316,0.361721612,0.4312,,,,,,,,,,
0.06,47,0.584,0.4325,0.413037877,0.3206,0.360995383,0.4556,,,,,,,,,,
0.08,88,0.432,0.4384,0.418604651,0.3168,0.360655738,0.44,,,,,,,,,,
0.1,45,0.436,0.457,0.438430699,0.3062,0.360574659,0.3922,,,,,,,,,,
0.05,42,0.596,0.4119,0.395044079,0.3316,0.360552354,0.5078,,,,,,,,,,
0.19,28,0.444,0.4563,0.43758926,0.3064,0.360428185,0.3938,,,,,,,,,,
0.01,73,0.596,0.3965,0.382997965,0.3388,0.359545792,0.5458,,,,,,,,,,
0.03,69,0.588,0.4044,0.388785482,0.3342,0.359432136,0.5254,,,,,,,,,,
0.12,25,0.436,0.4528,0.433295647,0.3066,0.359100492,0.401,,,,,,,,,,
0.04,79,0.444,0.4442,0.423853712,0.3106,0.358494922,0.4222,,,,,,,,,,
0.07,25,0.432,0.4384,0.417910448,0.3136,0.358318099,0.4368,,,,,,,,,,
0.24,4,0.588,0.314,0.33644038,0.3826,0.358038555,0.7546,,,,,,,,,,
0.15,36,0.432,0.462,0.443720379,0.2996,0.357688634,0.3756,,,,,,,,,,
0.08,19,0.588,0.317,0.337420043,0.3798,0.357357922,0.7458,,,,,,,,,,
0.09,40,0.588,0.3524,0.354380426,0.3592,0.356773937,0.6544,,,,,,,,,,
0.13,46,0.436,0.5312,0.568541301,0.2588,0.35568994,0.1964,,,,,,,,,,
0.21,21,0.432,0.5215,0.544403139,0.2636,0.355208193,0.2206,,,,,,,,,,
0.13,21,0.432,0.4585,0.438880707,0.298,0.354973198,0.381,,,,,,,,,,
0.35,4,0.588,0.4763,0.462007054,0.2882,0.354969824,0.3356,,,,,,,,,,
0.05,36,0.596,0.425,0.404190087,0.3164,0.354947274,0.4664,,,,,,,,,,
0.03,96,0.596,0.4258,0.404479918,0.3142,0.353669518,0.4626,,,,,,,,,,
0.05,66,0.628,0.3308,0.341928251,0.366,0.353554869,0.7044,,,,,,,,,,
0.11,29,0.596,0.4194,0.398641851,0.317,0.353163993,0.4782,,,,,,,,,,
0.04,97,0.436,0.4864,0.476855003,0.2802,0.352985639,0.3074,,,,,,,,,,
0.13,30,0.596,0.4172,0.396603397,0.3176,0.352732119,0.4832,,,,,,,,,,
0.37,1,0.422,0.4726,0.456452638,0.2872,0.352565676,0.342,,,,,,,,,,
0.05,63,0.588,0.3929,0.377487989,0.33,0.352150251,0.5442,,,,,,,,,,
0.11,41,0.444,0.4847,0.474094142,0.28,0.352068402,0.3106,,,,,,,,,,
0.07,57,0.444,0.4798,0.46664465,0.2826,0.352017937,0.323,,,,,,,,,,
0.02,51,0.596,0.4382,0.41557377,0.3042,0.351270208,0.4278,,,,,,,,,,
0.4,3,0.502,0.4107,0.390644134,0.319,0.351205549,0.4976,,,,,,,,,,
0.21,15,0.432,0.4819,0.469681742,0.2804,0.351158422,0.3166,,,,,,,,,,
0.12,43,0.584,0.4666,0.448072139,0.2882,0.350778968,0.355,,,,,,,,,,
0.01,49,0.588,0.4194,0.397715736,0.3134,0.350559284,0.4746,,,,,,,,,,
0.02,48,0.596,0.3819,0.36927164,0.3336,0.350530629,0.5698,,,,,,,,,,
0.07,71,0.432,0.4856,0.475342466,0.2776,0.350505051,0.3064,,,,,,,,,,
0.09,19,0.436,0.4157,0.394387372,0.3148,0.350127906,0.4834,,,,,,,,,,
0.18,57,0.584,0.491,0.484110169,0.2742,0.350102145,0.2922,,,,,,,,,,
0.04,51,0.596,0.4262,0.403504184,0.3086,0.349728015,0.4562,,,,,,,,,,
0.1,40,0.596,0.4425,0.419535404,0.2998,0.349702555,0.4148,,,,,,,,,,
0.03,64,0.432,0.5022,0.504144687,0.2676,0.349621113,0.2632,,,,,,,,,,
0.07,48,0.44,0.484,0.47271487,0.2772,0.349470499,0.3092,,,,,,,,,,
0.02,20,0.588,0.3921,0.375662595,0.326,0.349073777,0.5418,,,,,,,,,,
0.09,32,0.588,0.3551,0.35235378,0.3458,0.349046129,0.6356,,,,,,,,,,
0.3,4,0.598,0.4326,0.409311087,0.3042,0.349013309,0.439,,,,,,,,,,
0.03,84,0.588,0.4132,0.391878426,0.3146,0.349012647,0.4882,,,,,,,,,,
0.04,89,0.596,0.4195,0.397190294,0.311,0.348850252,0.472,,,,,,,,,,
0.01,91,0.436,0.4152,0.393467337,0.3132,0.348775056,0.4828,,,,,,,,,,
0.19,4,0.588,0.3809,0.367813541,0.3314,0.348658601,0.5696,,,,,,,,,,
0.05,97,0.596,0.4656,0.446317104,0.286,0.348610434,0.3548,,,,,,,,,,
0.01,89,0.436,0.4804,0.467047747,0.2778,0.348382242,0.317,,,,,,,,,,
0.19,31,0.588,0.4933,0.487927928,0.2708,0.34829582,0.2842,,,,,,,,,,
0.09,99,0.596,0.4854,0.474740484,0.2744,0.347782003,0.3036,,,,,,,,,,
0.18,35,0.596,0.4496,0.426701571,0.2934,0.347712728,0.3942,,,,,,,,,,
0.05,72,0.596,0.4495,0.426577493,0.2934,0.347671525,0.3944,,,,,,,,,,
0.01,90,0.588,0.4366,0.412816282,0.3002,0.347614636,0.427,,,,,,,,,,
0.08,11,0.596,0.4161,0.393716747,0.3108,0.34737901,0.4786,,,,,,,,,,
0.14,47,0.432,0.5179,0.537494763,0.2566,0.347366996,0.2208,,,,,,,,,,
0.13,53,0.436,0.4922,0.485971223,0.2702,0.347300771,0.2858,,,,,,,,,,
0.01,70,0.588,0.4204,0.397369778,0.3082,0.347150259,0.4674,,,,,,,,,,
0.27,5,0.588,0.4548,0.432537313,0.2898,0.347065868,0.3802,,,,,,,,,,
0.04,29,0.596,0.3889,0.372504017,0.3246,0.34690606,0.5468,,,,,,,,,,
0.05,28,0.588,0.3812,0.367232901,0.3286,0.346843994,0.5662,,,,,,,,,,
0.2,31,0.432,0.4877,0.478367921,0.272,0.346806069,0.2966,,,,,,,,,,
0.23,40,0.432,0.4952,0.491195891,0.2678,0.346621797,0.2774,,,,,,,,,,
0.15,33,0.436,0.4709,0.453019051,0.2806,0.346548104,0.3388,,,,,,,,,,
0.06,33,0.588,0.3767,0.364117258,0.3304,0.34644018,0.577,,,,,,,,,,
0.07,67,0.436,0.4882,0.479151943,0.2712,0.346360153,0.2948,,,,,,,,,,
0.09,35,0.596,0.4346,0.410410959,0.2996,0.346358382,0.4304,,,,,,,,,,
0.1,31,0.432,0.4353,0.411101951,0.2992,0.346336382,0.4286,,,,,,,,,,
0.22,6,0.588,0.4751,0.458897326,0.278,0.346244862,0.3278,,,,,,,,,,
0.03,68,0.432,0.477,0.461641094,0.2768,0.346086522,0.3228,,,,,,,,,,
0.1,86,0.436,0.475,0.458718626,0.2778,0.346038864,0.3278,,,,,,,,,,
0.18,11,0.432,0.4152,0.392440386,0.3094,0.346007605,0.479,,,,,,,,,,
0.15,39,0.436,0.4928,0.486918605,0.268,0.345717234,0.2824,,,,,,,,,,
0.12,6,0.588,0.4265,0.402390438,0.303,0.345693098,0.45,,,,,,,,,,
0.02,30,0.588,0.3913,0.373634039,0.3214,0.345554241,0.5388,,,,,,,,,,
0.05,50,0.436,0.4363,0.411846111,0.2976,0.345524208,0.425,,,,,,,,,,
0.07,86,0.432,0.5091,0.518207283,0.259,0.345379384,0.2408,,,,,,,,,,
