self_radius,self_count,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,,
0.06,96,0.432835821,0.3816,0.266007905,0.1346,0.17875166,0.3714,,,,,,,,,
0.21,28,0.358208955,0.4571,0.366521469,0.1178,0.178295747,0.2036,,,,,,,,,
0.2,38,0.492537313,0.4106,0.294198895,0.1278,0.178192973,0.3066,,,,,,,,,
0.08,56,0.358208955,0.4568,0.365671642,0.1176,0.177966102,0.204,,,,,,,,,
0.16,69,0.417910448,0.5139,0.576122673,0.1052,0.177913073,0.0774,,,,,,,,,
0.25,32,0.358208955,0.4365,0.328656233,0.1218,0.17773238,0.2488,,,,,,,,,
0.26,18,0.402985075,0.4827,0.432997676,0.1118,0.177714195,0.1464,,,,,,,,,
0.14,31,0.358208955,0.3679,0.254186825,0.1366,0.177702615,0.4008,,,,,,,,,
0.34,13,0.343283582,0.4686,0.392612859,0.1148,0.177653977,0.1776,,,,,,,,,
0.05,97,0.492537313,0.387,0.269763651,0.1324,0.177622753,0.3584,,,,,,,,,
0.17,31,0.358208955,0.4342,0.325,0.1222,0.177616279,0.2538,,,,,,,,,
0.16,56,0.47761194,0.4221,0.307844105,0.1248,0.177600683,0.2806,,,,,,,,,
0.24,8,0.358208955,0.4663,0.386836803,0.1152,0.177531207,0.1826,,,,,,,,,
0.1,55,0.417910448,0.4615,0.375565611,0.1162,0.177485871,0.1932,,,,,,,,,
0.11,42,0.358208955,0.3897,0.272013229,0.1316,0.177382397,0.3522,,,,,,,,,
0.15,83,0.343283582,0.4554,0.362345679,0.1174,0.17734139,0.2066,,,,,,,,,
0.31,23,0.253731343,0.4988,0.494505495,0.108,0.177281681,0.1104,,,,,,,,,
0.1,95,0.343283582,0.3944,0.276271186,0.1304,0.177173913,0.3416,,,,,,,,,
0.11,60,0.492537313,0.4322,0.321578947,0.1222,0.177101449,0.2578,,,,,,,,,
0.2,20,0.402985075,0.444,0.340546697,0.1196,0.177027827,0.2316,,,,,,,,,
0.12,45,0.447761194,0.3905,0.272349272,0.131,0.176907495,0.35,,,,,,,,,
0.32,31,0.492537313,0.5215,0.632552404,0.1026,0.176561693,0.0596,,,,,,,,,
0.12,67,0.358208955,0.4739,0.406047516,0.1128,0.176553451,0.165,,,,,,,,,
0.11,74,0.432835821,0.455,0.360939431,0.1168,0.176488365,0.2068,,,,,,,,,
0.11,45,0.358208955,0.4165,0.299760192,0.125,0.176429076,0.292,,,,,,,,,
0.05,66,0.432835821,0.3927,0.273724167,0.1298,0.176095509,0.3444,,,,,,,,,
0.21,26,0.358208955,0.4832,0.433962264,0.1104,0.176020408,0.144,,,,,,,,,
0.14,34,0.358208955,0.4343,0.32386059,0.1208,0.17596504,0.2522,,,,,,,,,
0.09,75,0.358208955,0.4012,0.281994704,0.1278,0.175887696,0.3254,,,,,,,,,
0.3,9,0.358208955,0.4619,0.375408764,0.1148,0.175830908,0.191,,,,,,,,,
0.19,20,0.358208955,0.4299,0.317162233,0.1216,0.175798757,0.2618,,,,,,,,,
0.13,84,0.402985075,0.4734,0.404178674,0.1122,0.175641828,0.1654,,,,,,,,,
0.24,21,0.358208955,0.4527,0.355704698,0.1166,0.17562886,0.2112,,,,,,,,,
0.18,11,0.358208955,0.4291,0.315844156,0.1216,0.175595668,0.2634,,,,,,,,,
0.04,96,0.47761194,0.3791,0.261161596,0.1322,0.175541097,0.374,,,,,,,,,
0.15,97,0.447761194,0.4965,0.484191509,0.1072,0.17553627,0.1142,,,,,,,,,
0.23,24,0.492537313,0.4063,0.287142208,0.1264,0.175531176,0.3138,,,,,,,,,
0.13,52,0.432835821,0.4344,0.323655914,0.1204,0.175510204,0.2516,,,,,,,,,
0.24,30,0.492537313,0.3949,0.275331338,0.1288,0.175500749,0.339,,,,,,,,,
0.16,59,0.492537313,0.4885,0.452202826,0.1088,0.175399,0.1318,,,,,,,,,
0.04,80,0.358208955,0.4235,0.307885485,0.1226,0.175368331,0.2756,,,,,,,,,
0.12,95,0.358208955,0.5201,0.623011016,0.1018,0.175004298,0.0616,,,,,,,,,
0.25,67,0.447761194,0.4456,0.341860465,0.1176,0.175,0.2264,,,,,,,,,
0.08,55,0.358208955,0.4365,0.326407873,0.1194,0.174842583,0.2464,,,,,,,,,
0.21,43,0.358208955,0.4437,0.338311315,0.1178,0.174751521,0.2304,,,,,,,,,
0.2,55,0.343283582,0.4374,0.327643172,0.119,0.174589202,0.2442,,,,,,,,,
0.26,9,0.47761194,0.4513,0.352155434,0.116,0.174514819,0.2134,,,,,,,,,
0.11,94,0.492537313,0.4455,0.341107872,0.117,0.174236783,0.226,,,,,,,,,
0.11,79,0.358208955,0.5108,0.558441558,0.1032,0.174206617,0.0816,,,,,,,,,
0.16,43,0.358208955,0.3963,0.275443915,0.1272,0.174032015,0.3346,,,,,,,,,
0.23,27,0.358208955,0.4395,0.330532213,0.118,0.173913043,0.239,,,,,,,,,
0.22,11,0.462686567,0.4187,0.3002457,0.1222,0.173702914,0.2848,,,,,,,,,
0.18,14,0.492537313,0.4405,0.33201581,0.1176,0.173681879,0.2366,,,,,,,,,
0.16,47,0.492537313,0.4633,0.377093101,0.1126,0.173417527,0.186,,,,,,,,,
0.15,9,0.402985075,0.4393,0.329781268,0.1176,0.173374613,0.239,,,,,,,,,
0.09,69,0.358208955,0.4343,0.321758003,0.1186,0.173315797,0.25,,,,,,,,,
0.07,95,0.492537313,0.4464,0.341981132,0.116,0.173237754,0.2232,,,,,,,,,
0.21,72,0.358208955,0.4841,0.435835351,0.108,0.173104664,0.1398,,,,,,,,,
0.11,95,0.358208955,0.435,0.322598253,0.1182,0.173009368,0.2482,,,,,,,,,
0.15,99,0.358208955,0.4435,0.336610758,0.1164,0.172982613,0.2294,,,,,,,,,
0.05,48,0.402985075,0.3888,0.267364017,0.1278,0.172936401,0.3502,,,,,,,,,
0.12,48,0.358208955,0.516,0.593896714,0.1012,0.172932331,0.0692,,,,,,,,,
0.22,33,0.358208955,0.4748,0.406666667,0.1098,0.172913386,0.1602,,,,,,,,,
0.08,88,0.492537313,0.422,0.303822938,0.1208,0.172867773,0.2768,,,,,,,,,
0.04,95,0.492537313,0.4038,0.281958296,0.1244,0.172633916,0.3168,,,,,,,,,
0.14,68,0.358208955,0.4398,0.329943503,0.1168,0.172525849,0.2372,,,,,,,,,
0.31,39,0.492537313,0.4748,0.40625,0.1092,0.172131148,0.1596,,,,,,,,,
0.15,39,0.492537313,0.4338,0.319912949,0.1176,0.171980111,0.25,,,,,,,,,
0.08,50,0.402985075,0.4395,0.328999435,0.1164,0.171960408,0.2374,,,,,,,,,
0.2,30,0.358208955,0.4459,0.340035482,0.115,0.171872665,0.2232,,,,,,,,,
0.16,97,0.358208955,0.461,0.370689655,0.1118,0.171788568,0.1898,,,,,,,,,
0.15,68,0.343283582,0.4329,0.318354088,0.1176,0.171754053,0.2518,,,,,,,,,
0.07,73,0.358208955,0.424,0.305527124,0.1194,0.171699741,0.2714,,,,,,,,,
0.12,57,0.492537313,0.475,0.406576981,0.1088,0.171662985,0.1588,,,,,,,,,
0.21,83,0.358208955,0.4497,0.346926354,0.114,0.171609213,0.2146,,,,,,,,,
0.16,39,0.358208955,0.4892,0.453687822,0.1058,0.171586117,0.1274,,,,,,,,,
0.34,52,0.402985075,0.4823,0.429143315,0.1072,0.171547448,0.1426,,,,,,,,,
0.22,10,0.358208955,0.4218,0.302325581,0.1196,0.171395815,0.276,,,,,,,,,
0.18,32,0.358208955,0.4737,0.402664693,0.1088,0.171311604,0.1614,,,,,,,,,
0.09,73,0.462686567,0.4029,0.279818594,0.1234,0.171269951,0.3176,,,,,,,,,
0.24,88,0.402985075,0.4761,0.409538229,0.1082,0.171175447,0.156,,,,,,,,,
0.34,7,0.358208955,0.4787,0.417377812,0.1076,0.171092384,0.1502,,,,,,,,,
0.08,82,0.358208955,0.4533,0.353605016,0.1128,0.171038666,0.2062,,,,,,,,,
0.06,69,0.358208955,0.3831,0.260548955,0.1272,0.170944765,0.361,,,,,,,,,
0.11,84,0.462686567,0.4426,0.333333333,0.1148,0.170782505,0.2296,,,,,,,,,
0.35,21,0.492537313,0.4518,0.350310559,0.1128,0.17065053,0.2092,,,,,,,,,
0.18,71,0.388059701,0.4709,0.39448876,0.1088,0.170559649,0.167,,,,,,,,,
0.19,43,0.432835821,0.4579,0.36286645,0.1114,0.170466718,0.1956,,,,,,,,,
0.12,64,0.402985075,0.4384,0.325988701,0.1154,0.170457903,0.2386,,,,,,,,,
0.05,95,0.492537313,0.3804,0.257698541,0.1272,0.170326727,0.3664,,,,,,,,,
0.27,25,0.358208955,0.4599,0.366954214,0.1106,0.169970801,0.1908,,,,,,,,,
0.19,44,0.358208955,0.5043,0.522142122,0.1014,0.169820801,0.0928,,,,,,,,,
0.41,4,0.313432836,0.5087,0.547437296,0.1004,0.169680581,0.083,,,,,,,,,
0.2,18,0.492537313,0.4009,0.276297968,0.1224,0.16964657,0.3206,,,,,,,,,
0.3,13,0.462686567,0.427,0.307894737,0.117,0.169565217,0.263,,,,,,,,,
0.19,40,0.358208955,0.4513,0.34847542,0.112,0.169517179,0.2094,,,,,,,,,
0.2,11,0.492537313,0.4482,0.342457421,0.1126,0.169476219,0.2162,,,,,,,,,
0.22,29,0.462686567,0.4089,0.284837034,0.1206,0.169453421,0.3028,,,,,,,,,
0.12,44,0.358208955,0.4444,0.335308057,0.1132,0.169258373,0.2244,,,,,,,,,
0.19,84,0.402985075,0.4711,0.394139194,0.1076,0.169049489,0.1654,,,,,,,,,
0.15,71,0.358208955,0.515,0.589712919,0.0986,0.168951337,0.0686,,,,,,,,,
0.13,45,0.358208955,0.4322,0.314956332,0.1154,0.168911007,0.251,,,,,,,,,
0.14,50,0.358208955,0.4741,0.402411454,0.1068,0.168800379,0.1586,,,,,,,,,
0.12,91,0.358208955,0.4237,0.302433972,0.1168,0.168518251,0.2694,,,,,,,,,
0.28,4,0.358208955,0.4385,0.324586423,0.1138,0.168517696,0.2368,,,,,,,,,
0.16,41,0.343283582,0.4807,0.42248996,0.1052,0.168454764,0.1438,,,,,,,,,
0.07,62,0.358208955,0.4717,0.395417591,0.107,0.168424366,0.1636,,,,,,,,,
0.17,19,0.388059701,0.4368,0.321670429,0.114,0.168340224,0.2404,,,,,,,,,
0.18,10,0.492537313,0.4124,0.287790698,0.1188,0.16817667,0.294,,,,,,,,,
0.26,30,0.358208955,0.4658,0.379746835,0.108,0.168171909,0.1764,,,,,,,,,
0.24,27,0.358208955,0.4448,0.335125448,0.1122,0.168115073,0.2226,,,,,,,,,
0.05,64,0.492537313,0.4337,0.316546763,0.1144,0.168062289,0.247,,,,,,,,,
0.1,72,0.358208955,0.4297,0.310512129,0.1152,0.168052516,0.2558,,,,,,,,,
0.22,85,0.358208955,0.4777,0.41254902,0.1052,0.167649402,0.1498,,,,,,,,,
0.17,44,0.358208955,0.4833,0.430820215,0.104,0.167552763,0.1374,,,,,,,,,
0.16,73,0.358208955,0.5284,0.713855422,0.0948,0.167372881,0.038,,,,,,,,,
0.23,35,0.47761194,0.484,0.433110368,0.1036,0.167204648,0.1356,,,,,,,,,
0.35,6,0.343283582,0.4744,0.402140673,0.1052,0.166772353,0.1564,,,,,,,,,
0.06,85,0.358208955,0.4447,0.333734215,0.111,0.166591625,0.2216,,,,,,,,,
0.26,31,0.358208955,0.4405,0.326328079,0.1118,0.166542529,0.2308,,,,,,,,,
0.24,39,0.358208955,0.4595,0.363636364,0.108,0.166538165,0.189,,,,,,,,,
0.18,53,0.358208955,0.4539,0.351386202,0.109,0.166386811,0.2012,,,,,,,,,
0.23,64,0.492537313,0.4458,0.335558252,0.1106,0.166365824,0.219,,,,,,,,,
0.27,14,0.402985075,0.4197,0.295257522,0.1158,0.166355409,0.2764,,,,,,,,,
0.06,86,0.358208955,0.4266,0.30457934,0.1144,0.166327421,0.2612,,,,,,,,,
0.23,25,0.358208955,0.5191,0.624511082,0.0958,0.166117565,0.0576,,,,,,,,,
0.14,98,0.402985075,0.4869,0.443191674,0.1022,0.166097838,0.1284,,,,,,,,,
0.18,62,0.402985075,0.4483,0.33993808,0.1098,0.165986395,0.2132,,,,,,,,,
0.14,15,0.358208955,0.4332,0.313823857,0.1126,0.165734472,0.2462,,,,,,,,,
0.12,92,0.402985075,0.4504,0.343631778,0.109,0.165502581,0.2082,,,,,,,,,
0.26,40,0.417910448,0.4569,0.357000664,0.1076,0.165360381,0.1938,,,,,,,,,
0.16,61,0.47761194,0.4972,0.486328125,0.0996,0.165338645,0.1052,,,,,,,,,
0.13,78,0.358208955,0.4717,0.393528969,0.1046,0.165270975,0.1612,,,,,,,,,
0.1,61,0.402985075,0.4128,0.285644051,0.1162,0.165197612,0.2906,,,,,,,,,
0.18,44,0.358208955,0.5094,0.553652968,0.097,0.165078285,0.0782,,,,,,,,,
0.15,50,0.492537313,0.4492,0.34085213,0.1088,0.164948454,0.2104,,,,,,,,,
0.08,73,0.402985075,0.4004,0.271559633,0.1184,0.164902507,0.3176,,,,,,,,,
0.28,42,0.358208955,0.4584,0.359838275,0.1068,0.16471314,0.19,,,,,,,,,
0.06,84,0.388059701,0.4069,0.278227727,0.1168,0.164530216,0.303,,,,,,,,,
0.09,47,0.432835821,0.4084,0.279807692,0.1164,0.16440678,0.2996,,,,,,,,,
0.06,82,0.358208955,0.4074,0.2784689,0.1164,0.164174894,0.3016,,,,,,,,,
0.31,21,0.358208955,0.4651,0.374910394,0.1046,0.163565285,0.1744,,,,,,,,,
0.32,36,0.358208955,0.4927,0.4657277,0.0992,0.163561418,0.1138,,,,,,,,,
0.17,56,0.358208955,0.4621,0.367389783,0.105,0.163322445,0.1808,,,,,,,,,
0.04,76,0.492537313,0.3329,0.218781555,0.13,0.163091206,0.4642,,,,,,,,,
0.11,58,0.358208955,0.439,0.32079906,0.1092,0.162936437,0.2312,,,,,,,,,
0.12,86,0.358208955,0.411,0.281434185,0.1146,0.162876634,0.2926,,,,,,,,,
0.22,53,0.358208955,0.5137,0.584672435,0.0946,0.162850749,0.0672,,,,,,,,,
0.35,17,0.358208955,0.4929,0.466350711,0.0984,0.162510322,0.1126,,,,,,,,,
0.14,66,0.358208955,0.4536,0.347769029,0.106,0.162477008,0.1988,,,,,,,,,
0.17,18,0.373134328,0.4303,0.306496391,0.1104,0.162329069,0.2498,,,,,,,,,
0.21,29,0.358208955,0.4747,0.400315209,0.1016,0.162067315,0.1522,,,,,,,,,
0.2,95,0.358208955,0.4828,0.42662116,0.1,0.162022035,0.1344,,,,,,,,,
0.14,57,0.358208955,0.4898,0.452865065,0.098,0.161131207,0.1184,,,,,,,,,
0.13,94,0.328358209,0.4496,0.338461538,0.1056,0.16097561,0.2064,,,,,,,,,
0.21,11,0.358208955,0.4512,0.341558442,0.1052,0.160856269,0.2028,,,,,,,,,
0.25,29,0.358208955,0.471,0.388803681,0.1014,0.160850254,0.1594,,,,,,,,,
0.26,42,0.358208955,0.5324,0.783216783,0.0896,0.16080402,0.0248,,,,,,,,,
0.09,68,0.358208955,0.4769,0.406326034,0.1002,0.16075726,0.1464,,,,,,,,,
0.31,15,0.358208955,0.4851,0.434361233,0.0986,0.160717196,0.1284,,,,,,,,,
0.17,60,0.358208955,0.4653,0.373265157,0.1022,0.160464751,0.1716,,,,,,,,,
0.21,9,0.358208955,0.508,0.546511628,0.094,0.160409556,0.078,,,,,,,,,
0.18,30,0.358208955,0.4325,0.308129619,0.1084,0.160378754,0.2434,,,,,,,,,
0.17,65,0.343283582,0.4794,0.414166667,0.0994,0.160322581,0.1406,,,,,,,,,
0.19,42,0.358208955,0.4762,0.403877221,0.1,0.160307791,0.1476,,,,,,,,,
0.23,55,0.492537313,0.4039,0.270863138,0.1136,0.160067634,0.3058,,,,,,,,,
0.17,37,0.358208955,0.4459,0.330407524,0.1054,0.159818044,0.2136,,,,,,,,,
0.09,51,0.358208955,0.4215,0.291777188,0.11,0.159767611,0.267,,,,,,,,,
0.14,76,0.358208955,0.4686,0.38141994,0.101,0.159709045,0.1638,,,,,,,,,
0.28,34,0.358208955,0.4864,0.438848921,0.0976,0.159685864,0.1248,,,,,,,,,
0.05,100,0.358208955,0.422,0.292332268,0.1098,0.15963943,0.2658,,,,,,,,,
0.29,21,0.358208955,0.4497,0.337427279,0.1044,0.159462349,0.205,,,,,,,,,
0.25,8,0.358208955,0.4904,0.45480226,0.0966,0.159353349,0.1158,,,,,,,,,
0.25,84,0.328358209,0.4919,0.461169703,0.0962,0.159192454,0.1124,,,,,,,,,
0.13,90,0.388059701,0.5203,0.644381223,0.0906,0.158863756,0.05,,,,,,,,,
0.13,61,0.388059701,0.4,0.265478424,0.1132,0.158721256,0.3132,,,,,,,,,
0.26,62,0.358208955,0.5014,0.507575758,0.0938,0.15833896,0.091,,,,,,,,,
0.17,40,0.23880597,0.4633,0.366545455,0.1008,0.158117647,0.1742,,,,,,,,,
0.16,100,0.358208955,0.4643,0.369038885,0.1006,0.158101524,0.172,,,,,,,,,
0.17,51,0.402985075,0.4555,0.348329925,0.1022,0.158033091,0.1912,,,,,,,,,
0.21,30,0.358208955,0.4798,0.41426146,0.0976,0.157979929,0.138,,,,,,,,,
0.21,16,0.358208955,0.4083,0.273803651,0.111,0.157962146,0.2944,,,,,,,,,
0.08,52,0.492537313,0.3802,0.246186441,0.1162,0.157880435,0.3558,,,,,,,,,
0.26,11,0.313432836,0.5211,0.654465593,0.0894,0.157311279,0.0472,,,,,,,,,
0.18,47,0.402985075,0.4803,0.415595544,0.097,0.157288795,0.1364,,,,,,,,,
0.39,25,0.358208955,0.4952,0.475757576,0.0942,0.157262104,0.1038,,,,,,,,,
0.13,73,0.358208955,0.4703,0.384435798,0.0988,0.157199682,0.1582,,,,,,,,,
0.16,60,0.358208955,0.4689,0.380476556,0.099,0.157117918,0.1612,,,,,,,,,
0.14,87,0.358208955,0.4963,0.480986639,0.0936,0.156705173,0.101,,,,,,,,,
0.27,24,0.373134328,0.4915,0.458697765,0.0944,0.156576547,0.1114,,,,,,,,,
0.14,63,0.358208955,0.4421,0.320520769,0.1034,0.156358687,0.2192,,,,,,,,,
0.23,9,0.358208955,0.4329,0.3050552,0.105,0.156226752,0.2392,,,,,,,,,
0.21,53,0.358208955,0.4858,0.434981685,0.095,0.155942219,0.1234,,,,,,,,,
0.04,77,0.358208955,0.3794,0.243622449,0.1146,0.155875952,0.3558,,,,,,,,,
0.21,73,0.358208955,0.5321,0.796672828,0.0862,0.155567587,0.022,,,,,,,,,
0.27,32,0.313432836,0.4396,0.315177479,0.103,0.155260778,0.2238,,,,,,,,,
0.24,75,0.358208955,0.4914,0.457843137,0.0934,0.155149502,0.1106,,,,,,,,,
0.2,47,0.358208955,0.5001,0.500545256,0.0918,0.155146189,0.0916,,,,,,,,,
0.14,48,0.358208955,0.4781,0.406966865,0.0958,0.155091468,0.1396,,,,,,,,,
0.12,63,0.358208955,0.4888,0.446666667,0.0938,0.155041322,0.1162,,,,,,,,,
0.25,25,0.358208955,0.4669,0.373567609,0.0978,0.155016643,0.164,,,,,,,,,
0.3,11,0.358208955,0.4482,0.330497382,0.101,0.154718137,0.2046,,,,,,,,,
0.21,35,0.358208955,0.4535,0.341296928,0.1,0.154679041,0.193,,,,,,,,,
0.29,41,0.358208955,0.4545,0.343427392,0.0998,0.154656749,0.1908,,,,,,,,,
0.45,3,0.328358209,0.4804,0.414485166,0.095,0.154572079,0.1342,,,,,,,,,
0.19,70,0.358208955,0.5109,0.56978233,0.089,0.153952603,0.0672,,,,,,,,,
0.36,2,0.358208955,0.4497,0.332667997,0.1,0.153775181,0.2006,,,,,,,,,
0.32,24,0.358208955,0.485,0.430811808,0.0934,0.153517423,0.1234,,,,,,,,,
0.33,16,0.358208955,0.4385,0.311696265,0.1018,0.153475049,0.2248,,,,,,,,,
0.25,33,0.358208955,0.4362,0.307831325,0.1022,0.153453453,0.2298,,,,,,,,,
0.08,95,0.358208955,0.4571,0.347980156,0.0982,0.153174232,0.184,,,,,,,,,
0.19,61,0.358208955,0.4146,0.27667364,0.1058,0.15306713,0.2766,,,,,,,,,
0.24,36,0.358208955,0.4511,0.334908845,0.0992,0.153062799,0.197,,,,,,,,,
0.11,78,0.492537313,0.4231,0.287686361,0.1042,0.152987814,0.258,,,,,,,,,
0.25,43,0.358208955,0.4601,0.354485777,0.0972,0.152566316,0.177,,,,,,,,,
0.14,65,0.358208955,0.4389,0.311536089,0.101,0.152544933,0.2232,,,,,,,,,
0.13,62,0.343283582,0.4446,0.321520619,0.0998,0.152319902,0.2106,,,,,,,,,
0.21,61,0.373134328,0.4973,0.48531012,0.0892,0.150701132,0.0946,,,,,,,,,
0.06,72,0.358208955,0.3046,0.192960402,0.1228,0.150085554,0.5136,,,,,,,,,
0.21,94,0.28358209,0.4649,0.364478764,0.0944,0.149960286,0.1646,,,,,,,,,
0.33,24,0.358208955,0.436,0.303680982,0.099,0.149321267,0.227,,,,,,,,,
0.31,28,0.328358209,0.4906,0.452235772,0.089,0.148729947,0.1078,,,,,,,,,
0.08,68,0.462686567,0.4173,0.275880759,0.1018,0.148721695,0.2672,,,,,,,,,
0.4,2,0.358208955,0.4121,0.269291339,0.1026,0.14858798,0.2784,,,,,,,,,
0.31,8,0.328358209,0.5167,0.624071322,0.084,0.148069804,0.0506,,,,,,,,,
0.18,74,0.358208955,0.4972,0.484444444,0.0872,0.14779661,0.0928,,,,,,,,,
0.26,34,0.358208955,0.4838,0.423149905,0.0892,0.147340601,0.1216,,,,,,,,,
0.08,70,0.358208955,0.4441,0.315754779,0.0958,0.147000153,0.2076,,,,,,,,,
0.13,46,0.358208955,0.4798,0.408014572,0.0896,0.146933421,0.13,,,,,,,,,
0.02,49,0.402985075,0.3629,0.221906694,0.1094,0.146550569,0.3836,,,,,,,,,
0.24,33,0.358208955,0.5038,0.523341523,0.0852,0.146542828,0.0776,,,,,,,,,
0.21,69,0.074626866,0.5313,0.821355236,0.08,0.145799162,0.0174,,,,,,,,,
0.01,80,0.492537313,0.3957,0.248432224,0.103,0.145624205,0.3116,,,,,,,,,
0.04,60,0.432835821,0.317,0.194388778,0.1164,0.145609207,0.4824,,,,,,,,,
0.21,99,0.328358209,0.5014,0.508393285,0.0848,0.145354817,0.082,,,,,,,,,
0.25,30,0.358208955,0.435,0.298136646,0.096,0.145234493,0.226,,,,,,,,,
0.24,31,0.358208955,0.3946,0.246634615,0.1026,0.144915254,0.3134,,,,,,,,,
0.44,1,0.328358209,0.4084,0.260710554,0.0998,0.144344808,0.283,,,,,,,,,
0.25,39,0.298507463,0.489,0.443415638,0.0862,0.144340255,0.1082,,,,,,,,,
0.11,81,0.343283582,0.432,0.291921665,0.0954,0.143804643,0.2314,,,,,,,,,
0.13,65,0.358208955,0.4986,0.491686461,0.0828,0.141732283,0.0856,,,,,,,,,
0.15,94,0.358208955,0.49,0.446808511,0.084,0.141414141,0.104,,,,,,,,,
0.26,76,0.358208955,0.5235,0.714025501,0.0784,0.141286718,0.0314,,,,,,,,,
0.16,87,0.358208955,0.4932,0.462222222,0.0832,0.141016949,0.0968,,,,,,,,,
0.16,29,0.432835821,0.3888,0.236991485,0.1002,0.14084903,0.3226,,,,,,,,,
0.26,16,0.358208955,0.457,0.336874052,0.0888,0.140550807,0.1748,,,,,,,,,
0.29,19,0.328358209,0.4965,0.47957993,0.0822,0.140344886,0.0892,,,,,,,,,
0.19,35,0.373134328,0.4277,0.281834641,0.0934,0.14030344,0.238,,,,,,,,,
0.34,3,0.358208955,0.4142,0.263245033,0.0954,0.140046976,0.267,,,,,,,,,
0.15,47,0.358208955,0.4482,0.316831683,0.0896,0.139694418,0.1932,,,,,,,,,
0.18,86,0.119402985,0.4987,0.492121212,0.0812,0.139399142,0.0838,,,,,,,,,
0.39,7,0.328358209,0.4606,0.344391785,0.0872,0.139163741,0.166,,,,,,,,,
0.04,87,0.492537313,0.3576,0.21009772,0.1032,0.138412017,0.388,,,,,,,,,
0.08,100,0.358208955,0.3873,0.233064898,0.0984,0.138377162,0.3238,,,,,,,,,
0.45,2,0.432835821,0.4215,0.270064441,0.0922,0.137468317,0.2492,,,,,,,,,
0.1,78,0.358208955,0.4399,0.298457411,0.089,0.137112926,0.2092,,,,,,,,,
0.37,1,0.402985075,0.3825,0.22737819,0.098,0.136967156,0.333,,,,,,,,,
0.24,6,0.417910448,0.4238,0.271582734,0.0906,0.135872825,0.243,,,,,,,,,
0.32,20,0.358208955,0.4949,0.469678954,0.079,0.135250813,0.0892,,,,,,,,,
0.37,5,0.567164179,0.3449,0.198834951,0.1024,0.135181518,0.4126,,,,,,,,,
0.15,52,0.358208955,0.4541,0.324407039,0.0848,0.134453782,0.1766,,,,,,,,,
0.18,39,0.358208955,0.4459,0.306370795,0.0856,0.133812725,0.1938,,,,,,,,,
0.14,82,0.358208955,0.5142,0.617940199,0.0744,0.132809711,0.046,,,,,,,,,
0.05,78,0.432835821,0.362,0.20713073,0.0976,0.132680805,0.3736,,,,,,,,,
0.12,54,0.492537313,0.4448,0.302008608,0.0842,0.131685956,0.1946,,,,,,,,,
0.11,87,0.358208955,0.5045,0.532097004,0.0746,0.130854236,0.0656,,,,,,,,,
0.11,59,0.432835821,0.3833,0.221479714,0.0928,0.130796335,0.3262,,,,,,,,,
0.3,5,0.417910448,0.4398,0.291262136,0.084,0.130394287,0.2044,,,,,,,,,
0.08,84,0.417910448,0.4232,0.264417178,0.0862,0.130015083,0.2398,,,,,,,,,
0.02,76,0.358208955,0.3789,0.21612752,0.0922,0.129258377,0.3344,,,,,,,,,
0.25,78,0.014925373,0.5285,0.84503632,0.0698,0.128948827,0.0128,,,,,,,,,
0.22,18,0.358208955,0.5053,0.539143279,0.073,0.128589044,0.0624,,,,,,,,,
0.07,47,0.417910448,0.3913,0.225643614,0.0894,0.128061882,0.3068,,,,,,,,,
0.26,20,0.358208955,0.4739,0.373668925,0.0772,0.127962871,0.1294,,,,,,,,,
0.15,32,0.432835821,0.354,0.196591854,0.0946,0.12773427,0.3866,,,,,,,,,
0.39,3,0.328358209,0.4095,0.243916242,0.0862,0.127382888,0.2672,,,,,,,,,
0.02,99,0.417910448,0.3996,0.232694356,0.0874,0.127071823,0.2882,,,,,,,,,
0.25,62,0.343283582,0.4902,0.441666667,0.0742,0.127054795,0.0938,,,,,,,,,
0.17,23,0.402985075,0.3619,0.199652023,0.0918,0.125770654,0.368,,,,,,,,,
0.11,37,0.402985075,0.3558,0.19500846,0.0922,0.125203694,0.3806,,,,,,,,,
0.02,88,0.462686567,0.3531,0.193063101,0.0924,0.124983092,0.3862,,,,,,,,,
0.13,70,0.358208955,0.4775,0.383900929,0.0744,0.124643994,0.1194,,,,,,,,,
0.13,33,0.47761194,0.3478,0.189387755,0.0928,0.124563758,0.3972,,,,,,,,,
0.35,11,0.28358209,0.5291,0.885941645,0.0668,0.124232844,0.0086,,,,,,,,,
0.22,19,0.432835821,0.336,0.181923972,0.0938,0.123779361,0.4218,,,,,,,,,
0.25,88,0.358208955,0.5256,0.809178744,0.067,0.123753232,0.0158,,,,,,,,,
0.04,49,0.402985075,0.3579,0.194671251,0.0906,0.123652245,0.3748,,,,,,,,,
0.32,5,0.358208955,0.3467,0.187525479,0.092,0.123440225,0.3986,,,,,,,,,
0.24,37,0.044776119,0.5215,0.735229759,0.0672,0.123144585,0.0242,,,,,,,,,
0.23,28,0.358208955,0.4149,0.245362059,0.082,0.122920102,0.2522,,,,,,,,,
0.18,9,0.47761194,0.3627,0.196641626,0.089,0.122538896,0.3636,,,,,,,,,
0.25,18,0.492537313,0.3541,0.190496394,0.0898,0.122060623,0.3816,,,,,,,,,
0.11,24,0.417910448,0.3439,0.183623835,0.0906,0.121333869,0.4028,,,,,,,,,
