self_radius,self_count,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,,,,
0.39,10,0.0077,0.4985,0.340425532,0.0032,0.0063404,0.0062,,,,,,,,,,,
0.21,96,0.0122,0.4974,0.275862069,0.0032,0.006326611,0.0084,,,,,,,,,,,
0.22,49,0.0103,0.4963,0.231884058,0.0032,0.006312882,0.0106,,,,,,,,,,,
0.3,67,0.0035,0.4957,0.213333333,0.0032,0.006305419,0.0118,,,,,,,,,,,
0.46,6,0.007,0.4957,0.213333333,0.0032,0.006305419,0.0118,,,,,,,,,,,
0.29,61,0.0083,0.4931,0.158415842,0.0032,0.00627328,0.017,,,,,,,,,,,
0.29,38,0.0077,0.4928,0.153846154,0.0032,0.006269592,0.0176,,,,,,,,,,,
0.25,38,0.0089,0.4923,0.146788991,0.0032,0.006263457,0.0186,,,,,,,,,,,
0.3,10,0.0075,0.4905,0.125984252,0.0032,0.006241467,0.0222,,,,,,,,,,,
0.44,20,0.0088,0.4903,0.124031008,0.0032,0.006239033,0.0226,,,,,,,,,,,
0.69,1,0.0058,0.4896,0.117647059,0.0032,0.00623053,0.024,,,,,,,,,,,
0.23,68,0.0079,0.4817,0.074418605,0.0032,0.006136146,0.0398,,,,,,,,,,,
0.28,99,0.0056,0.5008,0.681818182,0.003,0.005973716,0.0014,,,,,,,,,,,
0.51,34,0.0072,0.5005,0.6,0.003,0.005970149,0.002,,,,,,,,,,,
0.72,16,0.0069,0.5004,0.576923077,0.003,0.005968961,0.0022,,,,,,,,,,,
0.31,44,0.0086,0.467,0.044198895,0.0032,0.005967922,0.0692,,,,,,,,,,,
0.28,45,0.0055,0.5003,0.555555556,0.003,0.005967774,0.0024,,,,,,,,,,,
0.5,79,0.0059,0.5001,0.517241379,0.003,0.005965401,0.0028,,,,,,,,,,,
0.73,3,0.0082,0.5001,0.517241379,0.003,0.005965401,0.0028,,,,,,,,,,,
0.26,85,0.0076,0.5,0.5,0.003,0.005964215,0.003,,,,,,,,,,,
0.42,29,0.0139,0.5,0.5,0.003,0.005964215,0.003,,,,,,,,,,,
0.39,40,0.0092,0.4999,0.483870968,0.003,0.005963029,0.0032,,,,,,,,,,,
0.22,57,0.0074,0.4995,0.428571429,0.003,0.005958292,0.004,,,,,,,,,,,
0.47,7,0.0071,0.4995,0.428571429,0.003,0.005958292,0.004,,,,,,,,,,,
0.28,41,0.0077,0.4994,0.416666667,0.003,0.005957109,0.0042,,,,,,,,,,,
0.27,44,0.0079,0.4991,0.384615385,0.003,0.005953562,0.0048,,,,,,,,,,,
0.36,26,0.0064,0.4988,0.357142857,0.003,0.00595002,0.0054,,,,,,,,,,,
0.27,58,0.0086,0.4987,0.348837209,0.003,0.00594884,0.0056,,,,,,,,,,,
0.4,38,0.0054,0.4985,0.333333333,0.003,0.005946482,0.006,,,,,,,,,,,
0.28,64,0.0039,0.4981,0.306122449,0.003,0.005941771,0.0068,,,,,,,,,,,
0.41,24,0.0052,0.498,0.3,0.003,0.005940594,0.007,,,,,,,,,,,
0.49,27,0.0073,0.498,0.3,0.003,0.005940594,0.007,,,,,,,,,,,
0.28,97,0.0054,0.4957,0.205479452,0.003,0.005913661,0.0116,,,,,,,,,,,
0.36,25,0.0065,0.4954,0.197368421,0.003,0.005910165,0.0122,,,,,,,,,,,
0.39,89,0.0068,0.495,0.1875,0.003,0.005905512,0.013,,,,,,,,,,,
0.28,74,0.0071,0.4949,0.185185185,0.003,0.00590435,0.0132,,,,,,,,,,,
0.31,15,0.007,0.4931,0.151515152,0.003,0.005883507,0.0168,,,,,,,,,,,
0.26,56,0.0094,0.4661,0.040650407,0.003,0.005587633,0.0708,,,,,,,,,,,
0.4,42,0.0077,0.501,0.777777778,0.0028,0.005579912,0.0008,,,,,,,,,,,
0.53,5,0.0031,0.5008,0.7,0.0028,0.005577689,0.0012,,,,,,,,,,,
0.32,98,0.0064,0.5005,0.608695652,0.0028,0.005574358,0.0018,,,,,,,,,,,
0.47,100,0.0062,0.5005,0.608695652,0.0028,0.005574358,0.0018,,,,,,,,,,,
0.4,14,0.0062,0.5004,0.583333333,0.0028,0.005573248,0.002,,,,,,,,,,,
0.27,77,0.0041,0.5003,0.56,0.0028,0.005572139,0.0022,,,,,,,,,,,
0.3,60,0.0051,0.5003,0.56,0.0028,0.005572139,0.0022,,,,,,,,,,,
0.3,99,0.0058,0.5002,0.538461538,0.0028,0.005571031,0.0024,,,,,,,,,,,
0.41,35,0.0056,0.5002,0.538461538,0.0028,0.005571031,0.0024,,,,,,,,,,,
0.31,45,0.0053,0.5001,0.518518519,0.0028,0.005569922,0.0026,,,,,,,,,,,
0.33,85,0.0066,0.5,0.5,0.0028,0.005568815,0.0028,,,,,,,,,,,
0.23,59,0.0063,0.4998,0.466666667,0.0028,0.0055666,0.0032,,,,,,,,,,,
0.4,33,0.0042,0.4998,0.466666667,0.0028,0.0055666,0.0032,,,,,,,,,,,
0.3,87,0.014,0.4995,0.424242424,0.0028,0.005563282,0.0038,,,,,,,,,,,
0.19,96,0.0067,0.4993,0.4,0.0028,0.005561072,0.0042,,,,,,,,,,,
0.35,11,0.0024,0.499,0.368421053,0.0028,0.005557761,0.0048,,,,,,,,,,,
0.4,30,0.0085,0.4988,0.35,0.0028,0.005555556,0.0052,,,,,,,,,,,
0.5,8,0.0089,0.4988,0.35,0.0028,0.005555556,0.0052,,,,,,,,,,,
0.61,2,0.0071,0.4988,0.35,0.0028,0.005555556,0.0052,,,,,,,,,,,
0.34,39,0.0113,0.4986,0.333333333,0.0028,0.005553352,0.0056,,,,,,,,,,,
0.28,76,0.0117,0.4984,0.318181818,0.0028,0.00555115,0.006,,,,,,,,,,,
0.3,94,0.0074,0.4983,0.311111111,0.0028,0.00555005,0.0062,,,,,,,,,,,
0.25,44,0.0082,0.4979,0.285714286,0.0028,0.005545653,0.007,,,,,,,,,,,
0.22,83,0.0093,0.4976,0.269230769,0.0028,0.005542359,0.0076,,,,,,,,,,,
0.44,19,0.0056,0.4976,0.269230769,0.0028,0.005542359,0.0076,,,,,,,,,,,
0.47,32,0.0064,0.4976,0.269230769,0.0028,0.005542359,0.0076,,,,,,,,,,,
0.32,20,0.0042,0.4973,0.254545455,0.0028,0.00553907,0.0082,,,,,,,,,,,
0.29,48,0.0092,0.496,0.205882353,0.0028,0.005524862,0.0108,,,,,,,,,,,
0.22,51,0.01,0.495,0.179487179,0.0028,0.005513982,0.0128,,,,,,,,,,,
0.27,38,0.0101,0.495,0.179487179,0.0028,0.005513982,0.0128,,,,,,,,,,,
0.22,87,0.0101,0.4934,0.14893617,0.0028,0.005496663,0.016,,,,,,,,,,,
0.3,83,0.0076,0.4923,0.133333333,0.0028,0.005484819,0.0182,,,,,,,,,,,
0.23,62,0.0031,0.4906,0.114754098,0.0028,0.005466615,0.0216,,,,,,,,,,,
0.54,42,0.0039,0.501,0.8125,0.0026,0.005183413,0.0006,,,,,,,,,,,
0.3,97,0.0045,0.5007,0.684210526,0.0026,0.005180315,0.0012,,,,,,,,,,,
0.34,41,0.0061,0.5005,0.619047619,0.0026,0.005178251,0.0016,,,,,,,,,,,
0.24,91,0.0029,0.5004,0.590909091,0.0026,0.00517722,0.0018,,,,,,,,,,,
0.6,5,0.0068,0.5004,0.590909091,0.0026,0.00517722,0.0018,,,,,,,,,,,
0.31,72,0.0056,0.5003,0.565217391,0.0026,0.00517619,0.002,,,,,,,,,,,
0.36,48,0.0045,0.5001,0.52,0.0026,0.005174129,0.0024,,,,,,,,,,,
0.25,84,0.0087,0.5,0.5,0.0026,0.0051731,0.0026,,,,,,,,,,,
0.25,83,0.0075,0.4999,0.481481481,0.0026,0.005172071,0.0028,,,,,,,,,,,
0.25,55,0.0072,0.4998,0.464285714,0.0026,0.005171042,0.003,,,,,,,,,,,
0.47,16,0.0066,0.4998,0.464285714,0.0026,0.005171042,0.003,,,,,,,,,,,
0.39,12,0.0094,0.4997,0.448275862,0.0026,0.005170014,0.0032,,,,,,,,,,,
0.26,75,0.0073,0.4996,0.433333333,0.0026,0.005168986,0.0034,,,,,,,,,,,
0.36,76,0.0052,0.4995,0.419354839,0.0026,0.005167959,0.0036,,,,,,,,,,,
0.31,73,0.0074,0.4994,0.40625,0.0026,0.005166932,0.0038,,,,,,,,,,,
0.22,69,0.0053,0.4992,0.382352941,0.0026,0.005164879,0.0042,,,,,,,,,,,
0.25,92,0.0096,0.4992,0.382352941,0.0026,0.005164879,0.0042,,,,,,,,,,,
0.42,10,0.0055,0.4992,0.382352941,0.0026,0.005164879,0.0042,,,,,,,,,,,
0.23,87,0.0078,0.4991,0.371428571,0.0026,0.005163853,0.0044,,,,,,,,,,,
0.38,36,0.0033,0.4991,0.371428571,0.0026,0.005163853,0.0044,,,,,,,,,,,
0.16,87,0.0036,0.499,0.361111111,0.0026,0.005162828,0.0046,,,,,,,,,,,
0.4,36,0.0071,0.4989,0.351351351,0.0026,0.005161803,0.0048,,,,,,,,,,,
0.26,53,0.0082,0.4986,0.325,0.0026,0.00515873,0.0054,,,,,,,,,,,
0.25,71,0.0052,0.4978,0.270833333,0.0026,0.005150555,0.007,,,,,,,,,,,
0.25,98,0.0115,0.4978,0.270833333,0.0026,0.005150555,0.007,,,,,,,,,,,
0.22,53,0.0081,0.4971,0.236363636,0.0026,0.005143422,0.0084,,,,,,,,,,,
0.4,19,0.0055,0.497,0.232142857,0.0026,0.005142405,0.0086,,,,,,,,,,,
0.41,26,0.0066,0.4964,0.209677419,0.0026,0.00513631,0.0098,,,,,,,,,,,
0.27,97,0.0047,0.4957,0.188405797,0.0026,0.005129217,0.0112,,,,,,,,,,,
0.25,79,0.0087,0.4953,0.178082192,0.0026,0.005125172,0.012,,,,,,,,,,,
0.32,24,0.002,0.4945,0.160493827,0.0026,0.005117103,0.0136,,,,,,,,,,,
0.59,1,0.0057,0.4937,0.146067416,0.0026,0.005109059,0.0152,,,,,,,,,,,
0.36,52,0.0066,0.4936,0.144444444,0.0026,0.005108055,0.0154,,,,,,,,,,,
0.39,29,0.0069,0.4926,0.13,0.0026,0.005098039,0.0174,,,,,,,,,,,
0.25,90,0.0099,0.4923,0.126213592,0.0026,0.005095042,0.018,,,,,,,,,,,
0.21,85,0.007,0.4656,0.035135135,0.0026,0.004841713,0.0714,,,,,,,,,,,
0.54,35,0.0035,0.5011,0.923076923,0.0024,0.004787552,0.0002,,,,,,,,,,,
0.32,59,0.0033,0.5007,0.705882353,0.0024,0.004783735,0.001,,,,,,,,,,,
0.5,17,0.0049,0.5007,0.705882353,0.0024,0.004783735,0.001,,,,,,,,,,,
0.56,13,0.0055,0.5006,0.666666667,0.0024,0.004782782,0.0012,,,,,,,,,,,
0.33,70,0.0039,0.5005,0.631578947,0.0024,0.004781829,0.0014,,,,,,,,,,,
0.51,10,0.0061,0.5005,0.631578947,0.0024,0.004781829,0.0014,,,,,,,,,,,
0.33,88,0.0051,0.5004,0.6,0.0024,0.004780876,0.0016,,,,,,,,,,,
0.34,22,0.005,0.5004,0.6,0.0024,0.004780876,0.0016,,,,,,,,,,,
0.48,7,0.002,0.5004,0.6,0.0024,0.004780876,0.0016,,,,,,,,,,,
0.32,81,0.0064,0.5003,0.571428571,0.0024,0.004779924,0.0018,,,,,,,,,,,
0.25,82,0.0038,0.5002,0.545454545,0.0024,0.004778973,0.002,,,,,,,,,,,
0.34,70,0.007,0.5001,0.52173913,0.0024,0.004778021,0.0022,,,,,,,,,,,
0.38,23,0.0039,0.5001,0.52173913,0.0024,0.004778021,0.0022,,,,,,,,,,,
0.55,6,0.0052,0.5001,0.52173913,0.0024,0.004778021,0.0022,,,,,,,,,,,
0.3,71,0.0068,0.5,0.5,0.0024,0.00477707,0.0024,,,,,,,,,,,
0.35,51,0.0069,0.5,0.5,0.0024,0.00477707,0.0024,,,,,,,,,,,
0.4,27,0.0098,0.5,0.5,0.0024,0.00477707,0.0024,,,,,,,,,,,
0.38,69,0.0095,0.4999,0.48,0.0024,0.004776119,0.0026,,,,,,,,,,,
0.78,2,0.0065,0.4999,0.48,0.0024,0.004776119,0.0026,,,,,,,,,,,
0.3,70,0.0072,0.4997,0.444444444,0.0024,0.004774219,0.003,,,,,,,,,,,
0.21,54,0.0058,0.4994,0.4,0.0024,0.004771372,0.0036,,,,,,,,,,,
0.23,91,0.0057,0.4993,0.387096774,0.0024,0.004770423,0.0038,,,,,,,,,,,
0.28,86,0.0033,0.4992,0.375,0.0024,0.004769475,0.004,,,,,,,,,,,
0.32,47,0.0079,0.4992,0.375,0.0024,0.004769475,0.004,,,,,,,,,,,
0.31,42,0.0032,0.499,0.352941176,0.0024,0.00476758,0.0044,,,,,,,,,,,
0.37,27,0.0084,0.499,0.352941176,0.0024,0.00476758,0.0044,,,,,,,,,,,
0.42,8,0.0085,0.4989,0.342857143,0.0024,0.004766634,0.0046,,,,,,,,,,,
0.57,8,0.0051,0.4989,0.342857143,0.0024,0.004766634,0.0046,,,,,,,,,,,
0.32,73,0.0027,0.4988,0.333333333,0.0024,0.004765687,0.0048,,,,,,,,,,,
0.38,20,0.0053,0.4985,0.307692308,0.0024,0.00476285,0.0054,,,,,,,,,,,
0.36,14,0.0046,0.4979,0.266666667,0.0024,0.004757185,0.0066,,,,,,,,,,,
0.29,45,0.0041,0.4978,0.260869565,0.0024,0.004756243,0.0068,,,,,,,,,,,
0.21,77,0.0069,0.4975,0.244897959,0.0024,0.004753417,0.0074,,,,,,,,,,,
0.36,87,0.0044,0.4975,0.244897959,0.0024,0.004753417,0.0074,,,,,,,,,,,
0.32,75,0.0074,0.4968,0.214285714,0.0024,0.004746835,0.0088,,,,,,,,,,,
0.45,22,0.0039,0.4968,0.214285714,0.0024,0.004746835,0.0088,,,,,,,,,,,
0.13,80,0.005,0.4964,0.2,0.0024,0.004743083,0.0096,,,,,,,,,,,
0.42,22,0.01,0.496,0.1875,0.0024,0.004739336,0.0104,,,,,,,,,,,
0.34,31,0.007,0.4953,0.169014085,0.0024,0.004732794,0.0118,,,,,,,,,,,
0.35,10,0.0065,0.4951,0.164383562,0.0024,0.004730928,0.0122,,,,,,,,,,,
0.32,71,0.0083,0.4929,0.126315789,0.0024,0.0047105,0.0166,,,,,,,,,,,
0.32,35,0.0085,0.4923,0.118811881,0.0024,0.00470496,0.0178,,,,,,,,,,,
0.63,1,0.0039,0.4922,0.117647059,0.0024,0.004704038,0.018,,,,,,,,,,,
0.31,22,0.0036,0.4885,0.086330935,0.0024,0.004670169,0.0254,,,,,,,,,,,
0.48,31,0.0024,0.5005,0.647058824,0.0022,0.004385091,0.0012,,,,,,,,,,,
0.33,38,0.0029,0.5004,0.611111111,0.0022,0.004384217,0.0014,,,,,,,,,,,
0.49,16,0.0042,0.5004,0.611111111,0.0022,0.004384217,0.0014,,,,,,,,,,,
0.28,60,0.003,0.5002,0.55,0.0022,0.00438247,0.0018,,,,,,,,,,,
0.41,78,0.0062,0.5002,0.55,0.0022,0.00438247,0.0018,,,,,,,,,,,
0.35,99,0.006,0.5001,0.523809524,0.0022,0.004381597,0.002,,,,,,,,,,,
0.28,96,0.0066,0.5,0.5,0.0022,0.004380725,0.0022,,,,,,,,,,,
0.37,14,0.0054,0.4999,0.47826087,0.0022,0.004379853,0.0024,,,,,,,,,,,
0.31,60,0.0064,0.4996,0.423076923,0.0022,0.004377238,0.003,,,,,,,,,,,
0.5,52,0.0101,0.4996,0.423076923,0.0022,0.004377238,0.003,,,,,,,,,,,
0.36,38,0.0058,0.4995,0.407407407,0.0022,0.004376368,0.0032,,,,,,,,,,,
0.25,62,0.0095,0.4993,0.379310345,0.0022,0.004374627,0.0036,,,,,,,,,,,
0.42,9,0.0049,0.4993,0.379310345,0.0022,0.004374627,0.0036,,,,,,,,,,,
0.42,24,0.0069,0.4987,0.314285714,0.0022,0.004369414,0.0048,,,,,,,,,,,
0.31,54,0.0071,0.4986,0.305555556,0.0022,0.004368546,0.005,,,,,,,,,,,
0.41,28,0.0018,0.4986,0.305555556,0.0022,0.004368546,0.005,,,,,,,,,,,
0.46,12,0.0093,0.4986,0.305555556,0.0022,0.004368546,0.005,,,,,,,,,,,
0.38,8,0.007,0.4984,0.289473684,0.0022,0.004366812,0.0054,,,,,,,,,,,
0.3,37,0.0062,0.4983,0.282051282,0.0022,0.004365946,0.0056,,,,,,,,,,,
0.21,100,0.0067,0.4974,0.229166667,0.0022,0.004358162,0.0074,,,,,,,,,,,
0.36,71,0.0081,0.4974,0.229166667,0.0022,0.004358162,0.0074,,,,,,,,,,,
0.39,19,0.0041,0.4974,0.229166667,0.0022,0.004358162,0.0074,,,,,,,,,,,
0.39,15,0.0035,0.4971,0.215686275,0.0022,0.004355573,0.008,,,,,,,,,,,
0.28,58,0.0062,0.4962,0.183333333,0.0022,0.004347826,0.0098,,,,,,,,,,,
0.63,2,0.0074,0.4959,0.174603175,0.0022,0.00434525,0.0104,,,,,,,,,,,
0.43,36,0.0059,0.4958,0.171875,0.0022,0.004344392,0.0106,,,,,,,,,,,
0.21,86,0.0095,0.4945,0.142857143,0.0022,0.004333268,0.0132,,,,,,,,,,,
0.38,7,0.0069,0.4944,0.141025641,0.0022,0.004332414,0.0134,,,,,,,,,,,
0.37,29,0.0057,0.4654,0.029891304,0.0022,0.004098361,0.0714,,,,,,,,,,,
0.37,97,0.0054,0.5006,0.714285714,0.002,0.003988831,0.0008,,,,,,,,,,,
0.27,63,0.002,0.5005,0.666666667,0.002,0.003988036,0.001,,,,,,,,,,,
0.27,69,0.004,0.5005,0.666666667,0.002,0.003988036,0.001,,,,,,,,,,,
0.24,96,0.0052,0.5003,0.588235294,0.002,0.003986446,0.0014,,,,,,,,,,,
0.28,84,0.0051,0.5003,0.588235294,0.002,0.003986446,0.0014,,,,,,,,,,,
0.4,46,0.0018,0.5003,0.588235294,0.002,0.003986446,0.0014,,,,,,,,,,,
0.52,30,0.0039,0.5003,0.588235294,0.002,0.003986446,0.0014,,,,,,,,,,,
0.25,85,0.004,0.5002,0.555555556,0.002,0.003985652,0.0016,,,,,,,,,,,
0.32,87,0.0076,0.5001,0.526315789,0.002,0.003984858,0.0018,,,,,,,,,,,
0.45,14,0.0058,0.5001,0.526315789,0.002,0.003984858,0.0018,,,,,,,,,,,
0.52,4,0.007,0.5001,0.526315789,0.002,0.003984858,0.0018,,,,,,,,,,,
0.35,95,0.0051,0.5,0.5,0.002,0.003984064,0.002,,,,,,,,,,,
0.51,16,0.0058,0.5,0.5,0.002,0.003984064,0.002,,,,,,,,,,,
0.25,65,0.0031,0.4999,0.476190476,0.002,0.00398327,0.0022,,,,,,,,,,,
0.5,7,0.0067,0.4999,0.476190476,0.002,0.00398327,0.0022,,,,,,,,,,,
0.34,80,0.0047,0.4998,0.454545455,0.002,0.003982477,0.0024,,,,,,,,,,,
0.45,73,0.0097,0.4998,0.454545455,0.002,0.003982477,0.0024,,,,,,,,,,,
0.26,95,0.0023,0.4996,0.416666667,0.002,0.003980892,0.0028,,,,,,,,,,,
0.29,82,0.0036,0.4996,0.416666667,0.002,0.003980892,0.0028,,,,,,,,,,,
0.29,97,0.0048,0.4996,0.416666667,0.002,0.003980892,0.0028,,,,,,,,,,,
0.31,46,0.0019,0.4996,0.416666667,0.002,0.003980892,0.0028,,,,,,,,,,,
0.32,60,0.0056,0.4996,0.416666667,0.002,0.003980892,0.0028,,,,,,,,,,,
0.39,43,0.0042,0.4995,0.4,0.002,0.0039801,0.003,,,,,,,,,,,
0.3,57,0.0071,0.4994,0.384615385,0.002,0.003979308,0.0032,,,,,,,,,,,
0.4,12,0.0079,0.4994,0.384615385,0.002,0.003979308,0.0032,,,,,,,,,,,
0.22,76,0.0024,0.4992,0.357142857,0.002,0.003977725,0.0036,,,,,,,,,,,
0.47,23,0.0044,0.4992,0.357142857,0.002,0.003977725,0.0036,,,,,,,,,,,
0.19,90,0.0067,0.499,0.333333333,0.002,0.003976143,0.004,,,,,,,,,,,
0.2,82,0.0039,0.499,0.333333333,0.002,0.003976143,0.004,,,,,,,,,,,
0.33,61,0.0029,0.499,0.333333333,0.002,0.003976143,0.004,,,,,,,,,,,
0.28,62,0.0009,0.4989,0.322580645,0.002,0.003975353,0.0042,,,,,,,,,,,
0.44,8,0.0045,0.4988,0.3125,0.002,0.003974563,0.0044,,,,,,,,,,,
0.6,1,0.0082,0.4985,0.285714286,0.002,0.003972195,0.005,,,,,,,,,,,
0.24,50,0.0061,0.4984,0.277777778,0.002,0.003971406,0.0052,,,,,,,,,,,
0.66,1,0.0041,0.4978,0.238095238,0.002,0.00396668,0.0064,,,,,,,,,,,
0.29,46,0.0051,0.4973,0.212765957,0.002,0.00396275,0.0074,,,,,,,,,,,
0.34,81,0.008,0.4966,0.185185185,0.002,0.003957262,0.0088,,,,,,,,,,,
0.3,24,0.0062,0.4965,0.181818182,0.002,0.003956479,0.009,,,,,,,,,,,
0.34,10,0.0055,0.4964,0.178571429,0.002,0.003955696,0.0092,,,,,,,,,,,
0.45,19,0.0035,0.4963,0.175438596,0.002,0.003954914,0.0094,,,,,,,,,,,
0.26,84,0.0011,0.4935,0.117647059,0.002,0.003933137,0.015,,,,,,,,,,,
0.37,25,0.0085,0.4925,0.105263158,0.002,0.003925417,0.017,,,,,,,,,,,
0.2,87,0.0081,0.4632,0.025773196,0.002,0.003711952,0.0756,,,,,,,,,,,
0.56,5,0.0011,0.5008,0.9,0.0018,0.003592814,0.0002,,,,,,,,,,,
0.5,51,0.0053,0.5007,0.818181818,0.0018,0.003592097,0.0004,,,,,,,,,,,
0.46,16,0.0052,0.5006,0.75,0.0018,0.003591381,0.0006,,,,,,,,,,,
0.47,33,0.0014,0.5006,0.75,0.0018,0.003591381,0.0006,,,,,,,,,,,
0.33,43,0.0037,0.5003,0.6,0.0018,0.003589232,0.0012,,,,,,,,,,,
0.41,82,0.0045,0.5003,0.6,0.0018,0.003589232,0.0012,,,,,,,,,,,
0.49,4,0.0032,0.5003,0.6,0.0018,0.003589232,0.0012,,,,,,,,,,,
0.29,67,0.0047,0.5002,0.5625,0.0018,0.003588517,0.0014,,,,,,,,,,,
0.41,37,0.0039,0.5002,0.5625,0.0018,0.003588517,0.0014,,,,,,,,,,,
0.34,65,0.0037,0.5,0.5,0.0018,0.003587086,0.0018,,,,,,,,,,,
0.54,16,0.0053,0.5,0.5,0.0018,0.003587086,0.0018,,,,,,,,,,,
0.46,31,0.0015,0.4998,0.45,0.0018,0.003585657,0.0022,,,,,,,,,,,
0.43,6,0.0042,0.4996,0.409090909,0.0018,0.003584229,0.0026,,,,,,,,,,,
0.28,91,0.0071,0.4995,0.391304348,0.0018,0.003583516,0.0028,,,,,,,,,,,
0.32,54,0.0067,0.4995,0.391304348,0.0018,0.003583516,0.0028,,,,,,,,,,,
0.32,63,0.0062,0.4995,0.391304348,0.0018,0.003583516,0.0028,,,,,,,,,,,
0.45,33,0.0081,0.4995,0.391304348,0.0018,0.003583516,0.0028,,,,,,,,,,,
0.47,3,0.0048,0.4995,0.391304348,0.0018,0.003583516,0.0028,,,,,,,,,,,
0.34,59,0.0044,0.4994,0.375,0.0018,0.003582803,0.003,,,,,,,,,,,
0.45,20,0.0055,0.4991,0.333333333,0.0018,0.003580664,0.0036,,,,,,,,,,,
0.4,24,0.0028,0.499,0.321428571,0.0018,0.003579952,0.0038,,,,,,,,,,,
0.22,96,0.0088,0.4989,0.310344828,0.0018,0.00357924,0.004,,,,,,,,,,,
0.33,37,0.0077,0.4989,0.310344828,0.0018,0.00357924,0.004,,,,,,,,,,,
0.77,2,0.0082,0.4989,0.310344828,0.0018,0.00357924,0.004,,,,,,,,,,,
0.24,100,0.0068,0.4983,0.257142857,0.0018,0.003574975,0.0052,,,,,,,,,,,
0.52,5,0.0074,0.498,0.236842105,0.0018,0.003572846,0.0058,,,,,,,,,,,
0.21,58,0.0063,0.4979,0.230769231,0.0018,0.003572137,0.006,,,,,,,,,,,
0.27,65,0.0102,0.4979,0.230769231,0.0018,0.003572137,0.006,,,,,,,,,,,
0.19,95,0.005,0.4973,0.2,0.0018,0.003567889,0.0072,,,,,,,,,,,
0.25,86,0.0055,0.4971,0.191489362,0.0018,0.003566475,0.0076,,,,,,,,,,,
0.4,29,0.0011,0.4958,0.15,0.0018,0.003557312,0.0102,,,,,,,,,,,
0.69,2,0.0059,0.4954,0.140625,0.0018,0.003554502,0.011,,,,,,,,,,,
0.35,90,0.0075,0.4953,0.138461538,0.0018,0.003553801,0.0112,,,,,,,,,,,
0.24,92,0.0047,0.4938,0.1125,0.0018,0.003543307,0.0142,,,,,,,,,,,
0.25,61,0.0051,0.4723,0.030508475,0.0018,0.003399433,0.0572,,,,,,,,,,,
0.42,30,0.0065,0.4702,0.028481013,0.0018,0.003386005,0.0614,,,,,,,,,,,
0.36,55,0.0007,0.5007,0.888888889,0.0016,0.00319425,0.0002,,,,,,,,,,,
0.52,41,0.0004,0.5007,0.888888889,0.0016,0.00319425,0.0002,,,,,,,,,,,
0.33,73,0.0004,0.5006,0.8,0.0016,0.003193613,0.0004,,,,,,,,,,,
0.45,34,0.0008,0.5006,0.8,0.0016,0.003193613,0.0004,,,,,,,,,,,
0.34,14,0.0046,0.5005,0.727272727,0.0016,0.003192975,0.0006,,,,,,,,,,,
0.41,45,0.0015,0.5004,0.666666667,0.0016,0.003192338,0.0008,,,,,,,,,,,
0.31,53,0.002,0.5001,0.533333333,0.0016,0.003190429,0.0014,,,,,,,,,,,
0.31,57,0.0051,0.5001,0.533333333,0.0016,0.003190429,0.0014,,,,,,,,,,,
0.35,45,0.0048,0.5,0.5,0.0016,0.003189793,0.0016,,,,,,,,,,,
0.66,16,0.0041,0.5,0.5,0.0016,0.003189793,0.0016,,,,,,,,,,,
0.43,40,0.0029,0.4999,0.470588235,0.0016,0.003189157,0.0018,,,,,,,,,,,
0.46,20,0.0068,0.4999,0.470588235,0.0016,0.003189157,0.0018,,,,,,,,,,,
0.4,54,0.0036,0.4998,0.444444444,0.0016,0.003188521,0.002,,,,,,,,,,,
0.51,23,0.001,0.4998,0.444444444,0.0016,0.003188521,0.002,,,,,,,,,,,
0.29,37,0.007,0.4997,0.421052632,0.0016,0.003187886,0.0022,,,,,,,,,,,
0.28,70,0.0022,0.4995,0.380952381,0.0016,0.003186616,0.0026,,,,,,,,,,,
0.43,27,0.0019,0.4995,0.380952381,0.0016,0.003186616,0.0026,,,,,,,,,,,
0.51,17,0.0079,0.4995,0.380952381,0.0016,0.003186616,0.0026,,,,,,,,,,,
0.31,51,0.0119,0.499,0.307692308,0.0016,0.003183446,0.0036,,,,,,,,,,,
0.41,14,0.0024,0.4989,0.296296296,0.0016,0.003182813,0.0038,,,,,,,,,,,
0.5,16,0.006,0.4982,0.235294118,0.0016,0.003178387,0.0052,,,,,,,,,,,
0.21,49,0.0029,0.4979,0.216216216,0.0016,0.003176494,0.0058,,,,,,,,,,,
0.23,61,0.0032,0.4978,0.210526316,0.0016,0.003175863,0.006,,,,,,,,,,,
0.36,56,0.0063,0.4978,0.210526316,0.0016,0.003175863,0.006,,,,,,,,,,,
0.34,26,0.008,0.4967,0.163265306,0.0016,0.003168944,0.0082,,,,,,,,,,,
0.25,80,0.0074,0.4938,0.102564103,0.0016,0.003150847,0.014,,,,,,,,,,,
0.43,9,0.0049,0.4901,0.069565217,0.0016,0.003128055,0.0214,,,,,,,,,,,
0.33,92,0.0004,0.5007,1,0.0014,0.002796085,0,,,,,,,,,,,
0.36,96,0.0001,0.5007,1,0.0014,0.002796085,0,,,,,,,,,,,
0.36,42,0.0031,0.5006,0.875,0.0014,0.002795527,0.0002,,,,,,,,,,,
0.35,65,0.0006,0.5005,0.777777778,0.0014,0.002794969,0.0004,,,,,,,,,,,
0.58,20,0.0018,0.5005,0.777777778,0.0014,0.002794969,0.0004,,,,,,,,,,,
