self_radius,self_count,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,,
0.37,19,0,0.4972,0.181818182,0.0016,0.003172086,0.0072,,,,,,,,,
0.59,1,0,0.4968,0.166666667,0.0016,0.003169572,0.008,,,,,,,,,
0.36,22,0,0.4964,0.153846154,0.0016,0.003167063,0.0088,,,,,,,,,
0.48,4,0.0024,0.4961,0.145454545,0.0016,0.003165183,0.0094,,,,,,,,,
0.4,32,0,0.4933,0.096385542,0.0016,0.003147747,0.015,,,,,,,,,
0.26,72,0,0.4923,0.086021505,0.0016,0.003141567,0.017,,,,,,,,,
0.26,79,0,0.4898,0.06779661,0.0016,0.003126221,0.022,,,,,,,,,
0.43,26,0,0.4793,0.035874439,0.0016,0.003063374,0.043,,,,,,,,,
0.31,76,0,0.4674,0.023391813,0.0016,0.002995133,0.0668,,,,,,,,,
0.32,61,0,0.4673,0.023323615,0.0016,0.002994572,0.067,,,,,,,,,
0.35,87,0,0.5007,1,0.0014,0.002796085,0,,,,,,,,,
0.44,89,0,0.5007,1,0.0014,0.002796085,0,,,,,,,,,
0.43,45,0,0.5006,0.875,0.0014,0.002795527,0.0002,,,,,,,,,
0.5,35,0,0.5006,0.875,0.0014,0.002795527,0.0002,,,,,,,,,
0.3,84,0,0.5005,0.777777778,0.0014,0.002794969,0.0004,,,,,,,,,
0.3,99,0,0.5004,0.7,0.0014,0.002794411,0.0006,,,,,,,,,
0.45,41,0,0.5004,0.7,0.0014,0.002794411,0.0006,,,,,,,,,
0.47,72,0,0.5004,0.7,0.0014,0.002794411,0.0006,,,,,,,,,
0.41,89,0,0.5003,0.636363636,0.0014,0.002793854,0.0008,,,,,,,,,
0.55,12,0,0.5003,0.636363636,0.0014,0.002793854,0.0008,,,,,,,,,
0.3,83,0,0.5002,0.583333333,0.0014,0.002793296,0.001,,,,,,,,,
0.34,65,0,0.5002,0.583333333,0.0014,0.002793296,0.001,,,,,,,,,
0.36,40,0,0.5002,0.583333333,0.0014,0.002793296,0.001,,,,,,,,,
0.39,34,0,0.5002,0.583333333,0.0014,0.002793296,0.001,,,,,,,,,
0.39,80,0,0.5002,0.583333333,0.0014,0.002793296,0.001,,,,,,,,,
0.4,34,0,0.5002,0.583333333,0.0014,0.002793296,0.001,,,,,,,,,
0.39,11,0,0.5001,0.538461538,0.0014,0.002792739,0.0012,,,,,,,,,
0.43,46,0,0.5001,0.538461538,0.0014,0.002792739,0.0012,,,,,,,,,
0.44,31,0,0.5001,0.538461538,0.0014,0.002792739,0.0012,,,,,,,,,
0.51,9,0,0.5001,0.538461538,0.0014,0.002792739,0.0012,,,,,,,,,
0.71,3,0,0.5001,0.538461538,0.0014,0.002792739,0.0012,,,,,,,,,
0.34,97,0,0.5,0.5,0.0014,0.002792182,0.0014,,,,,,,,,
0.35,66,0,0.5,0.5,0.0014,0.002792182,0.0014,,,,,,,,,
0.47,12,0,0.5,0.5,0.0014,0.002792182,0.0014,,,,,,,,,
0.47,20,0,0.5,0.5,0.0014,0.002792182,0.0014,,,,,,,,,
0.5,22,0,0.5,0.5,0.0014,0.002792182,0.0014,,,,,,,,,
0.51,12,0,0.5,0.5,0.0014,0.002792182,0.0014,,,,,,,,,
0.64,1,0,0.4999,0.466666667,0.0014,0.002791625,0.0016,,,,,,,,,
0.25,50,0,0.4998,0.4375,0.0014,0.002791069,0.0018,,,,,,,,,
0.27,45,0,0.4997,0.411764706,0.0014,0.002790512,0.002,,,,,,,,,
0.36,17,0,0.4997,0.411764706,0.0014,0.002790512,0.002,,,,,,,,,
0.41,9,0,0.4997,0.411764706,0.0014,0.002790512,0.002,,,,,,,,,
0.38,42,0,0.4995,0.368421053,0.0014,0.0027894,0.0024,,,,,,,,,
0.46,32,0,0.4995,0.368421053,0.0014,0.0027894,0.0024,,,,,,,,,
0.4,7,0,0.4994,0.35,0.0014,0.002788845,0.0026,,,,,,,,,
0.44,36,0,0.4994,0.35,0.0014,0.002788845,0.0026,,,,,,,,,
0.5,5,0,0.4994,0.35,0.0014,0.002788845,0.0026,,,,,,,,,
0.27,94,0,0.4993,0.333333333,0.0014,0.002788289,0.0028,,,,,,,,,
0.4,10,0,0.4993,0.333333333,0.0014,0.002788289,0.0028,,,,,,,,,
0.48,25,0,0.4993,0.333333333,0.0014,0.002788289,0.0028,,,,,,,,,
0.34,88,0,0.4991,0.304347826,0.0014,0.002787179,0.0032,,,,,,,,,
0.24,100,0,0.499,0.291666667,0.0014,0.002786624,0.0034,,,,,,,,,
0.27,88,0,0.499,0.291666667,0.0014,0.002786624,0.0034,,,,,,,,,
0.45,29,0,0.4988,0.269230769,0.0014,0.002785515,0.0038,,,,,,,,,
0.39,21,0,0.4986,0.25,0.0014,0.002784407,0.0042,,,,,,,,,
0.52,26,0,0.4986,0.25,0.0014,0.002784407,0.0042,,,,,,,,,
0.35,85,0,0.4985,0.24137931,0.0014,0.002783854,0.0044,,,,,,,,,
0.24,65,0.0024,0.4984,0.233333333,0.0014,0.0027833,0.0046,,,,,,,,,
0.23,89,0,0.4983,0.225806452,0.0014,0.002782747,0.0048,,,,,,,,,
0.44,20,0,0.4983,0.225806452,0.0014,0.002782747,0.0048,,,,,,,,,
0.34,26,0,0.4981,0.212121212,0.0014,0.002781641,0.0052,,,,,,,,,
0.29,39,0,0.4978,0.194444444,0.0014,0.002779984,0.0058,,,,,,,,,
0.36,37,0,0.4966,0.145833333,0.0014,0.002773376,0.0082,,,,,,,,,
0.42,7,0,0.4959,0.127272727,0.0014,0.002769535,0.0096,,,,,,,,,
0.33,70,0,0.4956,0.120689655,0.0014,0.002767892,0.0102,,,,,,,,,
0.44,23,0,0.4942,0.097222222,0.0014,0.002760252,0.013,,,,,,,,,
0.3,37,0,0.492,0.074468085,0.0014,0.002748331,0.0174,,,,,,,,,
0.25,64,0,0.4893,0.05785124,0.0014,0.002733841,0.0228,,,,,,,,,
0.39,39,0,0.4773,0.029045643,0.0014,0.002671246,0.0468,,,,,,,,,
0.42,27,0,0.4669,0.020289855,0.0014,0.00261927,0.0676,,,,,,,,,
0.31,81,0,0.5005,0.857142857,0.0012,0.002396645,0.0002,,,,,,,,,
0.71,1,0,0.5005,0.857142857,0.0012,0.002396645,0.0002,,,,,,,,,
0.37,71,0,0.5004,0.75,0.0012,0.002396166,0.0004,,,,,,,,,
0.35,56,0,0.5003,0.666666667,0.0012,0.002395688,0.0006,,,,,,,,,
0.36,80,0,0.5003,0.666666667,0.0012,0.002395688,0.0006,,,,,,,,,
0.37,16,0,0.5003,0.666666667,0.0012,0.002395688,0.0006,,,,,,,,,
0.42,37,0,0.5002,0.6,0.0012,0.00239521,0.0008,,,,,,,,,
0.43,25,0,0.5002,0.6,0.0012,0.00239521,0.0008,,,,,,,,,
0.44,28,0,0.5002,0.6,0.0012,0.00239521,0.0008,,,,,,,,,
0.52,85,0,0.5002,0.6,0.0012,0.00239521,0.0008,,,,,,,,,
0.64,13,0,0.5002,0.6,0.0012,0.00239521,0.0008,,,,,,,,,
0.28,90,0,0.5,0.5,0.0012,0.002394254,0.0012,,,,,,,,,
0.32,56,0,0.5,0.5,0.0012,0.002394254,0.0012,,,,,,,,,
0.34,53,0,0.5,0.5,0.0012,0.002394254,0.0012,,,,,,,,,
0.35,75,0,0.5,0.5,0.0012,0.002394254,0.0012,,,,,,,,,
0.4,79,0,0.5,0.5,0.0012,0.002394254,0.0012,,,,,,,,,
0.44,6,0,0.4999,0.461538462,0.0012,0.002393776,0.0014,,,,,,,,,
0.47,28,0,0.4999,0.461538462,0.0012,0.002393776,0.0014,,,,,,,,,
0.26,74,0,0.4998,0.428571429,0.0012,0.002393299,0.0016,,,,,,,,,
0.35,77,0,0.4998,0.428571429,0.0012,0.002393299,0.0016,,,,,,,,,
0.49,32,0,0.4998,0.428571429,0.0012,0.002393299,0.0016,,,,,,,,,
0.28,92,0,0.4997,0.4,0.0012,0.002392822,0.0018,,,,,,,,,
0.34,49,0,0.4997,0.4,0.0012,0.002392822,0.0018,,,,,,,,,
0.39,47,0,0.4997,0.4,0.0012,0.002392822,0.0018,,,,,,,,,
0.55,15,0,0.4997,0.4,0.0012,0.002392822,0.0018,,,,,,,,,
0.22,95,0,0.4996,0.375,0.0012,0.002392344,0.002,,,,,,,,,
0.38,53,0,0.4996,0.375,0.0012,0.002392344,0.002,,,,,,,,,
0.39,79,0,0.4996,0.375,0.0012,0.002392344,0.002,,,,,,,,,
0.36,58,0,0.4995,0.352941176,0.0012,0.002391868,0.0022,,,,,,,,,
0.3,52,0,0.4994,0.333333333,0.0012,0.002391391,0.0024,,,,,,,,,
0.31,60,0,0.4994,0.333333333,0.0012,0.002391391,0.0024,,,,,,,,,
0.29,38,0,0.4992,0.3,0.0012,0.002390438,0.0028,,,,,,,,,
0.56,30,0,0.4992,0.3,0.0012,0.002390438,0.0028,,,,,,,,,
0.36,24,0,0.499,0.272727273,0.0012,0.002389486,0.0032,,,,,,,,,
0.21,91,0,0.4989,0.260869565,0.0012,0.002389011,0.0034,,,,,,,,,
0.31,47,0,0.4989,0.260869565,0.0012,0.002389011,0.0034,,,,,,,,,
0.53,5,0,0.4989,0.260869565,0.0012,0.002389011,0.0034,,,,,,,,,
0.29,99,0,0.4987,0.24,0.0012,0.00238806,0.0038,,,,,,,,,
0.24,93,0,0.4986,0.230769231,0.0012,0.002387585,0.004,,,,,,,,,
0.32,44,0,0.4984,0.214285714,0.0012,0.002386635,0.0044,,,,,,,,,
0.45,5,0,0.4982,0.2,0.0012,0.002385686,0.0048,,,,,,,,,
0.3,71,0,0.4981,0.193548387,0.0012,0.002385212,0.005,,,,,,,,,
0.4,24,0,0.4976,0.166666667,0.0012,0.002382844,0.006,,,,,,,,,
0.61,2,0,0.4973,0.153846154,0.0012,0.002381425,0.0066,,,,,,,,,
0.58,4,0,0.4972,0.15,0.0012,0.002380952,0.0068,,,,,,,,,
0.4,14,0,0.4904,0.055555556,0.0012,0.002349256,0.0204,,,,,,,,,
0.26,82,0,0.4901,0.054054054,0.0012,0.002347877,0.021,,,,,,,,,
0.4,93,0,0.4677,0.017910448,0.0012,0.002249297,0.0658,,,,,,,,,
0.36,65,0,0.5004,0.833333333,0.001,0.001997603,0.0002,,,,,,,,,
0.24,95,0,0.5003,0.714285714,0.001,0.001997204,0.0004,,,,,,,,,
0.35,74,0,0.5003,0.714285714,0.001,0.001997204,0.0004,,,,,,,,,
0.39,40,0,0.5003,0.714285714,0.001,0.001997204,0.0004,,,,,,,,,
0.6,21,0,0.5003,0.714285714,0.001,0.001997204,0.0004,,,,,,,,,
0.29,65,0,0.5002,0.625,0.001,0.001996805,0.0006,,,,,,,,,
0.44,49,0,0.5002,0.625,0.001,0.001996805,0.0006,,,,,,,,,
0.45,23,0,0.5002,0.625,0.001,0.001996805,0.0006,,,,,,,,,
0.25,55,0,0.5001,0.555555556,0.001,0.001996406,0.0008,,,,,,,,,
0.28,97,0,0.5001,0.555555556,0.001,0.001996406,0.0008,,,,,,,,,
0.32,94,0,0.5001,0.555555556,0.001,0.001996406,0.0008,,,,,,,,,
0.44,84,0,0.5001,0.555555556,0.001,0.001996406,0.0008,,,,,,,,,
0.54,13,0,0.5001,0.555555556,0.001,0.001996406,0.0008,,,,,,,,,
0.67,14,0,0.5001,0.555555556,0.001,0.001996406,0.0008,,,,,,,,,
0.29,94,0,0.5,0.5,0.001,0.001996008,0.001,,,,,,,,,
0.34,37,0,0.5,0.5,0.001,0.001996008,0.001,,,,,,,,,
0.37,37,0,0.5,0.5,0.001,0.001996008,0.001,,,,,,,,,
0.39,35,0,0.5,0.5,0.001,0.001996008,0.001,,,,,,,,,
0.31,100,0,0.4999,0.454545455,0.001,0.00199561,0.0012,,,,,,,,,
0.37,86,0,0.4999,0.454545455,0.001,0.00199561,0.0012,,,,,,,,,
0.42,31,0,0.4999,0.454545455,0.001,0.00199561,0.0012,,,,,,,,,
0.68,2,0,0.4999,0.454545455,0.001,0.00199561,0.0012,,,,,,,,,
0.21,95,0,0.4998,0.416666667,0.001,0.001995211,0.0014,,,,,,,,,
0.27,92,0,0.4998,0.416666667,0.001,0.001995211,0.0014,,,,,,,,,
0.29,83,0,0.4998,0.416666667,0.001,0.001995211,0.0014,,,,,,,,,
0.32,90,0,0.4998,0.416666667,0.001,0.001995211,0.0014,,,,,,,,,
0.33,44,0,0.4998,0.416666667,0.001,0.001995211,0.0014,,,,,,,,,
0.38,21,0,0.4998,0.416666667,0.001,0.001995211,0.0014,,,,,,,,,
0.28,56,0,0.4997,0.384615385,0.001,0.001994813,0.0016,,,,,,,,,
0.38,59,0,0.4997,0.384615385,0.001,0.001994813,0.0016,,,,,,,,,
0.63,1,0,0.4997,0.384615385,0.001,0.001994813,0.0016,,,,,,,,,
0.28,53,0,0.4996,0.357142857,0.001,0.001994416,0.0018,,,,,,,,,
0.45,43,0,0.4996,0.357142857,0.001,0.001994416,0.0018,,,,,,,,,
0.24,88,0,0.4995,0.333333333,0.001,0.001994018,0.002,,,,,,,,,
0.28,47,0,0.4995,0.333333333,0.001,0.001994018,0.002,,,,,,,,,
0.32,91,0,0.4995,0.333333333,0.001,0.001994018,0.002,,,,,,,,,
0.37,54,0,0.4995,0.333333333,0.001,0.001994018,0.002,,,,,,,,,
0.38,25,0,0.4995,0.333333333,0.001,0.001994018,0.002,,,,,,,,,
0.39,62,0,0.4995,0.333333333,0.001,0.001994018,0.002,,,,,,,,,
0.47,29,0,0.4995,0.333333333,0.001,0.001994018,0.002,,,,,,,,,
0.29,90,0,0.4994,0.3125,0.001,0.00199362,0.0022,,,,,,,,,
0.29,98,0,0.4993,0.294117647,0.001,0.001993223,0.0024,,,,,,,,,
0.27,48,0,0.4992,0.277777778,0.001,0.001992826,0.0026,,,,,,,,,
0.4,13,0,0.4992,0.277777778,0.001,0.001992826,0.0026,,,,,,,,,
0.3,78,0,0.499,0.25,0.001,0.001992032,0.003,,,,,,,,,
0.69,2,0,0.499,0.25,0.001,0.001992032,0.003,,,,,,,,,
0.28,83,0,0.4985,0.2,0.001,0.00199005,0.004,,,,,,,,,
0.3,70,0,0.4985,0.2,0.001,0.00199005,0.004,,,,,,,,,
0.33,13,0,0.4984,0.192307692,0.001,0.001989654,0.0042,,,,,,,,,
0.66,2,0,0.4984,0.192307692,0.001,0.001989654,0.0042,,,,,,,,,
0.33,55,0,0.4982,0.178571429,0.001,0.001988862,0.0046,,,,,,,,,
0.52,2,0,0.4981,0.172413793,0.001,0.001988467,0.0048,,,,,,,,,
0.39,13,0,0.4977,0.151515152,0.001,0.001986887,0.0056,,,,,,,,,
0.38,65,0,0.4976,0.147058824,0.001,0.001986492,0.0058,,,,,,,,,
0.3,80,0,0.497,0.125,0.001,0.001984127,0.007,,,,,,,,,
0.51,3,0,0.4959,0.098039216,0.001,0.001979806,0.0092,,,,,,,,,
0.41,30,0,0.4953,0.087719298,0.001,0.001977457,0.0104,,,,,,,,,
0.37,10,0,0.4935,0.066666667,0.001,0.001970443,0.014,,,,,,,,,
0.27,52,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,,
0.41,75,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,,
0.43,43,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,,
0.45,57,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,,
0.54,33,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,,
0.56,47,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,,
0.85,15,0,0.5004,1,0.0008,0.001598721,0,,,,,,,,,
0.31,80,0,0.5003,0.8,0.0008,0.001598402,0.0002,,,,,,,,,
0.36,51,0,0.5003,0.8,0.0008,0.001598402,0.0002,,,,,,,,,
0.42,18,0.0021,0.5003,0.8,0.0008,0.001598402,0.0002,,,,,,,,,
0.43,61,0,0.5003,0.8,0.0008,0.001598402,0.0002,,,,,,,,,
0.44,81,0,0.5003,0.8,0.0008,0.001598402,0.0002,,,,,,,,,
0.46,52,0,0.5003,0.8,0.0008,0.001598402,0.0002,,,,,,,,,
0.48,12,0,0.5003,0.8,0.0008,0.001598402,0.0002,,,,,,,,,
0.5,44,0,0.5003,0.8,0.0008,0.001598402,0.0002,,,,,,,,,
0.54,37,0,0.5003,0.8,0.0008,0.001598402,0.0002,,,,,,,,,
0.57,19,0,0.5003,0.8,0.0008,0.001598402,0.0002,,,,,,,,,
0.38,19,0,0.5002,0.666666667,0.0008,0.001598082,0.0004,,,,,,,,,
0.41,42,0,0.5002,0.666666667,0.0008,0.001598082,0.0004,,,,,,,,,
0.66,5,0,0.5002,0.666666667,0.0008,0.001598082,0.0004,,,,,,,,,
0.38,93,0,0.5001,0.571428571,0.0008,0.001597763,0.0006,,,,,,,,,
0.4,33,0,0.5001,0.571428571,0.0008,0.001597763,0.0006,,,,,,,,,
0.5,14,0,0.5001,0.571428571,0.0008,0.001597763,0.0006,,,,,,,,,
0.26,83,0,0.5,0.5,0.0008,0.001597444,0.0008,,,,,,,,,
0.31,45,0,0.5,0.5,0.0008,0.001597444,0.0008,,,,,,,,,
0.31,89,0,0.5,0.5,0.0008,0.001597444,0.0008,,,,,,,,,
0.34,63,0,0.5,0.5,0.0008,0.001597444,0.0008,,,,,,,,,
0.55,7,0,0.5,0.5,0.0008,0.001597444,0.0008,,,,,,,,,
0.25,98,0,0.4999,0.444444444,0.0008,0.001597125,0.001,,,,,,,,,
0.45,27,0,0.4999,0.444444444,0.0008,0.001597125,0.001,,,,,,,,,
0.36,48,0,0.4998,0.4,0.0008,0.001596806,0.0012,,,,,,,,,
0.36,59,0,0.4998,0.4,0.0008,0.001596806,0.0012,,,,,,,,,
0.28,69,0,0.4997,0.363636364,0.0008,0.001596488,0.0014,,,,,,,,,
0.29,100,0,0.4996,0.333333333,0.0008,0.001596169,0.0016,,,,,,,,,
0.46,17,0,0.4996,0.333333333,0.0008,0.001596169,0.0016,,,,,,,,,
0.28,75,0,0.4995,0.307692308,0.0008,0.001595851,0.0018,,,,,,,,,
0.3,64,0,0.4995,0.307692308,0.0008,0.001595851,0.0018,,,,,,,,,
0.31,49,0,0.4995,0.307692308,0.0008,0.001595851,0.0018,,,,,,,,,
0.27,60,0.0024,0.4994,0.285714286,0.0008,0.001595533,0.002,,,,,,,,,
0.37,62,0,0.4994,0.285714286,0.0008,0.001595533,0.002,,,,,,,,,
0.42,29,0,0.4994,0.285714286,0.0008,0.001595533,0.002,,,,,,,,,
0.41,41,0,0.4993,0.266666667,0.0008,0.001595214,0.0022,,,,,,,,,
0.33,78,0,0.499,0.222222222,0.0008,0.001594261,0.0028,,,,,,,,,
0.51,4,0,0.4989,0.210526316,0.0008,0.001593943,0.003,,,,,,,,,
0.78,1,0,0.4989,0.210526316,0.0008,0.001593943,0.003,,,,,,,,,
0.38,8,0,0.4982,0.153846154,0.0008,0.001591723,0.0044,,,,,,,,,
0.54,26,0,0.4953,0.072727273,0.0008,0.001582591,0.0102,,,,,,,,,
0.28,67,0,0.4949,0.06779661,0.0008,0.00158134,0.011,,,,,,,,,
0.31,33,0,0.4936,0.055555556,0.0008,0.001577287,0.0136,,,,,,,,,
0.41,10,0,0.4917,0.043956044,0.0008,0.001571401,0.0174,,,,,,,,,
0.32,49,0,0.4675,0.012012012,0.0008,0.001500094,0.0658,,,,,,,,,
0.28,99,0,0.4672,0.011904762,0.0008,0.00149925,0.0664,,,,,,,,,
0.23,62,0,0.4642,0.010928962,0.0008,0.001490868,0.0724,,,,,,,,,
0.35,76,0,0.5002,0.75,0.0006,0.001199041,0.0002,,,,,,,,,
0.36,92,0,0.5002,0.75,0.0006,0.001199041,0.0002,,,,,,,,,
0.3,98,0,0.5001,0.6,0.0006,0.001198801,0.0004,,,,,,,,,
0.36,95,0,0.5001,0.6,0.0006,0.001198801,0.0004,,,,,,,,,
0.38,67,0,0.5001,0.6,0.0006,0.001198801,0.0004,,,,,,,,,
0.32,48,0,0.5,0.5,0.0006,0.001198562,0.0006,,,,,,,,,
0.34,79,0,0.5,0.5,0.0006,0.001198562,0.0006,,,,,,,,,
0.42,20,0,0.5,0.5,0.0006,0.001198562,0.0006,,,,,,,,,
0.46,29,0,0.5,0.5,0.0006,0.001198562,0.0006,,,,,,,,,
0.46,31,0,0.5,0.5,0.0006,0.001198562,0.0006,,,,,,,,,
0.47,13,0,0.5,0.5,0.0006,0.001198562,0.0006,,,,,,,,,
0.51,20,0,0.5,0.5,0.0006,0.001198562,0.0006,,,,,,,,,
0.23,86,0,0.4999,0.428571429,0.0006,0.001198322,0.0008,,,,,,,,,
0.26,58,0,0.4999,0.428571429,0.0006,0.001198322,0.0008,,,,,,,,,
0.26,63,0.002,0.4999,0.428571429,0.0006,0.001198322,0.0008,,,,,,,,,
0.27,61,0,0.4999,0.428571429,0.0006,0.001198322,0.0008,,,,,,,,,
0.32,92,0,0.4999,0.428571429,0.0006,0.001198322,0.0008,,,,,,,,,
0.33,50,0,0.4999,0.428571429,0.0006,0.001198322,0.0008,,,,,,,,,
0.38,28,0,0.4999,0.428571429,0.0006,0.001198322,0.0008,,,,,,,,,
0.41,64,0,0.4999,0.428571429,0.0006,0.001198322,0.0008,,,,,,,,,
0.42,13,0,0.4999,0.428571429,0.0006,0.001198322,0.0008,,,,,,,,,
0.47,14,0,0.4999,0.428571429,0.0006,0.001198322,0.0008,,,,,,,,,
0.49,33,0,0.4999,0.428571429,0.0006,0.001198322,0.0008,,,,,,,,,
0.56,6,0,0.4999,0.428571429,0.0006,0.001198322,0.0008,,,,,,,,,
0.87,1,0,0.4999,0.428571429,0.0006,0.001198322,0.0008,,,,,,,,,
0.25,89,0,0.4998,0.375,0.0006,0.001198083,0.001,,,,,,,,,
0.29,48,0,0.4998,0.375,0.0006,0.001198083,0.001,,,,,,,,,
0.31,78,0,0.4998,0.375,0.0006,0.001198083,0.001,,,,,,,,,
0.32,79,0,0.4998,0.375,0.0006,0.001198083,0.001,,,,,,,,,
0.39,56,0,0.4998,0.375,0.0006,0.001198083,0.001,,,,,,,,,
0.39,88,0,0.4998,0.375,0.0006,0.001198083,0.001,,,,,,,,,
0.53,19,0,0.4998,0.375,0.0006,0.001198083,0.001,,,,,,,,,
0.29,57,0,0.4997,0.333333333,0.0006,0.001197844,0.0012,,,,,,,,,
0.33,82,0,0.4997,0.333333333,0.0006,0.001197844,0.0012,,,,,,,,,
0.35,79,0,0.4997,0.333333333,0.0006,0.001197844,0.0012,,,,,,,,,
0.38,20,0,0.4997,0.333333333,0.0006,0.001197844,0.0012,,,,,,,,,
0.38,37,0,0.4997,0.333333333,0.0006,0.001197844,0.0012,,,,,,,,,
0.39,46,0,0.4997,0.333333333,0.0006,0.001197844,0.0012,,,,,,,,,
0.45,16,0,0.4997,0.333333333,0.0006,0.001197844,0.0012,,,,,,,,,
0.49,6,0,0.4997,0.333333333,0.0006,0.001197844,0.0012,,,,,,,,,
0.3,95,0,0.4996,0.3,0.0006,0.001197605,0.0014,,,,,,,,,
0.32,46,0,0.4996,0.3,0.0006,0.001197605,0.0014,,,,,,,,,
0.37,63,0,0.4996,0.3,0.0006,0.001197605,0.0014,,,,,,,,,
0.44,22,0,0.4996,0.3,0.0006,0.001197605,0.0014,,,,,,,,,
0.48,45,0,0.4996,0.3,0.0006,0.001197605,0.0014,,,,,,,,,
0.36,39,0,0.4995,0.272727273,0.0006,0.001197366,0.0016,,,,,,,,,
0.36,50,0,0.4995,0.272727273,0.0006,0.001197366,0.0016,,,,,,,,,
0.41,83,0,0.4995,0.272727273,0.0006,0.001197366,0.0016,,,,,,,,,
0.46,8,0,0.4995,0.272727273,0.0006,0.001197366,0.0016,,,,,,,,,
0.48,43,0,0.4995,0.272727273,0.0006,0.001197366,0.0016,,,,,,,,,
0.22,46,0,0.4994,0.25,0.0006,0.001197127,0.0018,,,,,,,,,
0.27,98,0,0.4994,0.25,0.0006,0.001197127,0.0018,,,,,,,,,
0.29,60,0,0.4994,0.25,0.0006,0.001197127,0.0018,,,,,,,,,
0.65,3,0,0.4994,0.25,0.0006,0.001197127,0.0018,,,,,,,,,
0.28,50,0,0.4993,0.230769231,0.0006,0.001196888,0.002,,,,,,,,,
0.28,52,0,0.4993,0.230769231,0.0006,0.001196888,0.002,,,,,,,,,
0.32,76,0,0.4992,0.214285714,0.0006,0.001196649,0.0022,,,,,,,,,
0.37,56,0,0.4992,0.214285714,0.0006,0.001196649,0.0022,,,,,,,,,
0.35,54,0,0.4991,0.2,0.0006,0.001196411,0.0024,,,,,,,,,
0.35,65,0,0.499,0.1875,0.0006,0.001196172,0.0026,,,,,,,,,
0.41,20,0,0.4989,0.176470588,0.0006,0.001195934,0.0028,,,,,,,,,
0.25,92,0,0.4985,0.142857143,0.0006,0.001194981,0.0036,,,,,,,,,
0.3,40,0,0.4983,0.130434783,0.0006,0.001194505,0.004,,,,,,,,,
0.27,67,0,0.4982,0.125,0.0006,0.001194268,0.0042,,,,,,,,,
0.44,34,0,0.4975,0.096774194,0.0006,0.001192606,0.0056,,,,,,,,,
0.37,28,0,0.4965,0.073170732,0.0006,0.00119024,0.0076,,,,,,,,,
0.37,26,0,0.4954,0.057692308,0.0006,0.001187648,0.0098,,,,,,,,,
0.41,23,0,0.4949,0.052631579,0.0006,0.001186474,0.0108,,,,,,,,,
0.6,3,0,0.4943,0.047619048,0.0006,0.001185068,0.012,,,,,,,,,
0.57,5,0,0.493,0.039473684,0.0006,0.001182033,0.0146,,,,,,,,,
0.41,13,0,0.4754,0.011904762,0.0006,0.001142422,0.0498,,,,,,,,,
0.29,82,0,0.4666,0.008823529,0.0006,0.001123596,0.0674,,,,,,,,,
0.29,93,0.0024,0.4666,0.008823529,0.0006,0.001123596,0.0674,,,,,,,,,
0.35,96,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,,
0.36,63,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,,
0.39,44,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,,
0.39,58,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,,
0.4,65,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,,
0.42,71,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,,
0.44,39,0,0.5002,1,0.0004,0.00079968,0,,,,,,,,,
0.34,100,0,0.5001,0.666666667,0.0004,0.00079952,0.0002,,,,,,,,,
0.35,63,0,0.5001,0.666666667,0.0004,0.00079952,0.0002,,,,,,,,,
0.43,65,0,0.5001,0.666666667,0.0004,0.00079952,0.0002,,,,,,,,,
0.44,46,0,0.5001,0.666666667,0.0004,0.00079952,0.0002,,,,,,,,,
0.47,38,0,0.5001,0.666666667,0.0004,0.00079952,0.0002,,,,,,,,,
0.49,47,0,0.5001,0.666666667,0.0004,0.00079952,0.0002,,,,,,,,,
0.58,38,0,0.5001,0.666666667,0.0004,0.00079952,0.0002,,,,,,,,,
0.64,4,0,0.5001,0.666666667,0.0004,0.00079952,0.0002,,,,,,,,,
0.29,97,0,0.5,0.5,0.0004,0.000799361,0.0004,,,,,,,,,
0.3,47,0,0.5,0.5,0.0004,0.000799361,0.0004,,,,,,,,,
0.3,56,0,0.5,0.5,0.0004,0.000799361,0.0004,,,,,,,,,
0.3,76,0,0.5,0.5,0.0004,0.000799361,0.0004,,,,,,,,,
0.3,87,0,0.5,0.5,0.0004,0.000799361,0.0004,,,,,,,,,
0.33,80,0,0.5,0.5,0.0004,0.000799361,0.0004,,,,,,,,,
0.34,73,0,0.5,0.5,0.0004,0.000799361,0.0004,,,,,,,,,
0.37,92,0,0.5,0.5,0.0004,0.000799361,0.0004,,,,,,,,,
0.41,62,0,0.5,0.5,0.0004,0.000799361,0.0004,,,,,,,,,
0.43,97,0,0.5,0.5,0.0004,0.000799361,0.0004,,,,,,,,,
