self_radius,self_count,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,,,
0.25,5,0.309,0.4247,0.42349116,0.4168,0.42011894,0.5674,,,,,,,,,,
0.08,28,0.3087,0.4034,0.408626561,0.432,0.419988334,0.6252,,,,,,,,,,
0.07,38,0.308,0.4276,0.425545043,0.4138,0.419590347,0.5586,,,,,,,,,,
0.01,66,0.3088,0.4362,0.432300509,0.4074,0.419481054,0.535,,,,,,,,,,
0.25,4,0.3102,0.3291,0.369522064,0.484,0.419083903,0.8258,,,,,,,,,,
0.04,61,0.3101,0.4443,0.438965593,0.4006,0.418906201,0.512,,,,,,,,,,
0.05,13,0.3087,0.4351,0.431264563,0.4072,0.418886946,0.537,,,,,,,,,,
0.15,82,0.2839,0.4887,0.485119831,0.3684,0.418779129,0.391,,,,,,,,,,
0.14,20,0.3024,0.4501,0.44404575,0.396,0.418648906,0.4958,,,,,,,,,,
0.2,42,0.2765,0.5462,0.582382311,0.3266,0.418503332,0.2342,,,,,,,,,,
0.19,2,0.3102,0.2908,0.354641467,0.5104,0.418497868,0.9288,,,,,,,,,,
0.07,9,0.3118,0.4328,0.429322676,0.4082,0.418494976,0.5426,,,,,,,,,,
0.02,61,0.3076,0.4375,0.433126471,0.4048,0.418484441,0.5298,,,,,,,,,,
0.01,70,0.3089,0.4399,0.435055111,0.4026,0.418198816,0.5228,,,,,,,,,,
0.01,33,0.3095,0.3235,0.366832654,0.4862,0.418164617,0.8392,,,,,,,,,,
0.03,52,0.3102,0.4245,0.42272262,0.413,0.417804755,0.564,,,,,,,,,,
0.01,24,0.3102,0.3094,0.360916521,0.4946,0.417313534,0.8758,,,,,,,,,,
0.07,30,0.3102,0.3978,0.40412758,0.4308,0.417037754,0.6352,,,,,,,,,,
0.01,79,0.3082,0.38,0.393503727,0.4434,0.416964454,0.6834,,,,,,,,,,
0.1,7,0.3098,0.3082,0.360285548,0.4946,0.416891436,0.8782,,,,,,,,,,
0.03,22,0.3102,0.3908,0.399521531,0.4342,0.416139544,0.6526,,,,,,,,,,
0.01,73,0.3082,0.4406,0.435152838,0.3986,0.416075157,0.5174,,,,,,,,,,
0.05,43,0.309,0.4275,0.424494897,0.4076,0.415875931,0.5526,,,,,,,,,,
0.09,29,0.2651,0.5047,0.506770383,0.3518,0.415299256,0.3424,,,,,,,,,,
0.02,9,0.3102,0.396,0.402439024,0.429,0.415295257,0.637,,,,,,,,,,
0.03,23,0.309,0.392,0.399925871,0.4316,0.415159677,0.6476,,,,,,,,,,
0.08,36,0.3101,0.3535,0.378985627,0.4588,0.415090926,0.7518,,,,,,,,,,
0.05,69,0.3017,0.3953,0.401690141,0.4278,0.41433414,0.6372,,,,,,,,,,
0.01,20,0.3102,0.3698,0.386861314,0.4452,0.413985494,0.7056,,,,,,,,,,
0.14,16,0.3073,0.4355,0.430360613,0.3986,0.413871872,0.5276,,,,,,,,,,
0.1,11,0.1921,0.3221,0.364384815,0.478,0.413530582,0.8338,,,,,,,,,,
0.21,2,0.3105,0.3779,0.390884718,0.4374,0.412836244,0.6816,,,,,,,,,,
0.08,31,0.3089,0.3518,0.377032858,0.4544,0.412116815,0.7508,,,,,,,,,,
0.09,32,0.3102,0.4149,0.413848957,0.4088,0.411308985,0.579,,,,,,,,,,
0.01,27,0.3102,0.2966,0.35341597,0.4904,0.410789077,0.8972,,,,,,,,,,
0.12,12,0.3105,0.4396,0.432859048,0.3894,0.409981049,0.5102,,,,,,,,,,
0.09,8,0.3065,0.3087,0.357515269,0.48,0.409801076,0.8626,,,,,,,,,,
0.05,92,0.3091,0.4194,0.416563147,0.4024,0.409359105,0.5636,,,,,,,,,,
0.12,35,0.3024,0.4565,0.448177269,0.3762,0.409046428,0.4632,,,,,,,,,,
0.05,27,0.3102,0.419,0.416114333,0.4018,0.408831909,0.5638,,,,,,,,,,
0.14,4,0.3064,0.3372,0.368369987,0.4556,0.407367668,0.7812,,,,,,,,,,
0.04,45,0.2797,0.4573,0.448616125,0.3728,0.407209175,0.4582,,,,,,,,,,
0.11,36,0.3076,0.4455,0.437284235,0.38,0.406634564,0.489,,,,,,,,,,
0.02,50,0.3019,0.3978,0.400738151,0.4126,0.406582578,0.617,,,,,,,,,,
0.02,75,0.2818,0.376,0.387558941,0.4274,0.406505612,0.6754,,,,,,,,,,
0.04,37,0.2575,0.4452,0.436924494,0.3796,0.40625,0.4892,,,,,,,,,,
0.07,26,0.3077,0.358,0.377796902,0.439,0.406105458,0.723,,,,,,,,,,
0.01,30,0.2826,0.3359,0.367039378,0.453,0.405514278,0.7812,,,,,,,,,,
0.07,79,0.3069,0.4264,0.420757967,0.3908,0.405226047,0.538,,,,,,,,,,
0.1,33,0.3091,0.4323,0.425456948,0.3864,0.404988995,0.5218,,,,,,,,,,
0.04,50,0.2585,0.3607,0.378679673,0.4348,0.404804022,0.7134,,,,,,,,,,
0.01,43,0.3062,0.4289,0.422599608,0.3882,0.404670072,0.5304,,,,,,,,,,
0.08,35,0.2808,0.4874,0.482529118,0.348,0.404369045,0.3732,,,,,,,,,,
0.09,22,0.3083,0.4371,0.429309957,0.382,0.404275585,0.5078,,,,,,,,,,
0.09,13,0.2657,0.4405,0.432155074,0.379,0.403835908,0.498,,,,,,,,,,
0.18,26,0.2732,0.5038,0.505719446,0.336,0.403749099,0.3284,,,,,,,,,,
0.08,17,0.3034,0.457,0.447637604,0.3676,0.403689875,0.4536,,,,,,,,,,
0.09,24,0.2802,0.4319,0.424751381,0.3844,0.403569554,0.5206,,,,,,,,,,
0.01,78,0.2579,0.336,0.366231648,0.449,0.403414196,0.777,,,,,,,,,,
0.07,7,0.3068,0.3083,0.354618535,0.4676,0.403346847,0.851,,,,,,,,,,
0.06,27,0.2767,0.4233,0.417721519,0.3894,0.403063865,0.5428,,,,,,,,,,
0.03,27,0.3102,0.4237,0.418009886,0.389,0.402983528,0.5416,,,,,,,,,,
0.11,37,0.3084,0.461,0.451564829,0.3636,0.402836251,0.4416,,,,,,,,,,
0.02,38,0.2785,0.4133,0.410118184,0.3956,0.402728291,0.569,,,,,,,,,,
0.07,6,0.3069,0.3879,0.393177054,0.4126,0.402654435,0.6368,,,,,,,,,,
0.05,75,0.2653,0.4896,0.485327314,0.344,0.402621723,0.3648,,,,,,,,,,
0.4,1,0.0959,0.4773,0.46972526,0.3522,0.402560293,0.3976,,,,,,,,,,
0.06,10,0.2784,0.3216,0.35961599,0.457,0.402501321,0.8138,,,,,,,,,,
0.04,18,0.3102,0.407,0.405564582,0.3994,0.402458686,0.5854,,,,,,,,,,
0.04,33,0.2867,0.3849,0.391230391,0.414,0.402293266,0.6442,,,,,,,,,,
0.02,7,0.3102,0.377,0.38657322,0.4192,0.40222606,0.6652,,,,,,,,,,
0.21,5,0.3101,0.3743,0.384995425,0.4208,0.402102246,0.6722,,,,,,,,,,
0.03,75,0.2765,0.4635,0.454041803,0.3606,0.401961877,0.4336,,,,,,,,,,
0.02,25,0.3103,0.4012,0.401397206,0.4022,0.401798202,0.5998,,,,,,,,,,
0.05,20,0.2857,0.4373,0.428798546,0.3776,0.401573966,0.503,,,,,,,,,,
0.06,23,0.2843,0.4332,0.425279642,0.3802,0.401478353,0.5138,,,,,,,,,,
0.04,35,0.2585,0.4177,0.412946901,0.3904,0.401357047,0.555,,,,,,,,,,
0.04,48,0.3016,0.4558,0.44596577,0.3648,0.401320132,0.4532,,,,,,,,,,
0.05,63,0.2805,0.3461,0.370038845,0.4382,0.401245307,0.746,,,,,,,,,,
0.14,36,0.2795,0.4161,0.411628397,0.3908,0.40094388,0.5586,,,,,,,,,,
0.04,63,0.0966,0.4195,0.414087513,0.388,0.400619515,0.549,,,,,,,,,,
0.06,59,0.3084,0.4412,0.431944444,0.3732,0.400429185,0.4908,,,,,,,,,,
0.06,22,0.3045,0.4325,0.424378221,0.3788,0.400295889,0.5138,,,,,,,,,,
0.08,8,0.2763,0.4463,0.436539825,0.3694,0.400173329,0.4768,,,,,,,,,,
0.09,23,0.2807,0.4369,0.428082972,0.3756,0.400127836,0.5018,,,,,,,,,,
0.13,12,0.3047,0.4664,0.456834532,0.3556,0.399910031,0.4228,,,,,,,,,,
0.1,37,0.3087,0.41,0.406639004,0.392,0.399185336,0.572,,,,,,,,,,
0.1,38,0.3085,0.442,0.432306256,0.3704,0.398965963,0.4864,,,,,,,,,,
0.03,35,0.2568,0.3476,0.369654465,0.4322,0.398487922,0.737,,,,,,,,,,
0.04,19,0.2771,0.4199,0.413741116,0.3842,0.398423727,0.5444,,,,,,,,,,
0.03,15,0.2875,0.4422,0.432350187,0.3694,0.398403796,0.485,,,,,,,,,,
0.06,32,0.3091,0.4272,0.419469027,0.3792,0.398319328,0.5248,,,,,,,,,,
0.1,23,0.2812,0.4309,0.42248149,0.3766,0.398223538,0.5148,,,,,,,,,,
0.08,30,0.3076,0.4456,0.435361217,0.3664,0.397914857,0.4752,,,,,,,,,,
0.11,11,0.2774,0.4211,0.414480815,0.3824,0.397794653,0.5402,,,,,,,,,,
0.02,35,0.2835,0.4166,0.411011524,0.3852,0.397687384,0.552,,,,,,,,,,
0.04,36,0.3095,0.4354,0.426120769,0.3726,0.397567222,0.5018,,,,,,,,,,
0.03,32,0.3059,0.4063,0.403501545,0.3918,0.397564688,0.5792,,,,,,,,,,
0.03,39,0.0957,0.437,0.427486188,0.3714,0.397474315,0.4974,,,,,,,,,,
0.08,19,0.2785,0.4088,0.405197505,0.3898,0.397349643,0.5722,,,,,,,,,,
0.07,11,0.2813,0.3805,0.386815685,0.4084,0.397314914,0.6474,,,,,,,,,,
0.29,2,0.2663,0.2924,0.345902613,0.466,0.397068848,0.8812,,,,,,,,,,
0.17,14,0.2434,0.5118,0.519056848,0.3214,0.396986166,0.2978,,,,,,,,,,
0.15,22,0.3084,0.4043,0.401886406,0.392,0.396881644,0.5834,,,,,,,,,,
0.01,95,0.2817,0.4288,0.420322292,0.3756,0.396704689,0.518,,,,,,,,,,
0.1,28,0.256,0.4716,0.462213944,0.3474,0.396665905,0.4042,,,,,,,,,,
0.11,8,0.2583,0.4172,0.411120653,0.383,0.396562435,0.5486,,,,,,,,,,
0.03,99,0.2841,0.4943,0.491565552,0.3322,0.396467359,0.3436,,,,,,,,,,
0.06,50,0.0829,0.4088,0.404881101,0.3882,0.396365122,0.5706,,,,,,,,,,
0.01,47,0.2814,0.3733,0.38222718,0.4112,0.396184604,0.6646,,,,,,,,,,
0.03,78,0.3036,0.4115,0.406586447,0.3852,0.395604396,0.5622,,,,,,,,,,
0.15,42,0.2349,0.5144,0.523762376,0.3174,0.395267746,0.2886,,,,,,,,,,
0.01,61,0.3102,0.4077,0.403673555,0.3868,0.395056685,0.5714,,,,,,,,,,
0.05,38,0.2881,0.4049,0.401695266,0.3886,0.395039138,0.5788,,,,,,,,,,
0.03,25,0.2811,0.4445,0.433469192,0.3616,0.394286337,0.4726,,,,,,,,,,
0.02,90,0.2528,0.4552,0.443915874,0.3546,0.394262842,0.4442,,,,,,,,,,
0.12,19,0.2798,0.4384,0.427835052,0.3652,0.394044022,0.4884,,,,,,,,,,
0.06,30,0.3103,0.3907,0.391889219,0.3962,0.394032819,0.6148,,,,,,,,,,
0.36,2,0.3098,0.4044,0.4009942,0.3872,0.393976394,0.5784,,,,,,,,,,
0.07,23,0.2647,0.4209,0.413134197,0.3762,0.393802994,0.5344,,,,,,,,,,
0.03,31,0.256,0.4654,0.45466457,0.347,0.393602541,0.4162,,,,,,,,,,
0.02,87,0.3089,0.4035,0.400206825,0.387,0.393492628,0.58,,,,,,,,,,
0.13,24,0.3088,0.4139,0.40743926,0.379,0.392705419,0.5512,,,,,,,,,,
0.04,16,0.3086,0.4377,0.426860765,0.3636,0.392698996,0.4882,,,,,,,,,,
0.05,66,0.2658,0.3593,0.3732204,0.4142,0.392643852,0.6956,,,,,,,,,,
0.01,12,0.3084,0.4239,0.41516165,0.3724,0.392619926,0.5246,,,,,,,,,,
0.02,21,0.2661,0.4321,0.421900161,0.3668,0.392425377,0.5026,,,,,,,,,,
0.01,51,0.2567,0.3907,0.39128705,0.3934,0.39234068,0.612,,,,,,,,,,
0.16,7,0.2652,0.455,0.443296371,0.3518,0.392283675,0.4418,,,,,,,,,,
0.01,64,0.2672,0.3888,0.390031646,0.3944,0.39220366,0.6168,,,,,,,,,,
0.02,19,0.2673,0.3414,0.363932739,0.4242,0.391762098,0.7414,,,,,,,,,,
0.06,52,0.2742,0.4686,0.457908847,0.3416,0.391294387,0.4044,,,,,,,,,,
0.03,54,0.2585,0.4313,0.420834294,0.3652,0.391048292,0.5026,,,,,,,,,,
0.14,17,0.2802,0.4555,0.443542248,0.3496,0.391007717,0.4386,,,,,,,,,,
0.06,63,0.2569,0.4091,0.403236108,0.3788,0.390636279,0.5606,,,,,,,,,,
0.06,46,0.2985,0.4658,0.454569607,0.3422,0.390460977,0.4106,,,,,,,,,,
0.01,65,0.2786,0.4272,0.417197452,0.3668,0.390378885,0.5124,,,,,,,,,,
0.06,37,0.2826,0.4239,0.414475163,0.3688,0.390305852,0.521,,,,,,,,,,
0.31,25,0.1589,0.5587,0.631319911,0.2822,0.390048376,0.1648,,,,,,,,,,
0.08,43,0.2492,0.4685,0.457466919,0.3388,0.389291049,0.4018,,,,,,,,,,
0.04,10,0.3053,0.3453,0.364749082,0.4172,0.389215412,0.7266,,,,,,,,,,
0.05,31,0.2579,0.3982,0.395094806,0.3834,0.389159562,0.587,,,,,,,,,,
0.01,26,0.2828,0.4049,0.399620013,0.3786,0.388826127,0.5688,,,,,,,,,,
0.07,16,0.2586,0.4377,0.42581567,0.3576,0.388737906,0.4822,,,,,,,,,,
0.02,60,0.2659,0.4406,0.428226196,0.3544,0.387831035,0.4732,,,,,,,,,,
0.04,43,0.2736,0.4461,0.433374536,0.3506,0.387617468,0.4584,,,,,,,,,,
0.07,48,0.255,0.4616,0.449340369,0.3406,0.387485779,0.4174,,,,,,,,,,
0.09,42,0.2528,0.46,0.447589099,0.3416,0.387477314,0.4216,,,,,,,,,,
0.16,9,0.1868,0.4645,0.452552793,0.3386,0.387369866,0.4096,,,,,,,,,,
0.03,28,0.3044,0.442,0.429406037,0.3528,0.387351779,0.4688,,,,,,,,,,
0.04,15,0.2797,0.4406,0.427947598,0.3528,0.38675729,0.4716,,,,,,,,,,
0.08,15,0.3089,0.4313,0.419536191,0.3582,0.386449455,0.4956,,,,,,,,,,
0.08,88,0.2518,0.4515,0.438404877,0.3452,0.386259371,0.4422,,,,,,,,,,
0.07,15,0.2586,0.4063,0.399700278,0.3734,0.386102782,0.5608,,,,,,,,,,
0.03,10,0.2582,0.4411,0.428223251,0.3514,0.386026585,0.4692,,,,,,,,,,
0.03,72,0.1921,0.4432,0.430186824,0.35,0.385972651,0.4636,,,,,,,,,,
0.01,77,0.256,0.4724,0.461581292,0.3316,0.38594041,0.3868,,,,,,,,,,
0.03,29,0.3102,0.3855,0.385568659,0.3858,0.385684295,0.6148,,,,,,,,,,
0.17,6,0.3047,0.4479,0.434629862,0.3464,0.385531441,0.4506,,,,,,,,,,
0.04,17,0.3102,0.4016,0.396158717,0.3754,0.385500103,0.5722,,,,,,,,,,
0.13,21,0.2804,0.4172,0.407671722,0.3656,0.385491354,0.5312,,,,,,,,,,
0.01,59,0.2788,0.3999,0.394963274,0.3764,0.385458269,0.5766,,,,,,,,,,
0.11,22,0.2792,0.4381,0.425223484,0.352,0.38516249,0.4758,,,,,,,,,,
0.12,27,0.2757,0.4664,0.45429815,0.334,0.384970032,0.4012,,,,,,,,,,
0.08,25,0.2811,0.3898,0.38800813,0.3818,0.384879032,0.6022,,,,,,,,,,
0.1,19,0.2828,0.4488,0.435353535,0.3448,0.384821429,0.4472,,,,,,,,,,
0.05,25,0.2802,0.4266,0.415046296,0.3586,0.384763948,0.5054,,,,,,,,,,
0.09,16,0.1914,0.4608,0.447900053,0.337,0.384615385,0.4154,,,,,,,,,,
0.18,18,0.2816,0.3878,0.386620857,0.3826,0.38459992,0.607,,,,,,,,,,
0.02,46,0.2655,0.4549,0.441474176,0.3402,0.384276516,0.4304,,,,,,,,,,
0.05,15,0.2783,0.4315,0.419088117,0.3548,0.3842738,0.4918,,,,,,,,,,
0.01,74,0.2572,0.4388,0.425474915,0.3494,0.383703053,0.4718,,,,,,,,,,
0.05,22,0.2573,0.4605,0.447347374,0.3356,0.383499029,0.4146,,,,,,,,,,
0.13,7,0.2584,0.4456,0.431863727,0.3448,0.383451957,0.4536,,,,,,,,,,
0.03,62,0.2555,0.4667,0.454371061,0.3316,0.383396924,0.3982,,,,,,,,,,
0.05,40,0.2797,0.4214,0.410232983,0.3592,0.383024099,0.5164,,,,,,,,,,
0.06,67,0.2557,0.452,0.438048529,0.3394,0.38246563,0.4354,,,,,,,,,,
0.09,12,0.256,0.4609,0.447573076,0.3338,0.382403483,0.412,,,,,,,,,,
0.08,37,0.2776,0.4443,0.430112923,0.3428,0.381524763,0.4542,,,,,,,,,,
0.02,47,0.1908,0.4598,0.446141479,0.333,0.381355932,0.4134,,,,,,,,,,
0.08,23,0.2801,0.4106,0.401237296,0.3632,0.381272307,0.542,,,,,,,,,,
0.17,85,0.1721,0.4879,0.481526718,0.3154,0.381148036,0.3396,,,,,,,,,,
0.12,14,0.2746,0.4621,0.448631065,0.331,0.38094142,0.4068,,,,,,,,,,
0.03,14,0.1924,0.3908,0.387096774,0.3744,0.380642538,0.5928,,,,,,,,,,
0.08,27,0.1927,0.4204,0.408631772,0.356,0.380504489,0.5152,,,,,,,,,,
0.06,17,0.2665,0.4544,0.440031562,0.3346,0.380140877,0.4258,,,,,,,,,,
0.16,6,0.2567,0.4429,0.428356336,0.3414,0.379966611,0.4556,,,,,,,,,,
0.01,23,0.2587,0.3919,0.387466167,0.3722,0.37967969,0.5884,,,,,,,,,,
0.31,4,0.1712,0.4979,0.496603041,0.307,0.379433939,0.3112,,,,,,,,,,
0.01,71,0.1914,0.3782,0.378588517,0.3798,0.379193291,0.6234,,,,,,,,,,
0.11,7,0.2584,0.4397,0.425018652,0.3418,0.378893692,0.4624,,,,,,,,,,
0.09,18,0.1927,0.411,0.400669643,0.359,0.378691983,0.537,,,,,,,,,,
0.06,18,0.1927,0.4215,0.408953839,0.3526,0.37869187,0.5096,,,,,,,,,,
0.06,34,0.191,0.4072,0.397752314,0.361,0.378486056,0.5466,,,,,,,,,,
0.01,63,0.1924,0.4381,0.423372122,0.342,0.378360438,0.4658,,,,,,,,,,
0.08,61,0.2589,0.4427,0.427742749,0.3392,0.37836029,0.4538,,,,,,,,,,
0.21,26,0.2419,0.4481,0.433032258,0.3356,0.378140845,0.4394,,,,,,,,,,
0.08,21,0.2574,0.4434,0.428281804,0.338,0.37782249,0.4512,,,,,,,,,,
0.02,78,0.1912,0.3907,0.385788924,0.3692,0.377312213,0.5878,,,,,,,,,,
0.15,24,0.1913,0.4452,0.42974359,0.3352,0.376629213,0.4448,,,,,,,,,,
0.01,89,0.2513,0.4667,0.453138193,0.322,0.37647609,0.3886,,,,,,,,,,
0.06,78,0.1864,0.4882,0.481574016,0.3084,0.376005852,0.332,,,,,,,,,,
0.1,30,0.2559,0.4534,0.437767094,0.3278,0.374885636,0.421,,,,,,,,,,
0.05,41,0.7509,0.4497,0.433867999,0.33,0.374872203,0.4306,,,,,,,,,,
0.02,24,0.2589,0.392,0.385690093,0.3644,0.374742904,0.5804,,,,,,,,,,
0.11,29,0.2775,0.424,0.409738717,0.345,0.374592834,0.497,,,,,,,,,,
0.18,40,0.2511,0.4634,0.448825503,0.321,0.374300373,0.3942,,,,,,,,,,
0.1,40,0.1926,0.3996,0.390679443,0.3588,0.374061718,0.5596,,,,,,,,,,
0.09,15,0.2841,0.4341,0.418420401,0.338,0.37393517,0.4698,,,,,,,,,,
0.11,6,0.2658,0.4213,0.407083825,0.3448,0.373362209,0.5022,,,,,,,,,,
0.07,62,0.1837,0.4363,0.420275344,0.3358,0.37331851,0.4632,,,,,,,,,,
0.03,65,0.1904,0.4103,0.398276253,0.3512,0.373259645,0.5306,,,,,,,,,,
0.23,5,0.192,0.3679,0.370108161,0.3764,0.373227566,0.6406,,,,,,,,,,
0.01,49,0.2555,0.4531,0.437013161,0.3254,0.373036799,0.4192,,,,,,,,,,
0.05,78,0.1926,0.4232,0.408396947,0.3424,0.372497824,0.496,,,,,,,,,,
0.12,13,0.1896,0.4739,0.461424771,0.3122,0.372420375,0.3644,,,,,,,,,,
0.05,37,0.1911,0.4449,0.428273887,0.329,0.37212985,0.4392,,,,,,,,,,
0.05,76,0.1887,0.4224,0.407575036,0.3422,0.372037399,0.4974,,,,,,,,,,
0.07,31,0.1901,0.4575,0.441572725,0.3212,0.371888387,0.4062,,,,,,,,,,
0.04,55,0.1757,0.5019,0.503243428,0.2948,0.371799723,0.291,,,,,,,,,,
0.04,46,0.2554,0.4309,0.414754503,0.3362,0.371368607,0.4744,,,,,,,,,,
0.1,74,0.1685,0.5055,0.509598604,0.292,0.371265099,0.281,,,,,,,,,,
0.11,26,0.1927,0.4146,0.40088208,0.3454,0.371078642,0.5162,,,,,,,,,,
0.05,14,0.2532,0.4251,0.409519208,0.339,0.370937739,0.4888,,,,,,,,,,
0.11,30,0.1867,0.4327,0.41618929,0.3342,0.370715474,0.4688,,,,,,,,,,
0.05,10,0.1921,0.4001,0.389710753,0.353,0.370448106,0.5528,,,,,,,,,,
0.01,36,0.1927,0.4469,0.429817605,0.3252,0.370260731,0.4314,,,,,,,,,,
0.06,21,0.1916,0.4304,0.413904008,0.3346,0.370050874,0.4738,,,,,,,,,,
0.04,57,0.1898,0.4558,0.439151982,0.319,0.369555144,0.4074,,,,,,,,,,
0.1,36,0.2582,0.4038,0.391812865,0.3484,0.368833369,0.5408,,,,,,,,,,
0.11,32,0.1914,0.4362,0.418829517,0.3292,0.368645017,0.4568,,,,,,,,,,
0.03,45,0.1817,0.4574,0.440635452,0.3162,0.36818817,0.4014,,,,,,,,,,
0.07,33,0.1912,0.3993,0.388185654,0.3496,0.367883826,0.551,,,,,,,,,,
0.07,28,0.1909,0.4019,0.390047075,0.348,0.367825811,0.5442,,,,,,,,,,
0.05,50,0.1822,0.4488,0.431145777,0.3206,0.367744896,0.423,,,,,,,,,,
0.08,14,0.1907,0.4333,0.415761556,0.3292,0.367451725,0.4626,,,,,,,,,,
0.03,40,0.1914,0.4339,0.416307926,0.3288,0.367415354,0.461,,,,,,,,,,
0.13,28,0.1922,0.4389,0.420875421,0.325,0.366775759,0.4472,,,,,,,,,,
0.02,33,0.1922,0.4066,0.393037105,0.3432,0.366431775,0.53,,,,,,,,,,
0.12,24,0.19,0.4581,0.441035744,0.3134,0.366421139,0.3972,,,,,,,,,,
0.04,81,0.1853,0.4466,0.4283029,0.319,0.365657955,0.4258,,,,,,,,,,
0.04,65,0.0924,0.3658,0.365423185,0.3644,0.364910875,0.6328,,,,,,,,,,
0.15,32,0.1905,0.4647,0.448406899,0.3068,0.364327277,0.3774,,,,,,,,,,
0.14,6,0.191,0.4445,0.425663006,0.3178,0.363907019,0.4288,,,,,,,,,,
0.08,44,0.1857,0.4614,0.443830035,0.305,0.361545756,0.3822,,,,,,,,,,
0.01,82,0.0935,0.4175,0.399951492,0.3298,0.361503891,0.4948,,,,,,,,,,
0.01,58,0.1902,0.4436,0.424030172,0.3148,0.36134068,0.4276,,,,,,,,,,
0.08,90,0.184,0.4671,0.450763245,0.3012,0.361107781,0.367,,,,,,,,,,
0.12,16,0.1869,0.4547,0.435890178,0.308,0.3609516,0.3986,,,,,,,,,,
0.01,45,0.0944,0.3521,0.355988315,0.3656,0.360730143,0.6614,,,,,,,,,,
0.05,85,0.2634,0.3554,0.357621111,0.3632,0.360388966,0.6524,,,,,,,,,,
0.1,35,0.1908,0.3959,0.382796667,0.34,0.360131342,0.5482,,,,,,,,,,
0.02,18,0.0968,0.3699,0.365626937,0.354,0.359719541,0.6142,,,,,,,,,,
0.06,13,0.1922,0.4268,0.407294833,0.3216,0.359409924,0.468,,,,,,,,,,
0.17,25,0.1902,0.4621,0.444182622,0.3016,0.359261465,0.3774,,,,,,,,,,
0.1,14,0.1904,0.4442,0.423770492,0.3102,0.358198614,0.4218,,,,,,,,,,
0.12,65,0.1838,0.456,0.436672424,0.3034,0.358036346,0.3914,,,,,,,,,,
0.03,53,0.1903,0.4468,0.426438053,0.3084,0.357938719,0.4148,,,,,,,,,,
0.15,12,0.0924,0.4757,0.461562797,0.2918,0.357554221,0.3404,,,,,,,,,,
0.07,64,0.0972,0.3439,0.349874976,0.3638,0.356701637,0.676,,,,,,,,,,
0.07,42,0.0928,0.3505,0.353229923,0.3598,0.356484692,0.6588,,,,,,,,,,
0.05,46,0.0873,0.4768,0.462868118,0.2892,0.355982275,0.3356,,,,,,,,,,
0.06,91,0.0947,0.3481,0.351689123,0.3602,0.355893686,0.664,,,,,,,,,,
0.1,66,0.0668,0.5128,0.525019547,0.2686,0.355385022,0.243,,,,,,,,,,
0.13,31,0.1759,0.4472,0.426133184,0.3046,0.355260089,0.4102,,,,,,,,,,
0.08,11,0.0966,0.3928,0.37845805,0.3338,0.354729012,0.5482,,,,,,,,,,
0.01,96,0.0942,0.4855,0.475613858,0.2828,0.354697103,0.3118,,,,,,,,,,
0.07,99,0.0865,0.5086,0.516500384,0.2692,0.353931107,0.252,,,,,,,,,,
0.05,42,0.0953,0.3685,0.36218822,0.3456,0.353699724,0.6086,,,,,,,,,,
0.02,95,0.0896,0.4912,0.48466899,0.2782,0.353494282,0.2958,,,,,,,,,,
0.01,83,0.0952,0.4292,0.407329843,0.3112,0.352834467,0.4528,,,,,,,,,,
0.24,3,0.0952,0.4051,0.386673036,0.3238,0.352454555,0.5136,,,,,,,,,,
0.1,18,0.083,0.4769,0.462414579,0.2842,0.352037656,0.3304,,,,,,,,,,
0.05,94,0.0888,0.4411,0.418758621,0.3036,0.352,0.4214,,,,,,,,,,
0.03,83,0.0962,0.388,0.373646209,0.3312,0.351145038,0.5552,,,,,,,,,,
0.08,34,0.0964,0.3746,0.364812419,0.3384,0.351110189,0.5892,,,,,,,,,,
0.17,7,0.0977,0.3997,0.382027758,0.3248,0.351097179,0.5254,,,,,,,,,,
0.25,21,0.0718,0.5065,0.512485594,0.2668,0.350914113,0.2538,,,,,,,,,,
0.33,4,0.0641,0.495,0.491007194,0.273,0.350899743,0.283,,,,,,,,,,
0.05,95,0.0869,0.4576,0.436754177,0.2928,0.350574713,0.3776,,,,,,,,,,
0.05,44,0.0803,0.4834,0.471902505,0.2788,0.350515464,0.312,,,,,,,,,,
0.03,55,0.091,0.4726,0.456089744,0.2846,0.350492611,0.3394,,,,,,,,,,
0.11,66,0.0825,0.4944,0.489942529,0.2728,0.350462487,0.284,,,,,,,,,,
0.06,83,0.0901,0.4953,0.491513182,0.2722,0.350366843,0.2816,,,,,,,,,,
0.01,16,0.0965,0.3747,0.364540541,0.3372,0.350337662,0.5878,,,,,,,,,,
0.26,39,0.0711,0.5215,0.545454545,0.258,0.350305499,0.215,,,,,,,,,,
0.09,26,0.0952,0.4445,0.42180896,0.2994,0.3502164,0.4104,,,,,,,,,,
0.01,86,0.0936,0.4845,0.473558512,0.2776,0.350018913,0.3086,,,,,,,,,,
0.04,100,0.0966,0.3871,0.372544592,0.33,0.349984092,0.5558,,,,,,,,,,
0.18,33,0.0731,0.4972,0.494879298,0.2706,0.349883631,0.2762,,,,,,,,,,
0.02,93,0.0787,0.489,0.480769231,0.275,0.349872774,0.297,,,,,,,,,,
0.01,80,0.096,0.4354,0.412323561,0.3038,0.349838784,0.433,,,,,,,,,,
0.07,84,0.0802,0.4886,0.480083857,0.2748,0.349529382,0.2976,,,,,,,,,,
