threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,,
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,,
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,,
0.02,0.7583,0.6955,0.915427114,0.4308,0.585883313,0.0398,,,,,,,,,
-2.72,0.0009,0.484,0.489267507,0.7294,0.585675285,0.7614,,,,,,,,,
-2.73,0.0009,0.4832,0.48875803,0.7304,0.585631815,0.764,,,,,,,,,
0.17,0.7583,0.6955,0.918271288,0.4292,0.584980237,0.0382,,,,,,,,,
0.18,0.7583,0.6955,0.918271288,0.4292,0.584980237,0.0382,,,,,,,,,
0.19,0.7583,0.6955,0.918271288,0.4292,0.584980237,0.0382,,,,,,,,,
0.11,0.7583,0.6954,0.917878529,0.4292,0.584900518,0.0384,,,,,,,,,
0.12,0.7583,0.6954,0.917878529,0.4292,0.584900518,0.0384,,,,,,,,,
0.13,0.7583,0.6954,0.917878529,0.4292,0.584900518,0.0384,,,,,,,,,
0.14,0.7583,0.6954,0.917878529,0.4292,0.584900518,0.0384,,,,,,,,,
0.15,0.7583,0.6954,0.917878529,0.4292,0.584900518,0.0384,,,,,,,,,
0.16,0.7583,0.6954,0.917878529,0.4292,0.584900518,0.0384,,,,,,,,,
0.08,0.7583,0.6953,0.917486105,0.4292,0.58482082,0.0386,,,,,,,,,
0.09,0.7583,0.6953,0.917486105,0.4292,0.58482082,0.0386,,,,,,,,,
0.1,0.7583,0.6953,0.917486105,0.4292,0.58482082,0.0386,,,,,,,,,
