threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
1.52,0.489418,0.7935,0.901504788,0.659,0.76140959,0.072
1.53,0.489418,0.7934,0.901917808,0.6584,0.761156069,0.0716
1.54,0.489418,0.7933,0.902331962,0.6578,0.760902256,0.0712
1.55,0.489418,0.7928,0.902640264,0.6564,0.760074108,0.0708
1.56,0.489418,0.7927,0.902835122,0.656,0.759874899,0.0706
1.57,0.489418,0.7923,0.902950096,0.655,0.759244233,0.0704
1.58,0.489418,0.792,0.903092214,0.6542,0.758756669,0.0702
1.6,0.489418,0.7921,0.904011065,0.6536,0.758676727,0.0694
1.59,0.489418,0.792,0.903537866,0.6538,0.758644697,0.0698
1.61,0.489418,0.792,0.903984505,0.6534,0.758532621,0.0694
1.62,0.489418,0.7918,0.904155125,0.6528,0.758188153,0.0692
1.63,0.489418,0.7912,0.90399556,0.6516,0.757322176,0.0692
1.64,0.489418,0.7908,0.904113396,0.6506,0.756687602,0.069
1.65,0.489418,0.7903,0.904204957,0.6494,0.755907345,0.0688
1.66,0.489418,0.79,0.904124861,0.6488,0.755472753,0.0688
1.67,0.489418,0.7893,0.903937448,0.6474,0.754457522,0.0688
1.68,0.489418,0.7889,0.904282116,0.6462,0.75376181,0.0684
1.69,0.489418,0.7883,0.904347826,0.6448,0.75283129,0.0682
1.7,0.489418,0.7884,0.90505618,0.6444,0.752803738,0.0676
1.71,0.489418,0.7875,0.904815545,0.6426,0.751491054,0.0676
1.72,0.489418,0.7865,0.90477536,0.6404,0.749970723,0.0674
1.73,0.489418,0.7866,0.90548953,0.64,0.749941411,0.0668
1.74,0.489418,0.7855,0.905424595,0.6376,0.748268983,0.0666
1.75,0.489418,0.785,0.905520774,0.6364,0.747474747,0.0664
1.76,0.489418,0.7846,0.905413105,0.6356,0.746886016,0.0664
1.77,0.489418,0.7843,0.906258931,0.6342,0.746205436,0.0656
1.78,0.48677248,0.784,0.90641099,0.6334,0.745702849,0.0654
1.79,0.48677248,0.7833,0.906223114,0.632,0.744668316,0.0654
1.8,0.48677248,0.7828,0.906555492,0.6306,0.743807502,0.065
1.81,0.48677248,0.7826,0.906501726,0.6302,0.74351109,0.065
1.82,0.48677248,0.7821,0.906601326,0.629,0.742708702,0.0648
1.83,0.48677248,0.7822,0.907332564,0.6286,0.742674858,0.0642
1.84,0.48677248,0.7815,0.907380608,0.627,0.741573034,0.064
1.85,0.48677248,0.7806,0.907138712,0.6252,0.740232063,0.064
1.86,0.48677248,0.7796,0.906868452,0.6232,0.738738739,0.064
1.87,0.48677248,0.7794,0.906814211,0.6228,0.738439649,0.064
1.88,0.48677248,0.779,0.906705539,0.622,0.737841044,0.064
1.89,0.48412699,0.7785,0.907044724,0.6206,0.736967106,0.0636
1.9,0.48412699,0.7775,0.906772208,0.6186,0.735465462,0.0636
1.91,0.48412699,0.777,0.906874266,0.6174,0.734650167,0.0634
1.92,0.48412699,0.7763,0.907161804,0.6156,0.733468366,0.063
1.93,0.48412699,0.7759,0.907292589,0.6146,0.732800763,0.0628
1.94,0.48412699,0.7754,0.907637655,0.6132,0.731916925,0.0624
1.95,0.48412699,0.7752,0.908308605,0.6122,0.731421744,0.0618
1.96,0.48412699,0.7742,0.908035714,0.6102,0.729904306,0.0618
1.97,0.48412699,0.7737,0.908141962,0.609,0.729079373,0.0616
1.98,0.48412699,0.7728,0.907894737,0.6072,0.727708533,0.0616
1.99,0.48412699,0.7726,0.90832834,0.6064,0.727272727,0.0612
2,0.48412699,0.7716,0.908298256,0.6042,0.725678597,0.061
2,0.48412699,0.7716,0.908298256,0.6042,0.725678597,0.061
2.01,0.48412699,0.7712,0.908433735,0.6032,0.725,0.0608
2.02,0.48412699,0.7705,0.908240266,0.6018,0.72392638,0.0608
2.03,0.48412699,0.7697,0.908018154,0.6002,0.72269717,0.0608
2.04,0.48412699,0.7686,0.907958688,0.5978,0.720935842,0.0606
2.05,0.48412699,0.768,0.908536585,0.596,0.719806763,0.06
2.06,0.48412699,0.767,0.908506732,0.5938,0.718190614,0.0598
2.07,0.48412699,0.7669,0.908979467,0.5932,0.717899068,0.0594
