threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
0.48,1,0.7841,0.709544181,0.962,0.8167077,0.3938
1.98,0.90909094,0.8244,0.854148472,0.7824,0.816701461,0.1336
1.91,0.90909094,0.8235,0.849427522,0.7864,0.816699553,0.1394
0.32,1,0.7825,0.705753824,0.969,0.816687737,0.404
0.44,1,0.7838,0.708860759,0.9632,0.816686451,0.3956
2.04,0.90909094,0.8251,0.858118528,0.779,0.816647447,0.1288
0.42,1,0.7834,0.708137485,0.9642,0.816565041,0.3974
0.46,1,0.7838,0.709106985,0.9624,0.816562023,0.3948
2.03,0.90909094,0.825,0.857929515,0.779,0.816561845,0.129
0.37,1,0.7829,0.706949525,0.9664,0.816561048,0.4006
0.41,1,0.7833,0.707911346,0.9646,0.816558029,0.398
2.02,0.90909094,0.8249,0.857425743,0.7794,0.816553169,0.1296
0.47,1,0.7838,0.709230316,0.962,0.816499745,0.3944
0.49,1,0.7839,0.709520295,0.9614,0.816475584,0.3936
0.3,1,0.782,0.705001454,0.9698,0.816467419,0.4058
0.31,1,0.782,0.705180442,0.9692,0.816374663,0.4052
0.4,1,0.783,0.707599765,0.9646,0.816350711,0.3986
0.39,1,0.7829,0.707374285,0.965,0.816343795,0.3992
2.05,0.90909094,0.8248,0.858340688,0.778,0.81619807,0.1284
0.38,1,0.7825,0.706777924,0.9656,0.816160933,0.4006
0.29,1,0.7814,0.704386984,0.9698,0.8160552,0.407
0.27,1,0.7811,0.703784254,0.9708,0.816004035,0.4086
0.28,1,0.7812,0.704182399,0.9698,0.815917887,0.4074
0.25,1,0.7807,0.703082043,0.9718,0.815884477,0.4104
0.24,1,0.7805,0.702819957,0.972,0.815778431,0.411
0.26,1,0.7807,0.703317398,0.971,0.815760733,0.4096
2.06,0.90909094,0.8245,0.858722087,0.7768,0.815709335,0.1278
2.07,0.90909094,0.8246,0.85938884,0.7762,0.815678857,0.127
0.23,1,0.7802,0.702515178,0.972,0.815573083,0.4116
2.08,0.90909094,0.8246,0.860026619,0.7754,0.815523769,0.1262
2.1,0.90909094,0.8246,0.860666667,0.7746,0.815368421,0.1254
2.3,0.90909094,0.8274,0.87649494,0.7622,0.815361575,0.1074
2.31,0.90909094,0.8276,0.877767528,0.7612,0.815338475,0.106
0.22,1,0.7797,0.701832876,0.9726,0.815324,0.4132
0.21,1,0.7795,0.701455961,0.9732,0.815280221,0.4142
2.09,0.90909094,0.8244,0.859964492,0.775,0.815274563,0.1262
2.33,0.90909094,0.8277,0.879194631,0.7598,0.815148589,0.1044
0.2,1,0.7793,0.701253783,0.9732,0.815143647,0.4146
2.15,0.90909094,0.8251,0.864380184,0.7712,0.815135821,0.121
2.32,0.90909094,0.8275,0.878088201,0.7606,0.815132355,0.1056
2.29,0.90909094,0.827,0.875172097,0.7628,0.815131438,0.1088
2.12,0.90909094,0.8247,0.862307521,0.7728,0.815103892,0.1234
2.16,0.90909094,0.8251,0.864870932,0.7706,0.815018509,0.1204
2.28,0.90909094,0.8267,0.874055416,0.7634,0.81498879,0.11
2.11,0.90909094,0.8244,0.861247216,0.7734,0.814963119,0.1246
2.17,0.90909094,0.8251,0.865198832,0.7702,0.814940218,0.12
