threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
1.17,0.9143279,0.7892,0.72342398,0.9364,0.816248257,0.358
1.05,0.9143279,0.7875,0.719030931,0.9438,0.816224163,0.3688
1.2,0.9143279,0.7895,0.724314272,0.9348,0.816205361,0.3558
1.15,0.9143279,0.789,0.722993827,0.937,0.816202091,0.359
2.44,0.9054653,0.8236,0.852045257,0.7832,0.816173406,0.136
1.09,0.9143279,0.7879,0.720342875,0.9412,0.816092951,0.3654
0.99,0.9143279,0.7865,0.716815499,0.9472,0.816059275,0.3742
1.22,0.9143279,0.7897,0.725167107,0.933,0.816058777,0.3536
1.1,0.9143279,0.7879,0.720545427,0.9406,0.815997224,0.3648
1,0.9143279,0.7865,0.716946842,0.9468,0.815995863,0.3738
1,0.9143279,0.7865,0.716946842,0.9468,0.815995863,0.3738
2.45,0.90251106,0.8236,0.853893263,0.7808,0.815712495,0.1336
0.95,0.9143279,0.7856,0.715319662,0.9488,0.81568088,0.3776
0.96,0.9143279,0.7857,0.715622642,0.9482,0.815655914,0.3768
0.98,0.9143279,0.7859,0.716165129,0.9472,0.815637647,0.3754
0.97,0.9143279,0.7858,0.715926262,0.9476,0.815630918,0.376
0.94,0.9143279,0.7853,0.714866697,0.9492,0.815533981,0.3786
0.93,0.9143279,0.7852,0.714694369,0.9494,0.815495619,0.379
2.46,0.90251106,0.8236,0.855136084,0.7792,0.815403935,0.132
0.92,0.9143279,0.7847,0.714156762,0.9494,0.815145531,0.38
0.91,0.9143279,0.7844,0.713641827,0.95,0.815030885,0.3812
0.9,0.9143279,0.784,0.713213213,0.95,0.814751286,0.382
0.89,0.9143279,0.7838,0.712807439,0.9506,0.814706891,0.383
0.88,0.9143279,0.7836,0.712529976,0.9508,0.81459904,0.3836
0.87,0.9143279,0.7831,0.711996406,0.9508,0.814250236,0.3846
0.82,0.9143279,0.7824,0.710620525,0.9528,0.814080656,0.388
0.85,0.9143279,0.7827,0.71138029,0.9514,0.814066912,0.386
0.83,0.9143279,0.7825,0.710915335,0.9522,0.814054886,0.3872
2.48,0.90251106,0.823,0.857459053,0.7748,0.814036562,0.1288
0.86,0.9143279,0.7827,0.711506808,0.951,0.814003253,0.3856
0.84,0.9143279,0.7825,0.711104469,0.9516,0.813959456,0.3866
2.47,0.90251106,0.8227,0.85625966,0.7756,0.813936405,0.1302
0.81,0.9143279,0.7821,0.710177321,0.9532,0.813935616,0.389
0.8,0.9143279,0.7818,0.709672619,0.9538,0.813822526,0.3902
0.79,0.9143279,0.7816,0.709212481,0.9546,0.813810742,0.3914
0.78,0.9143279,0.7813,0.708710491,0.9552,0.81369793,0.3926
0.77,0.9143279,0.7811,0.708438381,0.9554,0.813591076,0.3932
0.75,0.9143279,0.7809,0.707981638,0.9562,0.813579512,0.3944
0.76,0.9143279,0.781,0.708271568,0.9556,0.81355355,0.3936
0.74,0.9143279,0.7806,0.707605801,0.9564,0.81340364,0.3952
0.71,0.9143279,0.7799,0.706446379,0.9578,0.813142032,0.398
0.7,0.9143279,0.7798,0.706281333,0.958,0.813104736,0.3984
0.73,0.9143279,0.7801,0.707021434,0.9566,0.813089673,0.3964
0.69,0.9143279,0.7795,0.705908354,0.9582,0.812929499,0.3992
0.72,0.9143279,0.7798,0.706646972,0.9568,0.812914189,0.3972
0.68,0.9143279,0.7793,0.705639817,0.9584,0.81282334,0.3998
0.67,0.9143279,0.7786,0.704852941,0.9586,0.812372881,0.4014
2.49,0.90251106,0.8218,0.857873665,0.7714,0.812342039,0.1278
