self_radius,self_count,accuracy,precision,recall,f1,far,uc
self_radius,self_count,accuracy,precision,recall,f1,far,uc
0.09,741,0.7319,0.702958166,0.8032,0.749743303,0.3394,0.863636364
0.09,751,0.7319,0.702958166,0.8032,0.749743303,0.3394,0.863636364
0.09,761,0.7319,0.702958166,0.8032,0.749743303,0.3394,0.863636364
0.09,731,0.7318,0.702835142,0.8032,0.749673325,0.3396,0.863636364
0.09,691,0.7316,0.702589223,0.8032,0.749533408,0.34,0.863636364
0.09,701,0.7316,0.702589223,0.8032,0.749533408,0.34,0.863636364
0.09,711,0.7316,0.702589223,0.8032,0.749533408,0.34,0.863636364
0.09,721,0.7316,0.702589223,0.8032,0.749533408,0.34,0.863636364
0.09,681,0.7315,0.702466328,0.8032,0.749463469,0.3402,0.863636364
0.09,651,0.7314,0.702343477,0.8032,0.749393544,0.3404,0.863636364
0.09,661,0.7314,0.702343477,0.8032,0.749393544,0.3404,0.863636364
0.09,671,0.7314,0.702343477,0.8032,0.749393544,0.3404,0.863636364
0.1,811,0.7335,0.707260785,0.7968,0.749365184,0.3298,0.818181818
0.1,891,0.7337,0.70788116,0.7958,0.749270314,0.3284,0.818181818
0.1,901,0.7337,0.70788116,0.7958,0.749270314,0.3284,0.818181818
0.1,911,0.7337,0.70788116,0.7958,0.749270314,0.3284,0.818181818
0.1,821,0.7334,0.707208807,0.7966,0.749247555,0.3298,0.818181818
0.1,831,0.7334,0.707208807,0.7966,0.749247555,0.3298,0.818181818
0.1,781,0.7333,0.70700976,0.7968,0.74922426,0.3302,0.818181818
0.1,791,0.7333,0.70700976,0.7968,0.74922426,0.3302,0.818181818
0.1,801,0.7333,0.70700976,0.7968,0.74922426,0.3302,0.818181818
0.1,951,0.7337,0.708029197,0.7954,0.74917585,0.328,0.818181818
0.1,961,0.7337,0.708029197,0.7954,0.74917585,0.328,0.818181818
0.1,841,0.7333,0.707156811,0.7964,0.749129903,0.3298,0.818181818
0.1,851,0.7333,0.707156811,0.7964,0.749129903,0.3298,0.818181818
0.1,861,0.7333,0.707156811,0.7964,0.749129903,0.3298,0.818181818
0.1,871,0.7333,0.707156811,0.7964,0.749129903,0.3298,0.818181818
0.1,881,0.7333,0.707156811,0.7964,0.749129903,0.3298,0.818181818
