self_radius,self_count,accuracy,precision,recall,f1,far,uc
self_radius,self_count,accuracy,precision,recall,f1,far,uc
0.12,651,0.7406,0.726553672,0.7716,0.748399612,0.2904,0.629805965
0.11,741,0.7385,0.72111997,0.7778,0.748388338,0.3008,0.653431549
0.11,751,0.7385,0.72111997,0.7778,0.748388338,0.3008,0.653431549
0.11,761,0.7385,0.72111997,0.7778,0.748388338,0.3008,0.653431549
0.14,971,0.7499,0.752986435,0.7438,0.748365027,0.244,0.574290334
0.14,981,0.7499,0.752986435,0.7438,0.748365027,0.244,0.574290334
0.14,991,0.7499,0.752986435,0.7438,0.748365027,0.244,0.574200503
0.14,1001,0.7499,0.752986435,0.7438,0.748365027,0.244,0.574200503
0.14,1000,0.7499,0.752986435,0.7438,0.748365027,0.244,0.574200503
0.12,1160,0.7429,0.732796626,0.7646,0.748360576,0.2788,0.616960115
0.12,601,0.74,0.725140713,0.773,0.748305905,0.293,0.63501617
0.14,961,0.7498,0.752834008,0.7438,0.748289738,0.2442,0.574290334
0.14,921,0.7497,0.752579405,0.744,0.748265111,0.2446,0.574919152
0.14,931,0.7497,0.752579405,0.744,0.748265111,0.2446,0.574919152
0.14,941,0.7497,0.752579405,0.744,0.748265111,0.2446,0.574919152
0.12,621,0.74,0.725225225,0.7728,0.748257165,0.2928,0.63501617
0.12,631,0.74,0.725225225,0.7728,0.748257165,0.2928,0.63501617
0.09,621,0.7328,0.707338796,0.7942,0.748257019,0.3286,0.695472512
0.09,631,0.7328,0.707338796,0.7942,0.748257019,0.3286,0.695472512
0.1,661,0.7358,0.714597743,0.7852,0.748237088,0.3136,0.672565577
0.1,671,0.7358,0.714597743,0.7852,0.748237088,0.3136,0.672565577
0.09,611,0.7327,0.707139042,0.7944,0.748233964,0.329,0.695472512
0.1,651,0.7357,0.714389667,0.7854,0.748213775,0.314,0.672565577
0.12,611,0.7399,0.725089135,0.7728,0.748184723,0.293,0.63501617
0.14,841,0.7495,0.752173034,0.7442,0.748165276,0.2452,0.575188645
0.14,851,0.7495,0.752173034,0.7442,0.748165276,0.2452,0.575188645
0.14,861,0.7495,0.752173034,0.7442,0.748165276,0.2452,0.575188645
0.14,871,0.7495,0.752173034,0.7442,0.748165276,0.2452,0.575188645
0.14,881,0.7495,0.752173034,0.7442,0.748165276,0.2452,0.575188645
0.14,891,0.7495,0.752275025,0.744,0.74811463,0.245,0.575188645
0.14,901,0.7495,0.752275025,0.744,0.74811463,0.245,0.575188645
0.14,911,0.7495,0.752275025,0.744,0.74811463,0.245,0.575188645
0.09,601,0.7325,0.706887347,0.7944,0.748093041,0.3294,0.695472512
0.09,691,0.7342,0.710990991,0.7892,0.748056872,0.3208,0.6864894
0.09,701,0.7342,0.710990991,0.7892,0.748056872,0.3208,0.6864894
0.09,711,0.7342,0.710990991,0.7892,0.748056872,0.3208,0.6864894
0.09,721,0.7342,0.710990991,0.7892,0.748056872,0.3208,0.6864894
0.09,731,0.7342,0.710990991,0.7892,0.748056872,0.3208,0.6864894
0.12,641,0.7401,0.725870179,0.7716,0.74803684,0.2914,0.629805965
