self_radius,self_count,accuracy,precision,recall,f1,far,uc
self_radius,self_count,accuracy,precision,recall,f1,far,uc
0.11,791,0.7467,0.724804082,0.7954,0.758462859,0.302,0.848373685
0.11,801,0.7467,0.724804082,0.7954,0.758462859,0.302,0.848373685
0.11,811,0.7467,0.724804082,0.7954,0.758462859,0.302,0.848373685
0.11,821,0.7467,0.724804082,0.7954,0.758462859,0.302,0.848373685
0.11,831,0.7467,0.724804082,0.7954,0.758462859,0.302,0.848373685
0.11,841,0.7467,0.724804082,0.7954,0.758462859,0.302,0.848373685
0.11,851,0.7467,0.724804082,0.7954,0.758462859,0.302,0.848373685
0.11,861,0.7467,0.724804082,0.7954,0.758462859,0.302,0.848373685
0.11,871,0.7467,0.724804082,0.7954,0.758462859,0.302,0.848373685
0.11,881,0.7467,0.724804082,0.7954,0.758462859,0.302,0.848373685
0.08,1010,0.7406,0.709728033,0.8142,0.75838301,0.333,0.872829543
0.08,1020,0.7406,0.709728033,0.8142,0.75838301,0.333,0.872829543
0.08,1030,0.7406,0.709728033,0.8142,0.75838301,0.333,0.872829543
0.08,991,0.7402,0.70879694,0.8154,0.758370536,0.335,0.873807777
0.08,1001,0.7402,0.70879694,0.8154,0.758370536,0.335,0.873807777
0.08,1000,0.7402,0.70879694,0.8154,0.758370536,0.335,0.873807777
0.11,1050,0.7474,0.726806014,0.7928,0.758370002,0.298,0.846417217
0.11,1060,0.7474,0.726806014,0.7928,0.758370002,0.298,0.846417217
0.11,1070,0.7474,0.726806014,0.7928,0.758370002,0.298,0.846417217
0.11,1080,0.7474,0.726806014,0.7928,0.758370002,0.298,0.846417217
0.11,1090,0.7474,0.726806014,0.7928,0.758370002,0.298,0.846417217
0.11,1100,0.7474,0.726806014,0.7928,0.758370002,0.298,0.846417217
0.1,1110,0.745,0.72064121,0.8002,0.758339651,0.3102,0.852286623
0.1,1120,0.745,0.72064121,0.8002,0.758339651,0.3102,0.852286623
0.08,891,0.7396,0.70762565,0.8166,0.75821727,0.3374,0.876008804
0.09,771,0.7415,0.712177122,0.8106,0.758207838,0.3276,0.865737344
0.11,521,0.7444,0.719468391,0.8012,0.758137774,0.3124,0.853264857
0.1,1030,0.7445,0.719755528,0.8008,0.758117959,0.3118,0.854976767
0.1,1040,0.7445,0.719755528,0.8008,0.758117959,0.3118,0.854976767
0.11,1160,0.7478,0.728345006,0.7904,0.758104738,0.2948,0.845194424
0.1,1130,0.7448,0.720540541,0.7998,0.758104265,0.3102,0.852042064
0.1,1140,0.7448,0.720540541,0.7998,0.758104265,0.3102,0.851797506
0.1,1150,0.7448,0.720540541,0.7998,0.758104265,0.3102,0.851797506
0.1,1010,0.7444,0.719626168,0.8008,0.758046195,0.312,0.854976767
0.1,1020,0.7444,0.719626168,0.8008,0.758046195,0.312,0.854976767
0.1,1090,0.7445,0.719913654,0.8004,0.758026328,0.3114,0.853753974
0.1,1100,0.7445,0.719913654,0.8004,0.758026328,0.3114,0.853753974
0.1,951,0.7438,0.718224132,0.8024,0.757982241,0.3148,0.856444118
0.1,961,0.7438,0.718224132,0.8024,0.757982241,0.3148,0.856444118
0.1,971,0.7438,0.718224132,0.8024,0.757982241,0.3148,0.856444118
0.1,981,0.7438,0.718224132,0.8024,0.757982241,0.3148,0.856444118
0.11,741,0.7457,0.723079717,0.7964,0.757970877,0.305,0.849841037
0.11,751,0.7457,0.723079717,0.7964,0.757970877,0.305,0.849841037
0.11,761,0.7457,0.723079717,0.7964,0.757970877,0.305,0.849841037
0.08,881,0.7391,0.706869701,0.817,0.757955283,0.3388,0.876008804
0.1,1050,0.7444,0.719784173,0.8004,0.757954545,0.3116,0.853753974
0.1,1060,0.7444,0.719784173,0.8004,0.757954545,0.3116,0.853753974
0.1,1070,0.7444,0.719784173,0.8004,0.757954545,0.3116,0.853753974
0.1,1080,0.7444,0.719784173,0.8004,0.757954545,0.3116,0.853753974
0.1,991,0.7439,0.71858756,0.8018,0.757916627,0.314,0.855465884
0.1,1001,0.7439,0.71858756,0.8018,0.757916627,0.314,0.855465884
0.1,1000,0.7439,0.71858756,0.8018,0.757916627,0.314,0.855465884
0.1,921,0.7437,0.718095579,0.8024,0.757910645,0.315,0.856444118
0.1,931,0.7437,0.718095579,0.8024,0.757910645,0.315,0.856444118
0.1,941,0.7437,0.718095579,0.8024,0.757910645,0.315,0.856444118
0.09,741,0.7408,0.711079944,0.8112,0.757847534,0.3296,0.866960137
0.09,751,0.7408,0.711079944,0.8112,0.757847534,0.3296,0.866960137
0.09,761,0.7408,0.711079944,0.8112,0.757847534,0.3296,0.866960137
0.08,841,0.7389,0.706625151,0.817,0.757814674,0.3392,0.876008804
0.08,851,0.7389,0.706625151,0.817,0.757814674,0.3392,0.876008804
0.08,861,0.7389,0.706625151,0.817,0.757814674,0.3392,0.876008804
0.08,871,0.7389,0.706625151,0.817,0.757814674,0.3392,0.876008804
0.1,891,0.7435,0.717838612,0.8024,0.757767495,0.3154,0.856444118
0.1,901,0.7435,0.717838612,0.8024,0.757767495,0.3154,0.856444118
0.1,911,0.7435,0.717838612,0.8024,0.757767495,0.3154,0.856444118
0.09,1170,0.744,0.719109195,0.8008,0.757759273,0.3128,0.854976767
0.09,1180,0.744,0.719109195,0.8008,0.757759273,0.3128,0.854976767
0.1,811,0.7432,0.717142857,0.8032,0.757735849,0.3168,0.856688677
0.11,771,0.7456,0.723272727,0.7956,0.757714286,0.3044,0.848862803
0.09,681,0.7406,0.710830705,0.8112,0.757705959,0.33,0.866960137
0.09,691,0.7406,0.710830705,0.8112,0.757705959,0.33,0.866960137
0.09,701,0.7406,0.710830705,0.8112,0.757705959,0.33,0.866960137
0.09,711,0.7406,0.710830705,0.8112,0.757705959,0.33,0.866960137
0.09,721,0.7406,0.710830705,0.8112,0.757705959,0.33,0.866960137
0.09,731,0.7406,0.710830705,0.8112,0.757705959,0.33,0.866960137
0.11,681,0.7453,0.72255489,0.7964,0.757682428,0.3058,0.850085596
0.11,691,0.7453,0.72255489,0.7964,0.757682428,0.3058,0.850085596
0.11,701,0.7453,0.72255489,0.7964,0.757682428,0.3058,0.850085596
0.11,711,0.7453,0.72255489,0.7964,0.757682428,0.3058,0.850085596
0.11,721,0.7453,0.72255489,0.7964,0.757682428,0.3058,0.850085596
0.11,731,0.7453,0.72255489,0.7964,0.757682428,0.3058,0.850085596
0.09,661,0.7402,0.709965035,0.8122,0.757649254,0.3318,0.867204696
0.09,671,0.7402,0.709965035,0.8122,0.757649254,0.3318,0.866960137
0.09,1190,0.7439,0.719058739,0.8006,0.757641715,0.3128,0.854976767
