self_radius,self_count,accuracy,precision,recall,f1,far,uc
self_radius,self_count,accuracy,precision,recall,f1,far,uc
0.08,971,0.7322,0.698597332,0.8168,0.753088696,0.3524,0.946824225
0.08,981,0.7322,0.698597332,0.8168,0.753088696,0.3524,0.946824225
0.09,971,0.7344,0.703613621,0.81,0.753068055,0.3412,0.93648449
0.09,981,0.7344,0.703613621,0.81,0.753068055,0.3412,0.93648449
0.1,811,0.7356,0.706449352,0.8062,0.753035681,0.335,0.932053176
0.12,431,0.7354,0.705985299,0.8068,0.753033414,0.336,0.927621861
0.12,441,0.7354,0.705985299,0.8068,0.753033414,0.336,0.927621861
0.09,891,0.7343,0.703491402,0.81,0.752998048,0.3414,0.93648449
0.09,901,0.7343,0.703491402,0.81,0.752998048,0.3414,0.93648449
0.09,911,0.7343,0.703491402,0.81,0.752998048,0.3414,0.93648449
0.09,921,0.7343,0.703491402,0.81,0.752998048,0.3414,0.93648449
0.09,931,0.7343,0.703491402,0.81,0.752998048,0.3414,0.93648449
0.09,941,0.7343,0.703491402,0.81,0.752998048,0.3414,0.93648449
0.09,951,0.7343,0.703491402,0.81,0.752998048,0.3414,0.93648449
0.09,961,0.7343,0.703491402,0.81,0.752998048,0.3414,0.93648449
0.1,781,0.7355,0.706325565,0.8062,0.75296535,0.3352,0.932053176
0.1,791,0.7355,0.706325565,0.8062,0.75296535,0.3352,0.932053176
0.1,801,0.7355,0.706325565,0.8062,0.75296535,0.3352,0.932053176
0.11,431,0.7339,0.702651187,0.811,0.75294773,0.3432,0.932053176
0.11,441,0.7339,0.702651187,0.811,0.75294773,0.3432,0.932053176
0.11,1050,0.7373,0.710633765,0.8006,0.752938964,0.326,0.929098966
0.1,821,0.7355,0.706397897,0.806,0.752919197,0.335,0.932053176
0.1,831,0.7355,0.706397897,0.806,0.752919197,0.335,0.932053176
0.1,841,0.7355,0.706397897,0.806,0.752919197,0.335,0.932053176
0.1,851,0.7355,0.706397897,0.806,0.752919197,0.335,0.932053176
0.1,861,0.7355,0.706397897,0.806,0.752919197,0.335,0.932053176
0.1,871,0.7355,0.706397897,0.806,0.752919197,0.335,0.932053176
0.1,881,0.7355,0.706397897,0.806,0.752919197,0.335,0.932053176
0.1,771,0.7354,0.706201822,0.8062,0.752895032,0.3354,0.932053176
0.11,451,0.7344,0.703897008,0.8092,0.752884258,0.3404,0.932053176
0.11,1010,0.737,0.710031904,0.8012,0.752866003,0.3272,0.929098966
0.11,1020,0.737,0.710031904,0.8012,0.752866003,0.3272,0.929098966
0.11,1030,0.737,0.710031904,0.8012,0.752866003,0.3272,0.929098966
0.11,1040,0.737,0.710031904,0.8012,0.752866003,0.3272,0.929098966
0.1,451,0.7331,0.700982928,0.813,0.752847486,0.3468,0.933530281
0.11,951,0.7365,0.708885356,0.8026,0.752837445,0.3296,0.929098966
0.11,961,0.7365,0.708885356,0.8026,0.752837445,0.3296,0.929098966
0.11,971,0.7365,0.708885356,0.8026,0.752837445,0.3296,0.929098966
0.11,981,0.7365,0.708885356,0.8026,0.752837445,0.3296,0.929098966
0.11,1060,0.7372,0.710582386,0.8004,0.75282167,0.326,0.929098966
0.11,1070,0.7372,0.710582386,0.8004,0.75282167,0.326,0.929098966
0.11,1080,0.7372,0.710582386,0.8004,0.75282167,0.326,0.929098966
0.11,1090,0.7372,0.710582386,0.8004,0.75282167,0.326,0.929098966
0.11,1100,0.7372,0.710582386,0.8004,0.75282167,0.326,0.929098966
0.08,841,0.7317,0.697932684,0.817,0.752787248,0.3536,0.946824225
0.08,851,0.7317,0.697932684,0.817,0.752787248,0.3536,0.946824225
0.08,861,0.7317,0.697932684,0.817,0.752787248,0.3536,0.946824225
0.08,871,0.7317,0.697932684,0.817,0.752787248,0.3536,0.946824225
0.08,881,0.7317,0.697932684,0.817,0.752787248,0.3536,0.946824225
0.09,811,0.7338,0.702669903,0.8106,0.752786033,0.343,0.937961595
0.11,991,0.7366,0.709232402,0.802,0.752768913,0.3288,0.929098966
0.11,1001,0.7366,0.709232402,0.802,0.752768913,0.3288,0.929098966
0.11,1000,0.7366,0.709232402,0.802,0.752768913,0.3288,0.929098966
0.11,891,0.7364,0.708760155,0.8026,0.752766835,0.3298,0.929098966
0.11,901,0.7364,0.708760155,0.8026,0.752766835,0.3298,0.929098966
0.11,911,0.7364,0.708760155,0.8026,0.752766835,0.3298,0.929098966
0.11,921,0.7364,0.708760155,0.8026,0.752766835,0.3298,0.929098966
0.11,931,0.7364,0.708760155,0.8026,0.752766835,0.3298,0.929098966
0.11,941,0.7364,0.708760155,0.8026,0.752766835,0.3298,0.929098966
0.12,421,0.735,0.705491431,0.8068,0.752752379,0.3368,0.927621861
0.08,821,0.7316,0.697813461,0.817,0.752717892,0.3538,0.946824225
0.08,831,0.7316,0.697813461,0.817,0.752717892,0.3538,0.946824225
0.12,411,0.7349,0.705368071,0.8068,0.752682153,0.337,0.927621861
0.09,821,0.7337,0.702618346,0.8104,0.752670196,0.343,0.937961595
0.09,831,0.7337,0.702618346,0.8104,0.752670196,0.343,0.937961595
0.11,1160,0.7377,0.712042819,0.7982,0.752663838,0.3228,0.929098966
0.08,811,0.7315,0.697694278,0.817,0.752648549,0.354,0.946824225
0.12,401,0.7348,0.705244755,0.8068,0.75261194,0.3372,0.929098966
0.12,361,0.7346,0.704855047,0.8072,0.752563864,0.338,0.929098966
0.12,371,0.7346,0.704855047,0.8072,0.752563864,0.338,0.929098966
0.12,381,0.7346,0.704855047,0.8072,0.752563864,0.338,0.929098966
0.12,391,0.7346,0.704855047,0.8072,0.752563864,0.338,0.929098966
0.09,841,0.7336,0.702566771,0.8102,0.752554338,0.343,0.93648449
0.09,851,0.7336,0.702566771,0.8102,0.752554338,0.343,0.93648449
0.09,861,0.7336,0.702566771,0.8102,0.752554338,0.343,0.93648449
0.09,871,0.7336,0.702566771,0.8102,0.752554338,0.343,0.93648449
0.09,881,0.7336,0.702566771,0.8102,0.752554338,0.343,0.93648449
